,species,mean_temp,se_temp,within_sp_var_temp,mean_prec,se_prec,within_sp_var_prec,mean_pet,se_pet,within_sp_var_pet,mean_aridity,se_aridity,within_sp_var_aridity,Fruit_type
521,Rubus_arcticus,5.603611,0.000987,1.00E-06,6.152156,0.034628,0.000993,6.497812,0.014817,0.00022,8.915985,0.03253,0.001071,Fleshy
522,Rubus_argutus,5.66463,0.00142,2.00E-06,7.098689,0.021438,0.002122,7.240947,0.016365,0.000464,9.08618,0.020653,0.002253,Fleshy
523,Rubus_arizonensis,5.669805,0.003045,2.30E-05,6.043502,0.069968,0.023076,7.725306,0.022709,0.005042,7.752522,0.056063,0.024507,Fleshy
524,Rubus_assamensis,5.664896,0.002392,8.00E-06,6.955574,0.074465,0.008026,7.036017,0.027913,0.001754,9.250119,0.043112,0.008524,Fleshy
525,Rubus_biflorus,5.649622,0.002808,6.00E-06,6.643906,0.111766,0.006154,7.057441,0.022616,0.001344,8.971885,0.072355,0.006535,Fleshy
526,Rubus_bifrons,5.651453,0.001296,3.00E-06,6.762776,0.066521,0.002637,7.022002,0.029229,0.000576,8.98255,0.074848,0.002801,Fleshy
527,Rubus_buergeri,5.665929,0.000757,4.00E-06,7.545177,0.041355,0.004395,7.106324,0.01114,0.00096,9.620497,0.034876,0.004668,Fleshy
528,Rubus_calycinus,5.657081,0.004207,6.10E-05,7.206067,0.102622,0.061536,7.091121,0.07526,0.013445,9.256572,0.066869,0.065351,Fleshy
529,Rubus_canadensis,5.635176,0.000924,2.00E-06,6.940779,0.019211,0.001846,6.836464,0.014326,0.000403,9.338283,0.021264,0.001961,Fleshy
530,Rubus_canescens,5.648121,0.001241,2.00E-06,6.627357,0.033507,0.002308,7.041151,0.020716,0.000504,8.757072,0.045215,0.002451,Fleshy
531,Rubus_caudifolius,5.670191,8.50E-05,3.60E-05,7.003602,0.134289,0.036922,7.016301,0.008035,0.008067,9.389733,0.058991,0.03921,Fleshy
532,Rubus_chingii,5.672861,0.001098,9.00E-06,7.282128,0.040003,0.008791,7.125505,0.016427,0.001921,9.38904,0.035674,0.009336,Fleshy
533,Rubus_cochinchinensis,5.686194,0.003145,8.00E-06,7.422575,0.089026,0.008391,7.251764,0.035439,0.001833,9.383546,0.041259,0.008911,Fleshy
534,Rubus_corchorifolius,5.670094,0.000807,1.00E-06,7.171165,0.028879,0.001338,7.094798,0.008765,0.000292,9.338484,0.023496,0.001421,Fleshy
535,Rubus_coreanus,5.664629,0.001155,3.00E-06,7.042637,0.044681,0.002637,7.059722,0.012624,0.000576,9.264887,0.035311,0.002801,Fleshy
536,Rubus_crataegifolius,5.649479,0.001505,2.00E-06,7.28005,0.048863,0.002529,6.938556,0.019503,0.000553,9.540573,0.044703,0.002686,Fleshy
537,Rubus_croceacanthus,5.67413,0.004162,1.20E-05,7.802851,0.049115,0.012307,7.129808,0.056706,0.003103,9.852604,0.076957,0.015081,Fleshy
538,Rubus_deliciosus,5.627834,0.004669,2.00E-05,6.011577,0.096163,0.020512,7.275583,0.048496,0.004482,7.941346,0.118689,0.021784,Fleshy
539,Rubus_eustephanos,5.66645,0.002328,3.60E-05,6.908889,0.072276,0.036922,7.011744,0.025223,0.008067,9.390397,0.066837,0.03921,Fleshy
540,Rubus_faberi,5.67369,0.004086,2.60E-05,7.22106,0.159339,0.026373,7.104547,0.036082,0.005762,9.296937,0.046763,0.028007,Fleshy
541,Rubus_fockeanus,5.648104,0.00357,8.00E-06,6.484485,0.066971,0.008391,7.029959,0.039168,0.001833,8.955637,0.052434,0.008911,Fleshy
542,Rubus_glabratus,5.642701,0.006046,3.00E-05,7.041527,0.168272,0.030768,6.854083,0.030862,0.006722,9.494527,0.154933,0.032675,Fleshy
543,Rubus_glaucus,5.660012,0.002431,6.00E-06,7.530823,0.074614,0.006154,7.109091,0.031362,0.001344,9.535557,0.064375,0.006535,Fleshy
544,Rubus_gunnianus,5.637458,0.001756,3.60E-05,7.298776,0.152247,0.036922,6.821098,0.03326,0.008067,9.785937,0.130054,0.03921,Fleshy
545,Rubus_hawaiensis,5.667073,0.010172,6.10E-05,7.559057,0.287598,0.061536,7.273527,0.084502,0.013445,9.488752,0.586019,0.065351,Fleshy
546,Rubus_humulifolius,5.60251,0.001929,3.00E-06,6.277386,0.032131,0.003239,6.46316,0.019772,0.000708,9.059888,0.030651,0.00344,Fleshy
547,Rubus_hunanensis,5.672221,0.00118,9.00E-06,7.21185,0.062067,0.008791,7.080597,0.016726,0.001921,9.418817,0.022071,0.009336,Fleshy
548,Rubus_ichangensis,5.665041,0.001069,6.00E-06,6.933422,0.055015,0.005955,7.015333,0.011529,0.001301,9.275939,0.036424,0.006324,Fleshy
549,Rubus_idaeopsis,5.664336,0.001775,9.00E-06,6.896748,0.103589,0.00923,7.071553,0.0168,0.002017,9.202569,0.055541,0.009803,Fleshy
550,Rubus_illecebrosus,5.650401,0.000937,1.30E-05,7.532422,0.059839,0.013186,6.950945,0.024922,0.002881,9.766561,0.050911,0.014004,Fleshy
551,Rubus_innominatus,5.670836,0.001341,4.00E-06,7.134444,0.040669,0.003692,7.07255,0.013546,0.000807,9.34474,0.024696,0.003921,Fleshy
552,Rubus_irenaeus,5.671599,0.001195,4.00E-06,7.176472,0.033867,0.004395,7.069012,0.012948,0.00096,9.393329,0.014247,0.004668,Fleshy
553,Rubus_lambertianus,5.67382,0.001031,2.00E-06,7.199309,0.030879,0.002098,7.111794,0.011996,0.000458,9.358544,0.017671,0.002228,Fleshy
554,Rubus_lasiococcus,5.626102,0.001235,1.10E-05,7.447585,0.074262,0.011538,6.903227,0.038526,0.002521,9.769162,0.089834,0.012253,Fleshy
555,Rubus_lasiostylus,5.658152,0.003003,8.00E-06,6.811989,0.076502,0.008391,6.988935,0.032604,0.001833,9.177113,0.063708,0.008911,Fleshy
556,Rubus_leucodermis,5.64541,0.001186,3.00E-06,6.683515,0.072306,0.002715,7.189231,0.030301,0.000593,8.838052,0.087216,0.002883,Fleshy
557,Rubus_mesogaeus,5.652842,0.001607,2.00E-06,6.973543,0.05501,0.002224,6.954342,0.01988,0.000486,9.294667,0.049249,0.002362,Fleshy
558,Rubus_moorei,5.666254,NA,0.000182,7.54539,NA,0.184609,7.344073,NA,0.040334,9.268798,NA,0.196052,Fleshy
559,Rubus_neomexicanus,5.649041,0.002394,1.10E-05,6.056963,0.102836,0.011538,7.552887,0.025407,0.002521,7.914066,0.13274,0.012253,Fleshy
560,Rubus_nessensis,5.636693,0.000539,2.00E-06,6.630214,0.03546,0.001742,6.615962,0.009696,0.000399,9.224625,0.043798,0.001941,Fleshy
561,Rubus_nivalis,5.639473,0.00351,1.70E-05,7.563072,0.11649,0.016783,6.778639,0.035829,0.004033,9.991473,0.116895,0.019605,Fleshy
562,Rubus_nubigenus,5.652426,0.003113,6.00E-06,7.332605,0.060218,0.005769,7.071099,0.028099,0.00126,9.364549,0.067199,0.006127,Fleshy
563,Rubus_occidentalis,5.646957,0.000764,1.00E-06,6.809236,0.019102,0.001055,7.07722,0.01328,0.00023,8.957032,0.023154,0.00112,Fleshy
564,Rubus_odoratus,5.639593,0.000674,1.00E-06,6.782492,0.024182,0.001319,6.835852,0.016294,0.000292,9.195273,0.020557,0.001421,Fleshy
565,Rubus_palmatus,5.65747,0.002097,9.00E-06,7.529315,0.072312,0.008791,7.021572,0.028473,0.001921,9.668676,0.055435,0.009336,Fleshy
566,Rubus_parkeri,5.663891,0.002368,1.30E-05,6.951511,0.075145,0.013186,6.94953,0.024594,0.002881,9.279737,0.030886,0.014004,Fleshy
567,Rubus_parvus,5.636942,0.003075,1.40E-05,7.689718,0.157022,0.014201,6.981022,0.013775,0.003103,10.066425,0.110836,0.015081,Fleshy
568,Rubus_pectinarioides,5.665386,0.002251,9.10E-05,6.614028,0.007378,0.092305,7.148915,0.044771,0.020167,9.413965,0.004528,0.098026,Fleshy
569,Rubus_pectinellus,5.650897,0.002242,6.00E-06,7.59656,0.054055,0.005769,6.872404,0.038832,0.00126,9.901274,0.054298,0.006127,Fleshy
570,Rubus_pedatus,5.634611,NA,0.000182,6.704414,NA,0.184609,6.911747,NA,0.040334,9.018574,NA,0.196052,Fleshy
571,Rubus_pedemontanus,5.639699,0.000454,3.00E-06,6.557843,0.021732,0.002755,6.663947,0.008632,0.00063,9.084568,0.023855,0.003063,Fleshy
572,Rubus_pensilvanicus,5.650796,0.001466,2.00E-06,6.981623,0.017104,0.002122,7.064674,0.022264,0.000469,9.151646,0.02397,0.00228,Fleshy
573,Rubus_phoenicolasius,5.652671,0.000812,1.00E-06,7.105215,0.030771,0.001465,7.027772,0.013646,0.00032,9.295849,0.031016,0.001556,Fleshy
574,Rubus_pinnatisepalus,5.670482,0.003832,1.70E-05,7.301572,0.135168,0.016783,7.057076,0.043416,0.003667,9.478485,0.096586,0.017823,Fleshy
575,Rubus_pirifolius,5.683543,0.00229,4.00E-06,7.499433,0.073911,0.003928,7.19587,0.027584,0.000858,9.52484,0.08221,0.004171,Fleshy
576,Rubus_pungens,5.644677,0.004183,1.30E-05,7.025942,0.154152,0.013186,6.879926,0.087612,0.002881,9.406894,0.196326,0.014004,Fleshy
577,Rubus_ribisoideus,5.670341,0.002158,2.00E-05,7.718166,0.090348,0.020512,7.148601,0.025791,0.005042,9.680573,0.060457,0.024507,Fleshy
578,Rubus_roseus,5.650353,0.002422,7.00E-06,7.372888,0.075897,0.006593,7.050978,0.027555,0.001441,9.267387,0.078706,0.007002,Fleshy
579,Rubus_rufus,5.667892,0.001351,7.00E-06,6.98985,0.062664,0.007384,7.06283,0.017502,0.001613,9.255734,0.042553,0.007842,Fleshy
580,Rubus_sapidus,5.674391,0.001839,7.00E-06,7.202787,0.076651,0.0071,7.410445,0.018586,0.001551,8.90067,0.079104,0.00754,Fleshy
581,Rubus_setchuenensis,5.662411,0.001787,4.00E-06,6.881867,0.045767,0.003928,7.003246,0.017955,0.000858,9.218163,0.028291,0.004171,Fleshy
582,Rubus_setosus,5.636535,0.001442,6.00E-06,6.969626,0.019888,0.005594,6.84209,0.023776,0.001222,9.401272,0.031642,0.005941,Fleshy
583,Rubus_spectabilis,5.640879,0.001965,3.00E-06,7.193059,0.082694,0.003419,6.830082,0.025317,0.000776,9.626138,0.087685,0.00377,Fleshy
584,Rubus_stans,5.642956,0.005433,1.50E-05,6.57421,0.13533,0.015384,6.977526,0.076282,0.003361,8.961129,0.095364,0.016338,Fleshy
585,Rubus_subinopertus,5.66269,0.002453,1.80E-05,6.745813,0.136852,0.018461,7.097183,0.041611,0.004033,9.165551,0.09601,0.019605,Fleshy
586,Rubus_subtibetanus,5.649021,0.006066,1.80E-05,6.765097,0.119721,0.018461,6.944129,0.074788,0.004033,9.039884,0.088969,0.019605,Fleshy
587,Rubus_sulcatus,5.636144,0.000656,1.80E-05,6.413653,0.035082,0.018461,6.613743,0.008304,0.004033,9.021671,0.041322,0.019605,Fleshy
588,Rubus_sumatranus,5.673077,0.001234,2.00E-06,7.295621,0.029659,0.001865,7.125496,0.011585,0.000407,9.424887,0.022663,0.00198,Fleshy
589,Rubus_tephrodes,5.671225,0.001707,5.00E-06,7.23828,0.0449,0.005275,7.070333,0.024876,0.001152,9.410668,0.035926,0.005601,Fleshy
590,Rubus_tricolor,5.649724,0.006067,1.80E-05,6.853326,0.094969,0.018461,6.91773,0.06977,0.004033,9.18769,0.072124,0.019605,Fleshy
591,Rubus_trifidus,5.663726,0.003241,4.60E-05,7.255043,0.058596,0.046152,7.105209,0.057979,0.013445,9.416751,0.073761,0.065351,Fleshy
592,Rubus_trilobus,5.654055,0.003649,1.10E-05,7.166425,0.106243,0.011538,7.331034,0.0219,0.002521,8.952008,0.081856,0.012253,Fleshy
593,Rubus_trivialis,5.674429,0.001116,2.00E-06,7.043839,0.029237,0.002251,7.372469,0.012239,0.000498,8.877219,0.037182,0.00242,Fleshy
594,Rubus_tsangii,5.673048,0.002,1.40E-05,7.137733,0.092931,0.014201,7.10992,0.032345,0.003103,9.308355,0.060544,0.015081,Fleshy
595,Rubus_ulmifolius,5.659916,0.000963,1.00E-06,6.551669,0.037193,0.001442,7.201222,0.019763,0.000315,8.509842,0.048989,0.001532,Fleshy
596,Rubus_ursinus,5.65404,0.001542,3.00E-06,6.747894,0.079151,0.002637,7.169525,0.035443,0.000585,8.81738,0.109891,0.002841,Fleshy
597,Rubus_urticifolius,5.678945,0.001002,1.00E-06,7.447119,0.036216,0.001513,7.24492,0.013184,0.000331,9.366862,0.03653,0.001607,Fleshy
598,Rubus_vigorosus,5.642148,0.001945,2.00E-05,6.531623,0.053196,0.020512,6.693279,0.034808,0.004482,9.047544,0.06537,0.021784,Fleshy
599,Rubus_wallichianus,5.66335,0.004297,1.50E-05,7.155877,0.15187,0.015384,7.076603,0.058794,0.003361,9.409607,0.14039,0.016338,Fleshy
600,Rubus_yiwuanus,5.664175,NA,0.000182,7.486613,NA,0.184609,6.975414,NA,0.040334,9.505991,NA,0.196052,Fleshy
601,Sanguisorba_albiflora,5.63661,0.005749,3.00E-05,7.420169,0.075967,0.030768,6.641212,0.092218,0.006722,9.959258,0.144757,0.032675,Dry
602,Sanguisorba_canadensis,5.615784,0.001211,2.00E-06,6.671159,0.062602,0.001551,6.505136,0.02143,0.000348,9.410375,0.055732,0.00169,Dry
603,Sanguisorba_hakusanensis,5.640053,0.003501,1.30E-05,7.463696,0.080925,0.013186,6.75947,0.089395,0.002881,9.823932,0.128598,0.014004,Dry
604,Sarcopoterium_spinosum,5.668073,0.001793,9.00E-06,6.452501,0.05337,0.00923,7.395061,0.023986,0.002123,8.30983,0.061241,0.010319,Dry
605,Sibbaldia_parviflora,5.609286,0.003318,1.20E-05,6.925865,0.143424,0.012307,6.730917,0.066568,0.002689,9.29806,0.150414,0.01307,Dry
606,Sibiraea_laevigata,5.619719,0.003699,1.40E-05,5.934224,0.095694,0.014201,6.917032,0.057683,0.003103,8.492241,0.126362,0.015081,Dry
607,Sorbaria_arborea,5.651103,0.002433,5.00E-06,6.48997,0.073146,0.004734,7.017553,0.021092,0.001034,8.924318,0.054297,0.005027,Dry
608,Sorbus_californica,5.631878,0.001922,1.10E-05,7.012944,0.137559,0.011538,7.218235,0.032235,0.002521,8.956404,0.137117,0.012253,Fleshy
609,Sorbus_commixta,5.644438,0.002073,4.00E-06,7.398226,0.058201,0.003768,6.854017,0.02742,0.000823,9.703146,0.059129,0.004001,Fleshy
610,Sorbus_decora,5.62102,0.000877,1.00E-06,6.724128,0.01736,0.001003,6.666557,0.01288,0.000223,9.282282,0.021236,0.001083,Fleshy
611,Sorbus_dunnii,5.675682,0.001689,1.50E-05,7.286559,0.081698,0.015384,7.128403,0.01866,0.003361,9.444604,0.029077,0.016338,Fleshy
612,Sorbus_glomerulata,5.651192,0.004265,1.30E-05,6.808024,0.120889,0.013186,7.024366,0.04753,0.002881,9.044205,0.078364,0.014004,Fleshy
613,Sorbus_intermedia,5.642518,0.002449,4.60E-05,6.918284,0.185009,0.046152,6.711595,0.059888,0.010084,9.383765,0.253302,0.049013,Fleshy
614,Sorbus_koehneana,5.641744,0.0023,3.00E-06,6.385295,0.068737,0.003129,6.979549,0.019478,0.000684,8.841317,0.051429,0.003323,Fleshy
615,Sorbus_prattii,5.643,0.002618,4.00E-06,6.369236,0.07778,0.004196,6.98783,0.024406,0.000917,8.902492,0.052699,0.004456,Fleshy
617,Sorbus_scopulina,5.62604,0.001162,1.00E-06,6.383536,0.048106,0.001282,6.951142,0.02524,0.000282,8.762202,0.056467,0.001371,Fleshy
618,Sorbus_tianschanica,5.626988,0.00312,6.00E-06,5.279345,0.159897,0.006154,7.14281,0.037934,0.001344,7.484685,0.175082,0.006535,Fleshy
619,Sorbus_tsinlingensis,5.659295,0.01934,9.10E-05,6.934459,0.399218,0.092305,6.957895,0.09828,0.020167,9.257647,0.301941,0.098026,Fleshy
620,Sorbus_vilmorinii,5.645634,0.002471,1.30E-05,6.672069,0.17065,0.013186,7.032195,0.028852,0.002881,9.022526,0.072649,0.014004,Fleshy
621,Sorbus_yuana,5.658331,0.008381,4.60E-05,7.085888,0.047213,0.046152,6.980267,0.081302,0.010084,9.308766,0.102461,0.049013,Fleshy
622,Spiraea_alba,5.632606,0.000756,1.00E-06,6.667282,0.017661,0.000817,6.857767,0.011119,0.000178,9.045061,0.020484,0.000867,Dry
623,Spiraea_blumei,5.659237,0.001466,3.00E-06,6.892335,0.074657,0.002978,7.095433,0.016921,0.000651,9.041753,0.07166,0.003162,Dry
624,Spiraea_canescens,5.629659,0.002931,7.00E-06,6.382839,0.148475,0.006837,7.101186,0.033264,0.001494,8.606915,0.121345,0.007261,Dry
625,Spiraea_chamaedryfolia,5.639536,0.0135,6.10E-05,6.356582,0.420482,0.061536,6.777394,0.077614,0.013445,8.940679,0.298243,0.065351,Dry
626,Spiraea_chinensis,5.666406,0.001264,2.00E-06,7.112404,0.04076,0.001865,7.088134,0.010187,0.000407,9.300262,0.036114,0.00198,Dry
627,Spiraea_crenata,5.63139,0.000706,2.00E-06,6.170161,0.020572,0.002337,6.865834,0.012812,0.000511,8.535365,0.029333,0.002482,Dry
628,Spiraea_dahurica,5.600231,0.006396,3.00E-05,6.081181,0.201674,0.030768,6.655536,0.081772,0.006722,8.646596,0.12089,0.032675,Dry
629,Spiraea_decumbens,5.649219,0.006982,6.10E-05,6.902542,0.23495,0.061536,7.10053,0.16924,0.013445,8.807,0.506125,0.065351,Dry
630,Spiraea_douglasii,5.63911,0.001058,2.00E-06,6.771631,0.054158,0.001884,6.794677,0.026719,0.000416,9.238626,0.06054,0.002021,Dry
631,Spiraea_formosana,5.658959,NA,0.000182,7.834392,NA,0.184609,6.754604,NA,0.040334,10.288784,NA,0.196052,Dry
632,Spiraea_hypericifolia,5.631318,0.00148,2.00E-06,5.942047,0.051373,0.001564,6.983462,0.021017,0.000342,8.215622,0.059424,0.001661,Dry
633,Spiraea_laeta,5.648867,0.004165,1.10E-05,6.739299,0.104343,0.010859,6.910519,0.044745,0.002373,9.073748,0.064833,0.011532,Dry
634,Spiraea_lasiocarpa,5.603344,0.011425,9.10E-05,4.413514,0.150834,0.092305,7.017082,0.198158,0.020167,7.286467,0.087536,0.098026,Dry
635,Spiraea_longigemmis,5.645187,0.00306,1.40E-05,6.445878,0.152401,0.014201,7.025284,0.03039,0.003103,8.911655,0.090386,0.015081,Dry
636,Spiraea_media,5.609574,0.000873,1.00E-06,6.157834,0.027676,0.000879,6.672679,0.011036,0.000192,8.745941,0.027962,0.000934,Dry
637,Spiraea_miyabei,5.641964,0.003299,1.80E-05,7.307189,0.070741,0.018461,6.862987,0.036816,0.004033,9.50856,0.032982,0.019605,Dry
638,Spiraea_mollifolia,5.636551,0.00318,6.00E-06,6.18334,0.103855,0.005769,6.995858,0.07263,0.00126,8.762211,0.107534,0.006127,Dry
639,Spiraea_mongolica,5.629671,0.003122,6.00E-06,6.111076,0.093654,0.005955,6.924378,0.053904,0.001301,8.589522,0.11704,0.006324,Dry
640,Spiraea_nipponica,5.645692,0.002939,7.00E-06,6.866514,0.089572,0.0071,6.93143,0.064297,0.001551,9.116306,0.134442,0.00754,Dry
641,Spiraea_purpurea,5.658055,0.008904,4.60E-05,7.1183,0.136449,0.046152,7.093488,0.092098,0.010084,9.244442,0.033792,0.049013,Dry
642,Spiraea_rosthornii,5.647507,0.002301,4.00E-06,6.426394,0.072833,0.004196,7.012423,0.020662,0.000917,8.827604,0.057095,0.004456,Dry
643,Spiraea_schneideriana,5.643992,0.003665,7.00E-06,6.485519,0.098818,0.007384,7.012557,0.041263,0.001613,8.96312,0.062507,0.007842,Dry
644,Spiraea_sublobata,5.66336,0.001515,3.00E-05,6.675482,0.131987,0.030768,7.104703,0.033516,0.006722,9.041628,0.089453,0.032675,Dry
645,Spiraea_thunbergii,5.660085,0.001357,3.00E-06,7.076518,0.043073,0.003419,7.151564,0.020698,0.000747,9.177332,0.05368,0.003631,Dry
646,Spiraea_trichocarpa,5.643446,0.002723,1.10E-05,7.037028,0.089944,0.011538,6.964969,0.02973,0.002521,9.232889,0.093858,0.012253,Dry
647,Spiraea_trilobata,5.643721,0.001902,2.00E-06,6.38959,0.045648,0.002224,7.042828,0.030607,0.000492,8.600584,0.054149,0.002391,Dry
648,Spiraea_veitchii,5.656794,0.002148,6.00E-06,6.633593,0.063683,0.005769,7.050581,0.015616,0.00126,9.009672,0.04494,0.006127,Dry
649,Stranvaesia_davidiana,5.661008,0.001843,3.00E-06,6.872314,0.047323,0.002978,7.019319,0.019736,0.000651,9.180483,0.032411,0.003162,Fleshy
650,Stranvaesia_oblanceolata,5.681366,NA,0.000182,6.936343,NA,0.184609,7.305188,NA,0.040334,9.277064,NA,0.196052,Fleshy
