"","species","mean_temp","se_temp","within_sp_var_temp","mean_prec","se_prec","within_sp_var_prec","mean_pet","se_pet","within_sp_var_pet","mean_aridity","se_aridity","within_sp_var_aridity","Fruit_type"
"170","Lycium_puberulum",5.679851,0.001228,1.1e-05,5.725988,0.065186,0.017764,7.727725,0.019031,0.001814,7.23375,0.051761,0.022853,"Fleshy"
"171","Lycium_pumilum",5.674661,0.001854,9e-06,5.364981,0.135292,0.014211,7.741784,0.041692,0.001451,6.881399,0.170691,0.018282,"Fleshy"
"172","Lycium_rachidocladum",5.652306,0.00386,6.5e-05,5.630048,0.929568,0.106586,7.319926,0.067164,0.010883,7.656745,1.08167,0.137117,"Fleshy"
"173","Lycium_ruthenicum",5.645469,0.002204,2e-06,4.805325,0.115042,0.003553,7.356811,0.02287,0.000363,6.709127,0.124309,0.004571,"Fleshy"
"174","Lycium_sandwicense",5.695515,0.000444,2.6e-05,6.876698,0.178935,0.042634,7.60721,0.021125,0.005442,8.294719,0.088591,0.054847,"Fleshy"
"175","Lycium_schizocalyx",5.675821,0.002029,5e-06,5.630918,0.142968,0.008882,7.688986,0.026258,0.000907,7.210597,0.15981,0.011426,"Fleshy"
"176","Lycium_schweinfurthii",5.676408,0.001492,3.3e-05,6.378947,0.13193,0.053293,7.489785,0.020098,0.005442,8.062986,0.079599,0.068558,"Fleshy"
"177","Lycium_shawii",5.689734,0.001519,3e-06,5.17414,0.226686,0.004737,7.784486,0.03204,0.000484,6.699969,0.224063,0.006094,"Fleshy"
"178","Lycium_shockleyi",5.661717,0.0037,2.6e-05,4.92796,0.072476,0.042634,7.716868,0.047867,0.004353,6.490661,0.115444,0.054847,"Fleshy"
"179","Lycium_stenophyllum",5.656316,0.011566,3.3e-05,3.669493,0.498258,0.053293,7.403502,0.055258,0.005442,5.418885,0.564499,0.068558,"Fleshy"
"180","Lycium_tenuispinosum",5.660025,0.003228,9e-06,5.696046,0.16394,0.014211,7.50369,0.032421,0.001451,7.313314,0.16128,0.018282,"Fleshy"
"181","Lycium_tetrandrum",5.677854,0.001878,1.6e-05,4.093482,0.480046,0.026646,7.623239,0.042268,0.002721,5.749972,0.485378,0.034279,"Fleshy"
"182","Lycium_torreyi",5.67438,0.002001,3e-06,5.41689,0.087585,0.00435,7.751181,0.02272,0.000444,6.963034,0.098356,0.005597,"Fleshy"
"183","Lycium_villosum",5.682335,0.001738,1.6e-05,5.207686,0.186069,0.026646,7.829535,0.030938,0.002721,6.613187,0.193325,0.034279,"Fleshy"
"184","Lycium_vimineum",5.675724,0.001886,6.5e-05,6.909253,0.001498,0.106586,7.404537,0.036197,0.010883,8.717171,0.026361,0.137117,"Fleshy"
"185","Lycium_yunnanense",5.668999,0.004458,4.4e-05,6.989069,0.093244,0.071057,7.131806,0.044651,0.007255,9.069854,0.194717,0.091411,"Fleshy"
"186","Mandragora_caulescens",5.629757,0.003154,3e-06,6.580455,0.116723,0.005199,6.975266,0.032319,0.000531,8.73382,0.069539,0.006689,"Fleshy"
"187","Mandragora_officinarum",5.67358,0.000744,4e-06,6.328214,0.037955,0.00646,7.437727,0.014945,0.00068,8.123104,0.038234,0.00857,"Fleshy"
"188","Markea_ulei",5.691904,0.006341,1.9e-05,8.009224,0.089363,0.030453,7.359959,0.035876,0.003109,9.575347,0.069488,0.039176,"Fleshy"
"189","Melananthus_guatemalensis",5.690492,0.003226,1.6e-05,7.179,0.088905,0.026646,7.522746,0.037831,0.002721,8.867703,0.121327,0.034279,"Dry"
"190","Merinthopodium_neuranthum",5.686212,0.003748,1.2e-05,8.02988,0.0813,0.019379,7.312586,0.046945,0.001979,9.953906,0.077472,0.02493,"Fleshy"
"191","Nectouxia_formosa",5.659024,0.001761,1.5e-05,6.856247,0.066903,0.023686,7.424808,0.028199,0.002418,8.648942,0.049781,0.03047,"Fleshy"
"192","Nicandra_physalodes",5.655258,0.002686,7e-06,6.97274,0.041139,0.010659,7.107808,0.031493,0.001088,9.122934,0.030655,0.013712,"Fleshy"
"193","Nicotiana_acaulis",5.642749,0.004199,2.2e-05,5.396667,0.101128,0.035529,7.302738,0.04348,0.003628,7.294672,0.09925,0.045706,"Dry"
"194","Nicotiana_acuminata",5.654491,0.002728,4e-06,5.956453,0.150642,0.00627,7.416225,0.037043,0.00064,7.786774,0.166034,0.008066,"Dry"
"195","Nicotiana_africana",5.663028,0.014582,6.5e-05,5.89227,0.530977,0.106586,7.305045,0.50043,0.010883,7.892948,0.920342,0.137117,"Dry"
"196","Nicotiana_amplexicaulis",5.682452,0.001572,2.6e-05,6.392779,0.029837,0.042634,7.642984,0.020925,0.004353,8.0068,0.039496,0.054847,"Dry"
"197","Nicotiana_bonariensis",5.671351,0.001636,7e-06,7.415572,0.045424,0.011843,7.155276,0.031936,0.00128,9.459261,0.047328,0.016131,"Dry"
"198","Nicotiana_cavicola",5.686726,0.000759,6e-06,5.516085,0.02173,0.009268,7.920246,0.013933,0.000946,6.799331,0.030533,0.011923,"Dry"
"199","Nicotiana_clevelandii",5.685797,0.001618,3e-06,5.217863,0.091276,0.005329,7.634126,0.033877,0.000588,6.803718,0.100837,0.007618,"Dry"
"200","Nicotiana_corymbosa",5.63388,0.002693,1e-05,5.57289,0.21581,0.016398,7.330334,0.017148,0.001674,7.569737,0.19082,0.021095,"Dry"
"201","Nicotiana_forgetiana",5.668835,0.002738,3.3e-05,7.468623,0.04414,0.053293,7.075649,0.056071,0.005442,9.536306,0.0822,0.068558,"Dry"
"202","Nicotiana_glutinosa",5.672319,0.003626,8e-06,5.566826,0.276857,0.01254,7.26762,0.031802,0.00128,7.329451,0.385656,0.016131,"Dry"
"203","Nicotiana_goodspeedii",5.672862,0.000426,2e-06,5.637843,0.034486,0.003135,7.698186,0.015287,0.00032,7.146859,0.048496,0.004033,"Dry"
"204","Nicotiana_gossei",5.687001,0.001022,6e-06,5.701738,0.031977,0.009268,7.984074,0.006782,0.000946,6.952589,0.039479,0.011923,"Dry"
"205","Nicotiana_linearis",5.640789,0.002366,7e-06,5.876984,0.158117,0.010659,7.281618,0.027783,0.001088,7.875584,0.167284,0.013712,"Dry"
"206","Nicotiana_longiflora",5.677127,0.001396,2e-06,6.829506,0.058079,0.002733,7.420536,0.011533,0.000279,8.590242,0.069683,0.003516,"Dry"
"207","Nicotiana_maritima",5.66791,0.000825,6e-06,5.960597,0.062816,0.010151,7.586131,0.025697,0.001088,7.564773,0.088908,0.013712,"Dry"
"208","Nicotiana_megalosiphon",5.686929,0.001486,6e-06,6.163034,0.061852,0.010151,7.757195,0.030113,0.001036,7.671663,0.085206,0.013059,"Dry"
"209","Nicotiana_noctiflora",5.659411,0.003247,4e-06,5.701533,0.152813,0.007106,7.50939,0.026618,0.000726,7.37772,0.141312,0.009141,"Dry"
"210","Nicotiana_nudicaulis",5.677155,0.00467,2.6e-05,6.162553,0.185123,0.042634,7.587099,0.016084,0.004353,7.697371,0.112614,0.054847,"Dry"
"211","Nicotiana_obtusifolia",5.678454,0.000893,1e-06,5.760426,0.044114,0.001122,7.680952,0.009904,0.000115,7.335458,0.04933,0.001443,"Dry"
"212","Nicotiana_occidentalis",5.689806,0.001484,3e-06,5.583635,0.030997,0.004957,7.961293,0.019616,0.000518,6.828311,0.039133,0.006529,"Dry"
"213","Nicotiana_otophora",5.670837,0.004451,1e-05,6.693336,0.053781,0.016398,7.431334,0.014001,0.001674,8.366939,0.082435,0.021095,"Dry"
"214","Nicotiana_paniculata",5.671546,0.005005,8e-06,4.388581,0.321233,0.013323,7.329855,0.048353,0.00136,6.114121,0.368986,0.01714,"Dry"
"215","Nicotiana_plumbaginifolia",5.686839,0.001637,2e-06,6.817666,0.059529,0.002842,7.466034,0.013428,0.00029,8.596899,0.069572,0.003656,"Dry"
"216","Nicotiana_quadrivalvis",5.66705,0.002205,9e-06,5.973067,0.072997,0.014211,7.560583,0.03089,0.001451,7.639642,0.087072,0.018282,"Dry"
"217","Nicotiana_repanda",5.68521,0.001138,4e-06,6.350849,0.055312,0.006877,7.587472,0.013701,0.000702,8.031394,0.061817,0.008846,"Dry"
"218","Nicotiana_rotundifolia",5.675869,0.000986,3e-06,5.836009,0.040214,0.005076,7.686217,0.022376,0.000531,7.329492,0.059129,0.006689,"Dry"
"219","Nicotiana_simulans",5.683688,0.000632,1e-06,5.452201,0.031942,0.002268,7.913036,0.011337,0.000232,6.790272,0.04096,0.002917,"Dry"
"220","Nicotiana_solanifolia",5.678457,0.002314,3.3e-05,2.809622,0.329829,0.053293,7.43063,0.081708,0.005442,5.114196,0.473426,0.068558,"Dry"
"221","Nicotiana_spegazzinii",5.646049,0.005482,1.1e-05,5.588254,0.169975,0.017764,7.37762,0.030512,0.001814,7.647656,0.146582,0.022853,"Dry"
"222","Nicotiana_stocktonii",5.678636,NA,0.000131,6.850126,NA,0.213172,7.419381,NA,0.021766,8.001355,NA,0.274234,"Dry"
"223","Nicotiana_suaveolens",5.670064,0.001438,2e-06,6.337049,0.061649,0.003613,7.49922,0.026892,0.000375,8.110226,0.089065,0.004728,"Dry"
"224","Nicotiana_tomentosa",5.670045,0.003929,7e-06,7.046656,0.124962,0.010659,7.237093,0.022828,0.001088,9.131905,0.087708,0.013712,"Dry"
"225","Nicotiana_tomentosiformis",5.67373,0.006061,1.5e-05,7.194298,0.105257,0.023686,7.282822,0.028904,0.002418,9.211365,0.083671,0.03047,"Dry"
"226","Nicotiana_umbratica",5.704615,0.000509,4.4e-05,5.74138,0.023598,0.071057,8.049126,0.009404,0.007255,6.885128,0.006351,0.091411,"Dry"
"227","Nicotiana_undulata",5.636844,0.003562,6e-06,5.92982,0.219767,0.00969,7.398174,0.030741,0.000989,7.565408,0.235435,0.012465,"Dry"
"228","Nicotiana_velutina",5.683094,0.000687,1e-06,5.570849,0.028635,0.001152,7.850451,0.013076,0.000118,6.94516,0.041106,0.001482,"Dry"
"229","Nicotiana_wigandioides",5.656639,0.002949,2.6e-05,6.670799,0.075685,0.042634,7.336482,0.05078,0.004353,8.604134,0.118336,0.054847,"Dry"
"230","Nierembergia_aristata",5.673861,0.001708,4e-06,6.864917,0.053468,0.005761,7.438512,0.011709,0.000588,8.551839,0.062111,0.007412,"Dry"
"231","Nierembergia_browallioides",5.659201,0.00357,9e-06,6.669024,0.122577,0.015227,7.444158,0.021001,0.001555,8.020853,0.124815,0.019588,"Dry"
"232","Nierembergia_calycina",5.676141,0.000511,1.9e-05,7.008074,0.043168,0.030453,7.410758,0.012311,0.003109,8.825704,0.039023,0.039176,"Dry"
"233","Nierembergia_ericoides",5.662224,0.001927,2.6e-05,6.874128,0.098457,0.042634,7.268591,0.038243,0.004353,8.799305,0.103264,0.054847,"Dry"
"234","Nierembergia_hatschbachii",5.671431,NA,0.000131,7.693937,NA,0.213172,7.178545,NA,0.021766,9.482122,NA,0.274234,"Dry"
"235","Nierembergia_linariifolia",5.67365,0.0016,2e-06,6.875201,0.064968,0.003553,7.425229,0.013154,0.000363,8.582821,0.07889,0.004571,"Dry"
"236","Nierembergia_micrantha",5.67159,0.002997,3.3e-05,7.364362,0.127363,0.053293,7.263105,0.08293,0.005442,9.292966,0.140106,0.068558,"Dry"
"237","Nierembergia_pulchella",5.642435,0.001652,3.3e-05,6.305743,0.159602,0.053293,7.346421,0.039673,0.005442,8.203248,0.169564,0.068558,"Dry"
"238","Nierembergia_repens",5.656303,0.003105,9e-06,6.831265,0.089239,0.015227,7.198492,0.044434,0.001555,8.863746,0.112365,0.019588,"Dry"
"239","Nierembergia_rigida",5.669844,0.001724,5e-06,6.608665,0.046594,0.008199,7.490786,0.018263,0.000837,8.248933,0.056213,0.010547,"Dry"
"240","Nierembergia_rivularis",5.661288,0.010659,2.2e-05,7.069476,0.09622,0.035529,7.419753,0.014478,0.003628,8.481718,0.241712,0.045706,"Dry"
"241","Nierembergia_scoparia",5.676616,0.001527,9e-06,7.243651,0.046954,0.015227,7.305683,0.030003,0.001555,9.162445,0.057792,0.019588,"Dry"
"242","Nierembergia_tucumanensis",5.60525,NA,0.000131,6.879356,NA,0.213172,7.480428,NA,0.021766,7.266129,NA,0.274234,"Dry"
"243","Nierembergia_veitchii",5.670261,0.003585,1.9e-05,6.347739,0.229884,0.030453,7.482302,0.043312,0.003109,8.152732,0.182172,0.039176,"Dry"
"244","Nolana_aplocaryoides",5.680537,0.006455,3.3e-05,1.950757,0.359017,0.053293,7.593075,0.110931,0.007255,5.398163,NA,0.091411,"Dry"
"245","Nolana_arequipensis",5.686806,0,6.5e-05,1.94591,0,0.106586,7.357237,0.000319,0.010883,4.043051,0,0.137117,"Dry"
"246","Nolana_baccata",5.673485,0.007076,2.2e-05,3.182728,0.454984,0.035529,7.431992,0.076522,0.003628,5.351898,0.354302,0.045706,"Dry"
"247","Nolana_chancoana",5.680001,0.001024,6.5e-05,2.967447,0.077075,0.106586,7.441387,0.03225,0.010883,3.795426,0.704384,0.137117,"Dry"
"248","Nolana_chapiensis",5.659308,NA,0.000131,4.234107,NA,0.213172,7.607381,NA,0.021766,5.26269,NA,0.274234,"Dry"
"249","Nolana_crassulifolia",5.683508,0.003867,4.4e-05,2.598549,0.207449,0.071057,7.447106,0.029001,0.007255,3.440897,0.91576,0.091411,"Dry"
"250","Nolana_elegans",5.678629,0.002518,4.4e-05,2.440396,0.303971,0.071057,7.560504,0.069569,0.007255,3.917052,0.360119,0.091411,"Dry"
"251","Nolana_flaccida",5.673151,NA,0.000131,2.564949,NA,0.213172,7.643004,NA,0.021766,3.7612,NA,0.274234,"Dry"
"252","Nolana_humifusa",5.683654,0.001729,1.6e-05,2.511624,0.172739,0.026646,7.420174,0.019864,0.002721,3.792732,0.174453,0.034279,"Dry"
"253","Nolana_inflata",5.686467,NA,0.000131,2.944439,NA,0.213172,7.418181,NA,0.021766,3.583519,NA,0.274234,"Dry"
"254","Nolana_linearifolia",5.679201,0.002072,4.4e-05,1.059351,0.542454,0.071057,7.617483,0.059277,0.007255,2.294146,0.344837,0.091411,"Dry"
"255","Nolana_lycioides",5.679201,0.001974,4.4e-05,3.066763,0.4459,0.071057,7.541786,0.048601,0.007255,3.847521,0.342041,0.091411,"Dry"
"256","Nolana_onoana",5.647036,NA,0.000131,2.197225,NA,0.213172,7.805475,NA,0.021766,2.079442,NA,0.274234,"Dry"
"257","Nolana_peruviana",5.676345,0.003076,4.4e-05,1.732868,0.346574,0.071057,7.645619,0.075441,0.007255,2.047172,0.437734,0.091411,"Dry"
"258","Nolana_ramosissima",5.678977,NA,0.000131,2.197225,NA,0.213172,7.541683,NA,0.021766,4.369448,NA,0.274234,"Dry"
"259","Nolana_rostrata",5.680855,0.000512,6.5e-05,3.155867,0.211428,0.106586,7.401934,0.091384,0.010883,4.60457,0.82038,0.137117,"Dry"
"260","Nolana_rupicola",5.677871,0.002446,2.6e-05,2.806424,0.366029,0.042634,7.457506,0.094154,0.004353,4.749731,0.493271,0.054847,"Dry"
"261","Nolana_scaposa",5.68443,NA,0.000131,2.397895,NA,0.213172,7.443664,NA,0.021766,4.532599,NA,0.274234,"Dry"
"262","Nolana_sedifolia",5.677621,0.002575,1.5e-05,2.929882,0.546052,0.023686,7.45989,0.070822,0.002418,4.854593,0.53296,0.03047,"Dry"
"263","Nolana_stenophylla",5.687822,NA,0.000131,2.197225,NA,0.213172,7.435438,NA,0.021766,5.438079,NA,0.274234,"Dry"
"264","Nolana_tarapacana",5.686573,0.002698,4.4e-05,2.26598,0.186538,0.071057,7.377622,0.046836,0.007255,4.069756,0.72287,0.091411,"Dry"
"265","Nolana_tocopillensis",5.678977,NA,0.000131,2.197225,NA,0.213172,7.541683,NA,0.021766,4.369448,NA,0.274234,"Dry"
"266","Nolana_villosa",5.674182,NA,0.000131,2.302585,NA,0.213172,7.634337,NA,0.021766,4.406719,NA,0.274234,"Dry"
"267","Nothocestrum_longifolium",5.67554,0.003108,3.3e-05,7.822923,0.207904,0.053293,7.265345,0.054626,0.005442,9.516199,0.044785,0.068558,"Fleshy"
"268","Oryctes_nevadensis",5.657327,0.00207,4.4e-05,4.902751,0.087682,0.071057,7.576652,0.02842,0.007255,6.635797,0.114506,0.091411,"Dry"
"269","Pantacantha_ameghinoi",5.644276,0.003415,1e-05,5.568453,0.107972,0.016398,7.415521,0.028003,0.001674,7.4445,0.140428,0.021095,"Dry"
"270","Petunia_altiplana",5.669063,0.001552,1.1e-05,7.494358,0.025829,0.017764,7.119593,0.030362,0.001814,9.536199,0.035702,0.022853,"Dry"
"271","Petunia_bonjardinensis",5.659656,NA,0.000131,7.362645,NA,0.213172,7.008505,NA,0.021766,9.620528,NA,0.274234,"Dry"
"272","Petunia_exserta",5.673839,0,6.5e-05,7.40367,0,0.106586,7.277939,0,0.010883,9.254836,0,0.137117,"Dry"
"273","Petunia_integrifolia",5.678083,0.000822,2e-06,7.32256,0.026237,0.003613,7.274874,0.016808,0.000369,9.238327,0.031155,0.004648,"Dry"
"274","Petunia_littoralis",5.685788,NA,0.000131,7.410952,NA,0.213172,7.127694,NA,0.021766,9.416785,NA,0.274234,"Dry"
"275","Petunia_mantiqueirensis",5.664868,NA,0.000131,7.505492,NA,0.213172,7.047517,NA,0.021766,9.653743,NA,0.274234,"Dry"
"276","Petunia_reitzii",5.670398,NA,0.000131,7.261927,NA,0.213172,6.99851,NA,0.021766,9.570948,NA,0.274234,"Dry"
"277","Petunia_saxicola",5.671087,NA,0.000131,7.427144,NA,0.213172,6.992096,NA,0.021766,9.581214,NA,0.274234,"Dry"
"278","Petunia_scheideana",5.674504,0.002039,1.2e-05,7.531346,0.046566,0.019379,7.149504,0.028659,0.001979,9.49391,0.028262,0.02493,"Dry"
"279","Petunia_secreta",5.676754,0.000171,6.5e-05,7.380072,0.031485,0.106586,7.271703,0.00139,0.010883,9.269646,0.000377,0.137117,"Dry"
"280","Physalis_angustifolia",5.688288,0.002424,1.5e-05,7.188845,0.047003,0.023686,7.478075,0.023289,0.002721,8.905249,0.050307,0.034279,"Fleshy"
"281","Physalis_arborescens",5.697605,0.001193,8e-06,7.053315,0.058813,0.01254,7.47739,0.020858,0.00128,8.804311,0.070378,0.016131,"Fleshy"
"282","Physalis_arenicola",5.687421,0.002175,1.9e-05,7.134441,0.032799,0.030453,7.465273,0.020717,0.003109,8.885015,0.04089,0.039176,"Fleshy"
"283","Physalis_caudella",5.660364,0.002434,9e-06,6.464082,0.110613,0.015227,7.588422,0.023178,0.001555,8.126683,0.113719,0.019588,"Fleshy"
"284","Physalis_cinerascens",5.680714,0.001714,3e-06,6.370567,0.075402,0.005076,7.537567,0.014871,0.000518,8.097582,0.084835,0.006529,"Fleshy"
"285","Physalis_cordata",5.687615,0.001715,2e-06,7.304423,0.062932,0.003089,7.42602,0.014838,0.000315,9.066289,0.058548,0.003974,"Fleshy"
"286","Physalis_coztomatl",5.66289,0.00388,1.9e-05,6.728784,0.150864,0.030453,7.436276,0.036306,0.003109,8.681327,0.148878,0.039176,"Fleshy"
"287","Physalis_crassifolia",5.682509,0.001276,3e-06,5.194345,0.071368,0.00435,7.801276,0.025176,0.000444,6.608885,0.088949,0.005597,"Fleshy"
"288","Physalis_glutinosa",5.669007,0.002473,6e-06,6.432024,0.092021,0.010151,7.531261,0.01751,0.001036,8.071509,0.092917,0.013059,"Fleshy"
"289","Physalis_greenmanii",5.671241,0.006026,6.5e-05,7.366462,0.189443,0.106586,7.23687,0.019427,0.010883,9.154391,0.158235,0.137117,"Fleshy"
"290","Physalis_hederifolia",5.668224,0.001262,1e-06,5.927111,0.034207,0.001402,7.641872,0.01118,0.000143,7.546362,0.039855,0.001804,"Fleshy"
"291","Physalis_heterophylla",5.647975,0.000836,1e-06,6.742049,0.021219,0.001071,7.109096,0.015166,0.000109,8.884344,0.029418,0.001378,"Fleshy"
"292","Physalis_ignota",5.699594,0.001614,1.2e-05,7.27028,0.071289,0.019379,7.556209,0.019793,0.001979,9.041714,0.055392,0.02493,"Fleshy"
"293","Physalis_longifolia",5.652772,0.001085,1e-06,6.365574,0.047928,0.001791,7.313797,0.02208,0.000183,8.311862,0.063158,0.002304,"Fleshy"
"294","Physalis_melanocystis",5.690164,0.002224,5e-06,7.180218,0.066899,0.007895,7.473761,0.016194,0.000806,8.862724,0.09475,0.010157,"Fleshy"
"295","Physalis_microcarpa",5.690399,0.005206,1.9e-05,7.045505,0.120521,0.030453,7.569777,0.037296,0.003109,8.800942,0.144862,0.039176,"Fleshy"
"296","Physalis_microphysa",5.673699,0.002514,9e-06,5.981126,0.099784,0.015227,7.629067,0.019514,0.001555,7.522532,0.08254,0.019588,"Fleshy"
"297","Physalis_nicandroides",5.680285,0.001755,3e-06,6.766067,0.071884,0.004441,7.50418,0.013725,0.000453,8.451264,0.067789,0.005713,"Fleshy"
"298","Physalis_patula",5.671925,0.002448,7e-06,6.501825,0.093511,0.010659,7.490024,0.02232,0.001088,8.177128,0.105459,0.013712,"Fleshy"
"299","Physalis_philadelphica",5.676085,0.001374,1e-06,6.510949,0.057428,0.001567,7.487712,0.015473,0.00016,8.268682,0.062006,0.002016,"Fleshy"
"300","Physalis_pruinosa",5.688673,0.001403,2e-06,6.798695,0.079699,0.003948,7.531711,0.011115,0.000403,8.532768,0.082282,0.005078,"Fleshy"
"301","Physalis_pumila",5.658667,0.000826,8e-06,6.835013,0.038486,0.01254,7.349344,0.017385,0.00128,8.694456,0.045441,0.016131,"Fleshy"
"302","Physalis_sordida",5.672191,0.004001,9e-06,6.611194,0.102611,0.014211,7.484203,0.022626,0.001451,8.303531,0.083101,0.018282,"Fleshy"
"303","Physalis_virginiana",5.64749,0.001383,1e-06,6.689088,0.032346,0.001679,7.131329,0.019561,0.000171,8.781882,0.034795,0.002159,"Fleshy"
"304","Physalis_viscosa",5.675206,0.001204,1e-06,6.769473,0.045224,0.001719,7.438601,0.009727,0.000177,8.480184,0.055741,0.00223,"Fleshy"
"305","Physalis_walteri",5.686411,0.001486,7e-06,7.222769,0.012778,0.01122,7.445997,0.014063,0.001209,8.973561,0.022592,0.015235,"Fleshy"
"306","Physochlaina_infundibularis",5.66452,0.00208,6.5e-05,6.425524,0.281339,0.106586,7.182141,0.044068,0.010883,8.615497,0.274087,0.137117,"Dry"
"307","Physochlaina_orientalis",5.640283,0.002453,1.3e-05,6.376583,0.087913,0.021317,6.859757,0.05521,0.002177,8.763925,0.124989,0.027423,"Dry"
"308","Physochlaina_physaloides",5.610374,0.00436,1.1e-05,5.44452,0.144143,0.017764,6.942158,0.074682,0.001814,7.77357,0.165387,0.022853,"Dry"
"309","Physochlaina_praealta",5.612714,0.005122,5e-06,5.431133,0.172207,0.008527,7.114362,0.042257,0.000871,7.71953,0.17175,0.010969,"Dry"
"310","Protoschwenkia_mandonii",5.658248,0.003731,4.4e-05,6.598482,0.3073,0.071057,7.326571,0.056933,0.007255,8.698288,0.051269,0.091411,"Dry"
"311","Przewalskia_tangutica",5.612726,0.00347,5e-06,5.828187,0.07547,0.007351,6.935545,0.042127,0.000751,8.416121,0.077809,0.009456,"Dry"
"312","Quincula_lobata",5.667888,0.001366,1e-06,6.079185,0.032179,0.001956,7.625426,0.01061,2e-04,7.70302,0.037186,0.002516,"Fleshy"
"313","Saracha_punctata",5.654046,0.00282,5e-06,7.11445,0.074103,0.007613,7.170424,0.025791,0.000777,8.920511,0.083344,0.009794,"Fleshy"
"314","Schizanthus_alpestris",5.657969,0.005816,1.6e-05,4.791035,0.293046,0.026646,7.339184,0.03179,0.002721,6.682668,0.302385,0.034279,"Dry"
"315","Schizanthus_candidus",5.678465,0.000171,6.5e-05,3.177185,0.041691,0.106586,7.294038,0.00034,0.010883,5.404328,0.121125,0.137117,"Dry"
"316","Schizanthus_grahamii",5.618332,0.005871,1.6e-05,6.403413,0.169412,0.026646,7.16727,0.061519,0.002721,8.368965,0.084516,0.034279,"Dry"
"317","Schizanthus_hookeri",5.635137,0.005844,1.1e-05,6.005345,0.185502,0.017764,7.265325,0.039934,0.001814,8.028364,0.192029,0.022853,"Dry"
"318","Schizanthus_integrifolius",5.660262,0.003613,2.2e-05,3.290672,0.398394,0.035529,7.54362,0.065027,0.003628,5.004347,0.422311,0.045706,"Dry"
"319","Schizanthus_lacteus",5.680851,0.002899,6.5e-05,1.84444,0.235002,0.106586,7.533673,0.006417,0.010883,4.603367,0.633075,0.137117,"Dry"
"320","Schizanthus_laetus",5.675211,0.000343,6.5e-05,2.191013,0.111572,0.106586,7.56133,0.010143,0.010883,4.334012,0.290961,0.137117,"Dry"
"321","Schizanthus_litoralis",5.670398,NA,0.000131,5.811141,NA,0.213172,7.158514,NA,0.021766,7.962067,NA,0.274234,"Dry"
"322","Schizanthus_parvulus",5.665215,NA,0.000131,5.361292,NA,0.213172,7.402452,NA,0.021766,7.183112,NA,0.274234,"Dry"
"323","Schizanthus_pinnatus",5.66001,0.001992,7e-06,6.641468,0.162333,0.011843,7.132107,0.044021,0.001209,8.801688,0.212214,0.015235,"Dry"
"324","Schizanthus_porrigens",5.662073,0.003085,2.6e-05,5.909899,0.116486,0.042634,7.361876,0.067473,0.004353,7.76245,0.143982,0.054847,"Dry"
"325","Schwenckia_glabrata",5.697813,0.001663,2.2e-05,7.384319,0.266011,0.035529,7.409267,0.05473,0.003628,9.156453,0.280109,0.045706,"Dry"
"326","Sclerophylax_adnatifolia",5.656041,0.004498,1.3e-05,5.613727,0.225867,0.021317,7.602446,0.019707,0.002177,6.892894,0.126314,0.027423,"Dry"
"327","Sclerophylax_spinescens",5.67955,0.002137,6e-06,6.872109,0.053263,0.00969,7.453162,0.017801,0.000989,8.556801,0.066235,0.012465,"Dry"
"328","Scopolia_carniolica",5.634123,0.001003,5e-06,6.593174,0.063589,0.008882,6.617843,0.017887,0.000989,9.21167,0.070518,0.012465,"Dry"
"329","Scopolia_japonica",5.649778,0.001435,7e-06,7.497449,0.064811,0.011843,6.923275,0.020676,0.001209,9.719805,0.048539,0.015235,"Dry"
"330","Sessea_corymbiflora",5.661602,0.006247,1.3e-05,7.395521,0.117228,0.021317,7.109325,0.057725,0.002177,9.399677,0.096535,0.027423,"Dry"
"331","Sessea_stipulata",5.658928,0.003839,1.3e-05,6.856479,0.195314,0.021317,7.261397,0.027811,0.002177,8.853477,0.115182,0.027423,"Dry"
"332","Sessea_vestita",5.655117,NA,0.000131,7.293018,NA,0.213172,7.138073,NA,0.021766,9.217713,NA,0.274234,"Dry"
"333","Solandra_brachycalyx",5.678779,0.005813,1.9e-05,7.872317,0.078251,0.030453,7.287457,0.061823,0.003109,9.715692,0.085319,0.039176,"Fleshy"
"334","Solandra_grandiflora",5.681029,0.002324,3e-06,7.396564,0.05512,0.005076,7.322961,0.024683,0.000544,9.237059,0.062273,0.006856,"Fleshy"
"335","Solanum_absconditum",5.699383,0.00147,1.2e-05,6.752436,0.051403,0.019379,7.413308,0.016996,0.001979,8.555287,0.076567,0.02493,"Fleshy"
"336","Solanum_abutiloides",5.667655,0.002176,5e-06,6.66035,0.059172,0.008882,7.428324,0.010684,0.000907,8.36395,0.079668,0.011426,"Fleshy"
"337","Solanum_acanthodapis",5.676583,NA,0.000131,7.427739,NA,0.213172,7.381502,NA,0.021766,9.260368,NA,0.274234,"Fleshy"
"338","Solanum_acaule",5.63979,0.002947,4e-06,6.220447,0.135674,0.00627,7.436077,0.024135,0.00064,7.758034,0.145049,0.008066,"Fleshy"
"339","Solanum_accrescens",5.68749,0.003734,1.9e-05,8.012429,0.123713,0.030453,7.352967,0.042826,0.003109,9.791444,0.075151,0.039176,"Fleshy"
"340","Solanum_acerifolium",5.676657,0.001437,2e-06,7.450797,0.045629,0.002733,7.281582,0.014816,0.000279,9.328952,0.044882,0.003516,"Fleshy"
