"","species","temp","se_temp","within_sp_var_temp","prec","se_prec","within_sp_var_prec","mean_pet","se_pet","within_sp_var_pet","mean_aridity","se_aridity","within_sp_var_aridity","Dispersal_mode"
"172","Clidemia_heptamera",5.692603,0.002944,1.5e-05,7.395468,0.110697,0.021281,7.333356,0.029401,0.002462,9.444386,0.069898,0.023454,"Biotic"
"173","Clidemia_heteroneura",5.698971,0.00198,5e-06,8.047689,0.01709,0.00665,7.171221,0.01048,0.00077,10.060442,0.01885,0.007329,"Biotic"
"174","Clidemia_heterophylla",5.696806,0.00082,2e-06,7.917486,0.035583,0.00313,7.146825,0.014153,0.000362,9.974973,0.049043,0.003449,"Biotic"
"175","Clidemia_inobsepta",5.690052,0.001543,5e-06,7.969699,0.050523,0.006259,7.12445,0.022356,0.000724,9.950825,0.084186,0.006898,"Biotic"
"176","Clidemia_involucrata",5.69533,0.001696,4e-06,7.750434,0.057241,0.005067,7.345165,0.014161,0.000616,9.621481,0.041304,0.005863,"Biotic"
"177","Clidemia_japurensis",5.700958,0.00046,1e-06,7.834963,0.032905,0.001565,7.266461,0.015449,0.000184,9.746574,0.041881,0.00175,"Biotic"
"178","Clidemia_killipii",5.69473,0.00822,2.6e-05,8.338334,0.577271,0.035468,7.254369,0.006655,0.004104,10.297478,0.475441,0.039089,"Biotic"
"179","Clidemia_laevifolia",5.699514,0.001285,6e-06,7.710327,0.080981,0.008867,7.371639,0.009331,0.001026,9.555575,0.064753,0.009772,"Biotic"
"180","Clidemia_monantha",5.689347,0.001788,3e-06,7.503929,0.087968,0.004626,7.407694,0.015442,0.000535,9.173771,0.075797,0.005099,"Biotic"
"181","Clidemia_mortoniana",5.670725,0.005857,3.9e-05,8.101402,0.109809,0.053203,7.190336,0.171039,0.006156,9.990923,0.357539,0.058634,"Biotic"
"182","Clidemia_myrmecina",5.696327,0.001757,1e-05,8.075224,0.148002,0.013301,7.352555,0.007696,0.001539,9.860959,0.093617,0.014658,"Biotic"
"183","Clidemia_ostrina",5.696367,0.002075,4e-06,8.14247,0.08797,0.005911,7.334175,0.017517,0.000684,9.970375,0.097068,0.006515,"Biotic"
"184","Clidemia_petiolaris",5.693622,0.001847,2e-06,7.707561,0.052292,0.003432,7.440144,0.014456,0.000397,9.482146,0.051974,0.003783,"Biotic"
"185","Clidemia_piperifolia",5.691666,0.004166,8e-06,7.761416,0.112981,0.010641,7.180119,0.025514,0.001231,9.759061,0.105072,0.011727,"Biotic"
"186","Clidemia_plumosa",5.684767,0.001367,1.9e-05,7.055458,0.077844,0.026601,7.35294,0.025064,0.003078,8.733915,0.058967,0.029317,"Biotic"
"187","Clidemia_pustulata",5.698449,0.001297,2e-06,7.719776,0.046724,0.00304,7.338439,0.0159,0.000352,9.593515,0.04499,0.003351,"Biotic"
"188","Clidemia_rodriguezii",5.682389,NA,7.7e-05,7.938446,NA,0.106405,7.281386,NA,0.012312,9.989757,NA,0.117268,"Biotic"
"189","Clidemia_rubra",5.697769,0.000644,0,7.70656,0.029298,0.000682,7.30748,0.009643,7.9e-05,9.60228,0.029342,0.000757,"Biotic"
"190","Clidemia_septuplinervia",5.698198,0.000575,1e-06,7.93476,0.03044,0.001132,7.258029,0.016318,0.000134,9.842713,0.039236,0.001275,"Biotic"
"191","Clidemia_sericea",5.697039,0.000679,0,7.717682,0.03165,0.000678,7.371242,0.009254,8e-05,9.519407,0.034654,0.000761,"Biotic"
"192","Clidemia_sessiliflora",5.687309,0.001961,3e-06,7.847797,0.093057,0.004626,7.214459,0.02479,0.000535,9.767646,0.100886,0.005099,"Biotic"
"193","Clidemia_spectabilis",5.680311,0.003585,1.3e-05,7.896938,0.061398,0.017734,7.265096,0.055597,0.002052,9.956437,0.114848,0.019545,"Biotic"
"194","Clidemia_sprucei",5.69198,0.002154,5e-06,7.999155,0.056478,0.006259,7.101331,0.018039,0.000724,10.046285,0.078243,0.006898,"Biotic"
"195","Clidemia_strigillosa",5.697835,0.000843,1e-06,7.715544,0.035374,0.001132,7.338511,0.012596,0.00013,9.589023,0.037339,0.001234,"Biotic"
"196","Clidemia_tetrapetala",5.672803,0.002061,2.6e-05,8.030284,0.111336,0.035468,7.09821,0.053712,0.004104,10.126421,0.093596,0.039089,"Biotic"
"197","Clidemia_umbrosa",5.683408,0.002041,3.9e-05,8.227324,0.135085,0.053203,7.465528,0.080918,0.006156,9.269732,0.010601,0.058634,"Biotic"
"198","Clidemia_urceolata",5.689027,0.000978,1e-06,7.3893,0.041011,0.001835,7.263464,0.013744,0.000216,9.33366,0.04182,0.002057,"Biotic"
"199","Clidemia_utleyana",5.684358,0.002778,1.1e-05,7.90941,0.043964,0.015201,7.225189,0.011466,0.001759,9.979836,0.057,0.016753,"Biotic"
"200","Comolia_microphylla",5.699165,0.001238,2e-06,7.779573,0.038525,0.003325,7.34709,0.013211,0.000385,9.632784,0.036639,0.003665,"Abiotic"
"201","Comolia_ovalifolia",5.695736,0.000788,4e-06,7.279291,0.074413,0.005067,7.369651,0.01522,0.000648,9.10565,0.089736,0.006172,"Abiotic"
"202","Comolia_smithii",5.704113,0.000961,1.3e-05,7.785075,0.111939,0.017734,7.309385,0.043122,0.002052,9.686372,0.132862,0.019545,"Abiotic"
"203","Comolia_vernicosa",5.702393,0.000111,2.6e-05,7.64367,0.128005,0.035468,7.43021,0.017295,0.004104,9.440287,0.019887,0.039089,"Abiotic"
"204","Comolia_villosa",5.701023,0.000726,1e-06,7.563945,0.044719,0.001588,7.354071,0.010786,0.000187,9.440187,0.049399,0.001777,"Abiotic"
"205","Conostegia_bigibbosa",5.688838,NA,7.7e-05,8.019613,NA,0.106405,7.339538,NA,0.012312,9.83462,NA,0.117268,"Biotic"
"206","Conostegia_bracteata",5.693933,0.001771,6e-06,8.007894,0.042836,0.008185,7.375916,0.011774,0.000947,9.823559,0.041648,0.009021,"Biotic"
"207","Conostegia_brenesii",5.698374,0.002132,2.6e-05,8.060119,0.222,0.035468,7.467577,0.059418,0.004104,9.707531,0.271412,0.039089,"Biotic"
"208","Conostegia_caelestis",5.688473,0.003214,5e-06,7.749289,0.110402,0.007094,7.402707,0.013885,0.000821,9.463801,0.096457,0.007818,"Biotic"
"209","Conostegia_centronioides",5.682042,0.006306,8e-06,7.800655,0.111494,0.010641,6.988237,0.035759,0.001231,9.870604,0.100276,0.011727,"Biotic"
"210","Conostegia_cuatrecasii",5.692822,0.001895,4e-06,7.939609,0.093258,0.004837,7.200103,0.031735,0.00056,9.927881,0.080361,0.00533,"Biotic"
"211","Conostegia_icosandra",5.691437,0.001211,1e-06,7.654582,0.052687,0.001612,7.424577,0.01068,0.000187,9.379892,0.053715,0.001777,"Biotic"
"212","Conostegia_lasiopoda",5.692928,0.001617,4e-06,8.168538,0.098267,0.005067,7.301221,0.020966,0.000616,10.03211,0.093167,0.005863,"Biotic"
"213","Conostegia_micrantha",5.688459,0.002836,7e-06,8.026814,0.103834,0.009673,7.348193,0.031042,0.001119,9.857423,0.095803,0.010661,"Biotic"
"214","Conostegia_monteleagreana",5.684352,0.003123,8e-06,8.153714,0.091699,0.010641,7.275242,0.017531,0.001231,9.994765,0.098294,0.011727,"Biotic"
"215","Conostegia_oerstediana",5.681829,0.005682,1.9e-05,7.971006,0.191505,0.026601,7.348664,0.065076,0.003078,9.675234,0.243736,0.029317,"Biotic"
"216","Conostegia_pittieri",5.681916,0.002738,1.3e-05,7.960785,0.058553,0.017734,7.263216,0.047788,0.002052,9.966614,0.097541,0.019545,"Biotic"
"217","Conostegia_polyandra",5.699202,0.001771,6e-06,8.229641,0.121171,0.008185,7.31497,0.025834,0.001231,9.998572,0.134747,0.011727,"Biotic"
"218","Conostegia_rhodopetala",5.682177,0.001904,1.5e-05,8.00965,0.030466,0.021281,7.254894,0.018801,0.002462,10.048523,0.076317,0.023454,"Biotic"
"219","Conostegia_rubiginosa",5.702615,NA,7.7e-05,8.899458,NA,0.106405,7.26333,NA,0.012312,10.718454,NA,0.117268,"Biotic"
"220","Conostegia_rufescens",5.691792,0.002345,6e-06,8.089776,0.067029,0.008867,7.357383,0.02622,0.001026,9.92784,0.052174,0.009772,"Biotic"
"221","Conostegia_setifera",5.697004,0.001925,1.9e-05,8.165526,0.09726,0.026601,7.402231,0.012119,0.003078,9.910295,0.054028,0.029317,"Biotic"
"222","Conostegia_setosa",5.695569,0.001855,4e-06,8.155066,0.102806,0.0056,7.337067,0.017356,0.000684,9.963253,0.083472,0.006515,"Biotic"
"223","Conostegia_speciosa",5.698939,0.001124,4e-06,7.669406,0.081762,0.004837,7.453368,0.014877,0.00056,9.412419,0.083418,0.00533,"Biotic"
"224","Conostegia_subcrustulata",5.695616,0.001738,4e-06,7.876586,0.076029,0.005067,7.44222,0.02092,0.000586,9.561256,0.081359,0.005584,"Biotic"
"225","Conostegia_superba",5.686888,0.002773,9e-06,7.911819,0.149972,0.011823,7.21456,0.052702,0.001368,9.805852,0.127047,0.01303,"Biotic"
"226","Conostegia_tenuifolia",5.692727,0.001801,9e-06,8.107919,0.037148,0.011823,7.372175,0.022218,0.001368,9.85502,0.036478,0.01303,"Biotic"
"227","Conostegia_volcanalis",5.68037,0.002389,3e-06,7.535533,0.054296,0.003941,7.37139,0.022754,0.000456,9.346099,0.068725,0.004343,"Biotic"
"228","Conostegia_xalapensis",5.691121,0.001396,1e-06,7.537547,0.053541,0.002008,7.459448,0.011128,0.000232,9.239912,0.054623,0.002213,"Biotic"
"229","Cyphotheca_montana",5.672336,0.002317,1.3e-05,7.117297,0.089026,0.017734,7.185609,0.038658,0.002052,9.106125,0.104461,0.019545,"Abiotic"
"230","Desmoscelis_villosa",5.696523,0.000561,0,7.479276,0.024804,0.000585,7.328509,0.007283,6.8e-05,9.369632,0.028366,0.000644,"Abiotic"
"231","Dichaetanthera_oblongifolia",5.682156,0.002425,6e-06,7.369837,0.075469,0.0076,7.356559,0.034007,0.000879,9.206383,0.077918,0.008376,"Abiotic"
"232","Dinophora_spenneroides",5.696052,0.000581,2e-06,7.595329,0.036011,0.002475,7.077554,0.014874,0.000286,9.708132,0.031706,0.002727,"Abiotic"
"233","Dionycha_bojerii",5.682784,0.004517,1.9e-05,7.339312,0.064552,0.026601,7.425017,0.086924,0.003078,9.079035,0.037505,0.029317,"Abiotic"
"234","Dissochaeta_annulata",5.697881,0.001152,2e-06,7.91517,0.042167,0.00304,7.313541,0.009234,0.000373,9.825418,0.040517,0.003554,"Biotic"
"235","Dissochaeta_bracteata",5.698602,NA,7.7e-05,7.872455,NA,0.106405,7.293698,NA,0.012312,9.79657,NA,0.117268,"Biotic"
"236","Dissochaeta_divaricata",5.699053,0.000909,1e-06,7.835777,0.028156,0.001835,7.334192,0.010692,0.000224,9.7191,0.033157,0.002132,"Biotic"
"237","Dissotis_crenulata",5.672918,0.00196,2.6e-05,6.843015,0.120135,0.035468,7.494029,0.019964,0.004104,8.598534,0.149742,0.039089,"Abiotic"
"238","Dissotis_cryptantha",5.681815,0.006471,1.9e-05,7.145544,0.181959,0.026601,7.40109,0.108744,0.003078,8.797528,0.124968,0.029317,"Abiotic"
"239","Dissotis_denticulata",5.677144,0.003021,2.6e-05,7.112059,0.086771,0.035468,7.437201,0.082499,0.004104,8.892107,0.142696,0.039089,"Abiotic"
"240","Dissotis_falcipila",5.685312,0.004875,2.6e-05,7.056294,0.052813,0.035468,7.440353,0.044149,0.004104,8.850858,0.072492,0.039089,"Abiotic"
"241","Dissotis_gilgiana",5.681494,0.002122,1.5e-05,7.06185,0.032202,0.021281,7.39533,0.031127,0.002462,8.905239,0.052026,0.023454,"Abiotic"
"242","Dissotis_grandiflora",5.697681,0.002629,9e-06,7.222831,0.08911,0.011823,7.554106,0.053469,0.001368,8.830745,0.128152,0.01303,"Abiotic"
"243","Dissotis_longisetosa",5.683812,0.003939,1.9e-05,7.492689,0.066506,0.026601,7.333852,0.044085,0.003078,9.358304,0.116678,0.029317,"Abiotic"
"244","Dissotis_perkinsiae",5.688694,0.002778,9e-06,7.562786,0.074067,0.011823,7.304085,0.032857,0.001368,9.450276,0.101735,0.01303,"Abiotic"
"245","Dissotis_princeps",5.680616,0.001804,5e-06,7.140873,0.051086,0.007094,7.372525,0.024659,0.000821,8.926235,0.079245,0.007818,"Abiotic"
"246","Dissotis_romiana",5.683281,0.002505,1.3e-05,7.132943,0.037057,0.017734,7.395273,0.011786,0.002052,8.952744,0.03533,0.019545,"Abiotic"
"247","Dissotis_thollonii",5.698726,0.002394,7e-06,7.225507,0.106481,0.009673,7.587967,0.057364,0.001119,8.81146,0.161599,0.010661,"Abiotic"
"248","Dissotis_trothae",5.679164,0.002983,6e-06,7.144008,0.060506,0.0076,7.284477,0.04013,0.000879,9.028643,0.097137,0.008376,"Abiotic"
"249","Dolichoura_spiritusanctensis",5.682389,NA,7.7e-05,7.173192,NA,0.106405,7.123673,NA,0.012312,9.26691,NA,0.117268,"Abiotic"
"250","Driessenia_glanduligera",5.690299,0.006234,9e-06,8.127093,0.07238,0.011823,7.238944,0.037738,0.001368,10.087922,0.034812,0.01303,"Abiotic"
"251","Dupineta_brazzae",5.689783,0.001329,2e-06,7.401533,0.03528,0.002264,7.241831,0.022468,0.000262,9.3587,0.045039,0.002495,"Abiotic"
"252","Eriocnema_fulva",5.672808,NA,7.7e-05,7.378384,NA,0.106405,7.113956,NA,0.012312,9.422383,NA,0.117268,"Abiotic"
"253","Ernestia_confertiflora",5.696812,0.000865,1.3e-05,7.843318,0.047687,0.017734,7.354351,0.006859,0.002052,9.731334,0.046817,0.019545,"Abiotic"
"254","Fordiophyton_cordifolium",5.685449,NA,7.7e-05,7.474772,NA,0.106405,7.275865,NA,0.012312,9.433324,NA,0.117268,"Abiotic"
"255","Fordiophyton_faberi",5.672263,0.00104,2e-06,7.306065,0.027456,0.002956,7.088208,0.016401,0.000342,9.417846,0.025602,0.003257,"Abiotic"
"256","Fritzschia_anisostemon",5.675089,0.0028,2.6e-05,7.372188,0.011803,0.035468,7.135641,0.028945,0.004104,9.476835,0.024466,0.039089,"Abiotic"
"257","Fritzschia_erecta",5.673495,NA,7.7e-05,7.379008,NA,0.106405,7.13966,NA,0.012312,9.442007,NA,0.117268,"Abiotic"
"258","Graffenrieda_emarginata",5.671938,0.002499,3e-06,7.385366,0.081452,0.003547,7.154112,0.016048,0.00041,9.401997,0.079253,0.003909,"Abiotic"
"259","Graffenrieda_harlingii",5.666946,NA,7.7e-05,7.119636,NA,0.106405,7.108244,NA,0.012312,9.204624,NA,0.117268,"Abiotic"
"260","Graffenrieda_hitchcockii",5.671087,NA,7.7e-05,8.000685,NA,0.106405,7.198184,NA,0.012312,9.56142,NA,0.117268,"Abiotic"
"261","Graffenrieda_intermedia",5.6876,0.001302,2e-06,7.678853,0.063786,0.003224,7.226656,0.016256,0.000373,9.61141,0.056984,0.003554,"Abiotic"
"262","Graffenrieda_latifolia",5.681951,0.003867,6e-06,7.463299,0.124397,0.0076,7.331673,0.035587,0.000879,9.211141,0.106614,0.008376,"Abiotic"
"263","Graffenrieda_limbata",5.694836,0.001736,2e-06,7.711556,0.065949,0.002728,7.17516,0.012756,0.000316,9.726401,0.07197,0.003007,"Abiotic"
"264","Graffenrieda_miconioides",5.69389,0.001962,5e-06,7.751821,0.074732,0.006259,7.165657,0.019218,0.000724,9.707961,0.102221,0.006898,"Abiotic"
"265","Graffenrieda_moritziana",5.674182,NA,7.7e-05,6.932448,NA,0.106405,7.259116,NA,0.012312,8.824678,NA,0.117268,"Abiotic"
"266","Graffenrieda_rotundifolia",5.707276,0.000665,3.9e-05,7.756169,0.007278,0.053203,7.381474,0.007472,0.006156,9.615951,0.037086,0.058634,"Abiotic"
"267","Graffenrieda_sessilifolia",5.684247,0.007591,1.5e-05,7.899406,0.090811,0.021281,7.378442,0.024375,0.002462,9.644024,0.040302,0.023454,"Abiotic"
"268","Graffenrieda_uribei",5.675867,0.00456,1e-05,7.644219,0.0883,0.013301,7.120526,0.020957,0.001539,9.541201,0.148186,0.014658,"Abiotic"
"269","Graffenrieda_weddellii",5.693773,0.001163,1e-06,7.619414,0.046774,0.0019,7.293289,0.012232,0.00022,9.519037,0.050461,0.002094,"Abiotic"
"270","Guyonia_ciliata",5.691987,0.00142,4e-06,7.637364,0.050012,0.005067,7.225088,0.036687,0.000586,9.606552,0.072577,0.005584,"Abiotic"
"271","Henriettea_granulata",5.701567,0.001007,2e-06,7.80088,0.038173,0.003224,7.270034,0.018307,0.000373,9.724965,0.042412,0.003554,"Biotic"
"272","Henriettea_multiflora",5.69886,0.001501,8e-06,7.599774,0.092802,0.010641,7.378104,0.015165,0.001231,9.402465,0.032871,0.011727,"Biotic"
"273","Henriettea_patrisiana",5.699897,0.000931,4e-06,7.681775,0.068662,0.005911,7.390732,0.014202,0.000684,9.490762,0.061761,0.006515,"Biotic"
"274","Henriettea_ramiflora",5.698228,0.001086,2e-06,7.757614,0.042516,0.002876,7.324238,0.011988,0.000333,9.610168,0.04323,0.003169,"Biotic"
"275","Henriettea_spruceana",5.702751,0.000426,2e-06,7.867945,0.029737,0.002956,7.227002,0.017173,0.000342,9.846538,0.035938,0.003257,"Biotic"
"276","Henriettea_succosa",5.697839,0.000543,1e-06,7.593247,0.04081,0.000933,7.346348,0.008867,0.000115,9.418754,0.040036,0.001096,"Biotic"
"277","Henriettea_uniflora",5.675212,NA,7.7e-05,7.393878,NA,0.106405,7.317876,NA,0.012312,9.050524,NA,0.117268,"Biotic"
"278","Heterocentron_elegans",5.676818,0.00302,6e-06,7.273722,0.073424,0.008185,7.362268,0.03083,0.000947,9.062267,0.096747,0.009021,"Abiotic"
"279","Heterocentron_subtriplinervium",5.684483,0.001651,2e-06,7.341036,0.049983,0.002595,7.442248,0.012831,0.000308,9.049601,0.065737,0.002932,"Abiotic"
"280","Heterotis_prostrata",5.696432,0.002304,8e-06,7.410934,0.129743,0.010641,7.262758,0.051768,0.001231,9.339416,0.165868,0.011727,"Abiotic"
"281","Huberia_consimilis",5.68275,0.002461,1e-05,6.873993,0.091261,0.013301,7.245096,0.02278,0.001539,8.886873,0.097173,0.014658,"Abiotic"
"282","Huberia_ovalifolia",5.688354,0.001598,5e-06,7.09982,0.076543,0.00665,7.232371,0.020501,0.000879,9.044583,0.079305,0.008376,"Abiotic"
"283","Huberia_peruviana",5.680342,0.001365,3.9e-05,7.385892,0.587952,0.053203,7.218527,0.060791,0.006156,9.022193,0.319351,0.058634,"Abiotic"
"284","Itatiaia_cleistopetala",5.68443,NA,7.7e-05,7.320527,NA,0.106405,7.173958,NA,0.012312,9.364262,NA,0.117268,"Abiotic"
"285","Kendrickia_walkeri",5.675897,NA,7.7e-05,7.895808,NA,0.106405,7.273786,NA,0.012312,9.913883,NA,0.117268,"Biotic"
"286","Lavoisiera_alba",5.676579,0.001432,1.9e-05,7.30146,0.026287,0.026601,7.188521,0.020746,0.003078,9.322063,0.03715,0.029317,"Abiotic"
"287","Lavoisiera_caryophyllea",5.678636,NA,7.7e-05,7.347944,NA,0.106405,7.229839,NA,0.012312,9.221379,NA,0.117268,"Abiotic"
"288","Lavoisiera_confertiflora",5.677267,0.000342,3.9e-05,7.301485,0.000337,0.053203,7.206596,0.017429,0.006156,9.246551,0.007041,0.058634,"Abiotic"
"289","Lavoisiera_crassifolia",5.678122,0.001539,3.9e-05,7.24708,0.026706,0.053203,7.191429,0.000753,0.006156,9.227873,0.031734,0.058634,"Abiotic"
"290","Lavoisiera_imbricata",5.678606,0.001473,2e-06,7.224711,0.029389,0.002876,7.213847,0.018586,0.000333,9.237558,0.040951,0.003169,"Abiotic"
"291","Lavoisiera_macrocarpa",5.675212,NA,7.7e-05,7.365813,NA,0.106405,7.183871,NA,0.012312,9.355566,NA,0.117268,"Abiotic"
"292","Lavoisiera_mucorifera",5.675554,NA,7.7e-05,7.31322,NA,0.106405,7.160846,NA,0.012312,9.330166,NA,0.117268,"Abiotic"
"293","Lavoisiera_pulchella",5.668558,0.000641,2.6e-05,7.276264,0.046579,0.035468,7.111503,0.028817,0.004104,9.360245,0.014426,0.039089,"Abiotic"
"294","Lavoisiera_subulata",5.673495,NA,7.7e-05,7.377759,NA,0.106405,7.124478,NA,0.012312,9.461099,NA,0.117268,"Abiotic"
"295","Leandra_acutiflora",5.672707,0.001211,3e-06,7.405569,0.041185,0.004256,7.061083,0.016151,0.000492,9.565719,0.045718,0.004691,"Biotic"
"296","Leandra_adenothrix",5.686128,NA,7.7e-05,7.344719,NA,0.106405,7.342779,NA,0.012312,9.21004,NA,0.117268,"Biotic"
"297","Leandra_agrestis",5.698313,0.000782,1.1e-05,7.822121,0.027302,0.015201,7.355702,0.010086,0.001759,9.692127,0.025786,0.016753,"Biotic"
"298","Leandra_amplexicaulis",5.675274,0.001563,4e-06,7.293088,0.028854,0.00532,7.08408,0.015488,0.000616,9.414093,0.038483,0.005863,"Biotic"
"299","Leandra_aristigera",5.698482,0.000841,2e-06,7.901429,0.030049,0.002595,7.203992,0.019929,3e-04,9.899683,0.050437,0.00286,"Biotic"
"300","Leandra_aspera",5.682389,NA,7.7e-05,7.173192,NA,0.106405,7.123673,NA,0.012312,9.26691,NA,0.117268,"Biotic"
"301","Leandra_aurea",5.679424,0.000991,1e-06,7.208562,0.025534,0.001637,7.199046,0.013997,0.000189,9.232562,0.032586,0.001804,"Biotic"
"302","Leandra_australis",5.676511,0.000874,2e-06,7.375384,0.02726,0.002475,7.157526,0.016612,0.000293,9.425133,0.030798,0.002792,"Biotic"
"303","Leandra_barbinervis",5.667965,0.001573,5e-06,7.464712,0.033663,0.007094,7.019708,0.011309,0.000821,9.653054,0.035021,0.007818,"Biotic"
"304","Leandra_blanchetiana",5.682208,0.004598,3.9e-05,6.782043,0.102444,0.053203,7.308644,0.042515,0.006156,8.775668,0.015058,0.058634,"Biotic"
"305","Leandra_brackenridgei",5.671431,0.001033,3.9e-05,7.525199,0.300445,0.053203,7.013883,0.008094,0.006156,9.649485,0.239802,0.058634,"Biotic"
"306","Leandra_breviflora",5.669018,NA,7.7e-05,7.319202,NA,0.106405,7.029088,NA,0.012312,9.495143,NA,0.117268,"Biotic"
"307","Leandra_calvescens",5.660353,0.000348,3.9e-05,7.47569,0.046169,0.053203,6.998951,0.060666,0.006156,9.70296,0.064936,0.058634,"Biotic"
"308","Leandra_cancellata",5.678411,0.001742,1e-05,7.156204,0.081068,0.013301,7.211152,0.023634,0.001539,9.169041,0.097535,0.014658,"Biotic"
"309","Leandra_carassana",5.67186,0.001435,2e-06,7.405512,0.025422,0.002728,7.104398,0.014664,0.000316,9.497272,0.031782,0.003007,"Biotic"
"310","Leandra_cardiophylla",5.671676,0.003003,1.9e-05,7.61078,0.163804,0.026601,7.050523,0.04457,0.003078,9.683324,0.166321,0.029317,"Biotic"
"311","Leandra_catharinensis",5.666748,0.002635,1e-05,7.45498,0.045583,0.013301,7.051449,0.019913,0.001539,9.597702,0.049511,0.014658,"Biotic"
"312","Leandra_chaetodon",5.696781,0.001078,1e-06,7.977336,0.038209,0.001744,7.206448,0.015389,0.000202,9.944077,0.041595,0.001922,"Biotic"
"313","Leandra_coadunata",5.702279,0.001671,2.6e-05,7.781825,0.003065,0.035468,7.191253,0.01331,0.004104,9.745501,0.041563,0.039089,"Biotic"
"314","Leandra_collina",5.669018,NA,7.7e-05,7.954723,NA,0.106405,6.985642,NA,0.012312,10.102133,NA,0.117268,"Biotic"
"315","Leandra_cordigera",5.671717,0.002281,9e-06,7.432951,0.079113,0.011823,7.063903,0.014689,0.001368,9.584799,0.075333,0.01303,"Biotic"
"316","Leandra_coriacea",5.679246,0.002514,1.3e-05,7.29135,0.048279,0.017734,7.220865,0.011999,0.002052,9.318758,0.045819,0.019545,"Biotic"
"317","Leandra_crenata",5.673086,0.003811,4e-06,6.886436,0.088221,0.005911,7.360166,0.024407,0.000684,8.76603,0.113926,0.006515,"Biotic"
"318","Leandra_cristata",5.680684,NA,7.7e-05,7.185387,NA,0.106405,7.104144,NA,0.012312,9.306832,NA,0.117268,"Biotic"
"319","Leandra_cuneata",5.688016,0.002217,1.5e-05,7.012199,0.096837,0.021281,7.193627,0.020088,0.002462,9.125479,0.115919,0.023454,"Biotic"
"320","Leandra_dendroides",5.676116,0.003072,2.6e-05,7.323694,0.037952,0.035468,7.134994,0.012735,0.004104,9.383783,0.035043,0.039089,"Biotic"
"321","Leandra_dentata",5.663134,NA,7.7e-05,7.49276,NA,0.106405,7.022868,NA,0.012312,9.652202,NA,0.117268,"Biotic"
"322","Leandra_dichotoma",5.694684,0.000817,1e-06,7.834978,0.0422,0.001382,7.266913,0.016459,0.000164,9.712638,0.047038,0.001564,"Biotic"
"323","Leandra_diffusa",5.689503,0.004734,3.9e-05,7.111654,0.036691,0.053203,7.161049,0.043843,0.006156,9.190745,0.093125,0.058634,"Biotic"
"324","Leandra_divaricata",5.699419,0.001092,3e-06,7.634034,0.058945,0.004626,7.394857,0.015308,0.000535,9.365468,0.041127,0.005099,"Biotic"
"325","Leandra_echinata",5.673835,0.001075,1e-05,7.29566,0.031446,0.013301,7.047875,0.015458,0.001539,9.507636,0.039532,0.014658,"Biotic"
"326","Leandra_edentula",5.678292,0.002051,3.9e-05,7.729647,0.024835,0.053203,7.288144,0.029732,0.006156,9.497283,0.113578,0.058634,"Biotic"
"327","Leandra_eichleri",5.666894,0.004523,1.3e-05,7.419582,0.068233,0.017734,7.102621,0.026833,0.002052,9.496763,0.098178,0.019545,"Biotic"
"328","Leandra_erostrata",5.673814,0.001772,2e-06,7.333202,0.026974,0.003432,7.164405,0.020836,0.000397,9.393223,0.040334,0.003783,"Biotic"
"329","Leandra_fallacissima",5.682389,NA,7.7e-05,7.170888,NA,0.106405,7.115582,NA,0.012312,9.285912,NA,0.117268,"Biotic"
"330","Leandra_fallax",5.672803,0.001993,5e-06,7.330771,0.057268,0.007094,7.074294,0.017833,0.000821,9.462649,0.068272,0.007818,"Biotic"
"331","Leandra_fluminensis",5.682726,0.002383,3.9e-05,6.818909,0.005465,0.053203,7.303348,0.017841,0.006156,8.779466,0.078618,0.058634,"Biotic"
"332","Leandra_fontanae",5.68375,NA,7.7e-05,7.160069,NA,0.106405,7.122867,NA,0.012312,9.28387,NA,0.117268,"Biotic"
"333","Leandra_foveolata",5.676699,0.002895,6e-06,7.281289,0.044006,0.0076,7.118761,0.020544,0.000879,9.376428,0.057276,0.008376,"Biotic"
"334","Leandra_glabrata",5.674845,0.004792,2.6e-05,7.270635,0.070545,0.035468,7.102721,0.007294,0.004104,9.353954,0.051333,0.039089,"Biotic"
"335","Leandra_glandulifera",5.698396,0.001767,4e-06,7.907554,0.054424,0.005067,7.148434,0.013296,0.000586,9.939145,0.055316,0.005584,"Biotic"
"336","Leandra_glazioviana",5.678422,0.001869,4e-06,7.291941,0.039936,0.005067,7.127666,0.020974,0.000586,9.383637,0.051348,0.005584,"Biotic"
"337","Leandra_gracilis",5.67004,0.001625,7e-06,7.436403,0.053093,0.009673,7.042752,0.013925,0.001119,9.593972,0.057882,0.010661,"Biotic"
"338","Leandra_granatensis",5.696377,0.001123,2e-06,8.023047,0.072412,0.002728,7.318419,0.023552,0.000333,9.885979,0.077334,0.003169,"Biotic"
"339","Leandra_hatschbachii",5.663828,NA,7.7e-05,7.519692,NA,0.106405,7.002156,NA,0.012312,9.754755,NA,0.117268,"Biotic"
"340","Leandra_heteroporata",5.697261,NA,7.7e-05,7.40001,NA,0.106405,7.377134,NA,0.012312,9.180603,NA,0.117268,"Biotic"
"341","Leandra_hirta",5.678445,0.001732,6e-06,7.268181,0.027273,0.0076,7.123118,0.01561,0.000879,9.338161,0.030701,0.008376,"Biotic"
"342","Leandra_hirtella",5.673496,0.001545,5e-06,7.379041,0.037224,0.006259,7.076147,0.015572,0.000724,9.501623,0.036109,0.006898,"Biotic"
