"","clade_i","ObsSt","Alpha","Sigma","Optim"
"Cynanchum_rungweense","Apocynaceae","Dry",0.121434711053827,0.125025914877168,7.0551044016242
"Cynanchum_falcatum","Apocynaceae","Dry",0.122487988158552,0.125470768137319,7.03453959130541
"Cynanchum_floribundum","Apocynaceae","Dry",0.121339572671882,0.126294262314909,7.0264473375422
"Cynanchum_polyanthum","Apocynaceae","Dry",0.121433956614668,0.125016145637114,7.05513210117187
"Cynanchum_africanum","Apocynaceae","Dry",0.122498816107001,0.125538222176181,7.03427539999522
"Cynanchum_meyeri","Apocynaceae","Dry",0.121347061514627,0.126364260875333,7.02608850889829
"Cynanchum_altiscandens","Apocynaceae","Dry",0.121438959361196,0.125085422048105,7.05489549963463
"Cynanchum_natalitium","Apocynaceae","Dry",0.122499359284429,0.125542276032672,7.03425834246336
"Cynanchum_ellipticum","Apocynaceae","Dry",0.121347445152973,0.126368067955306,7.02607008223932
"Cynanchum_thesioides","Apocynaceae","Dry",0.121435741884117,0.125043563563079,7.05503875492592
"Metaplexis_japonica","Apocynaceae","Dry",0.122492392543999,0.125501104258284,7.03442128729835
"Cynanchum_ampanihense","Apocynaceae","Dry",0.121369021500473,0.126529821022923,7.02511287416795
"Cynanchum_folotsioides","Apocynaceae","Dry",0.121450108086513,0.125229014109057,7.05445127891832
"Cynanchum_implicatum","Apocynaceae","Dry",0.122533507235888,0.125681655582588,7.03369333954911
"Cynanchum_mevei","Apocynaceae","Dry",0.121368989050681,0.126529467489964,7.02511466991726
"Cynanchum_sigridiae","Apocynaceae","Dry",0.121450076365847,0.125228548853463,7.05445310503029
"Cynanchum_gerrardii","Apocynaceae","Dry",0.122533453820762,0.125681251504487,7.03369507768926
"Cynanchum_julianimarnieri","Apocynaceae","Dry",0.121369019208843,0.126529793793712,7.02511302139162
"Cynanchum_radiatum","Apocynaceae","Dry",0.121450098643976,0.125228872646458,7.05445183531302
"Cynanchum_appendiculatopsis","Apocynaceae","Dry",0.122533297579784,0.125680098790761,7.03370006723559
"Cynanchum_insigne","Apocynaceae","Dry",0.121368883542686,0.126528311654081,7.02512064626089
"Cynanchum_marnieranum","Apocynaceae","Dry",0.121450005956448,0.125227464173952,7.05445734735064
"Cynanchum_messeri","Apocynaceae","Dry",0.122532935566711,0.125677478871866,7.03371141758879
"Cynanchum_grandidieri","Apocynaceae","Dry",0.121367912597172,0.126517978566504,7.02517469719146
"Cynanchum_rauhianum","Apocynaceae","Dry",0.121449373347396,0.125217711008889,7.05449476564302
"Cynanchum_pachycladon","Apocynaceae","Dry",0.122531758389405,0.125669311545365,7.03374644817084
"Cynanchum_rossii","Apocynaceae","Dry",0.121367652884662,0.12651512034541,7.02518949904169
"Cynanchum_pycnoneuroides","Apocynaceae","Dry",0.121449197399029,0.125214924539592,7.05450550327819
"Cynanchum_obovatum","Apocynaceae","Dry",0.122531531299712,0.125667698395196,7.0337533714251
"Cynanchum_erythranthum","Apocynaceae","Dry",0.121367803952381,0.126516790548807,7.02518097087584
"Cynanchum_sessiliflorum","Apocynaceae","Dry",0.121449304970249,0.125216592011578,7.05449905976794
"Cynanchum_crassipedicellatum","Apocynaceae","Dry",0.122531500399565,0.125667502631548,7.03375421819875
"Cynanchum_papillatum","Apocynaceae","Dry",0.121367604194428,0.126514618969903,7.02519222021614
"Cynanchum_macranthum","Apocynaceae","Dry",0.121449164441615,0.125214393641182,7.05450750120901
"Cynanchum_angavokeliense","Apocynaceae","Dry",0.122531655747084,0.125668724160042,7.03374913341524
"Cynanchum_itremense","Apocynaceae","Dry",0.121367743438858,0.126516076355582,7.02518514801103
"Cynanchum_moramangense","Apocynaceae","Dry",0.121449278501858,0.125215936173099,7.05450156324267
"Cynanchum_arenarium","Apocynaceae","Dry",0.122531378934399,0.125666764169093,7.03375744365467
"Cynanchum_verrucosum","Apocynaceae","Dry",0.121367477470594,0.126513350999597,7.0251993093636
"Cynanchum_perrieri","Apocynaceae","Dry",0.121449068221208,0.12521283575919,7.05451337748883
"Cynanchum_madagascariense","Apocynaceae","Dry",0.122530431849086,0.125661260022552,7.03378178126454
"Cynanchum_toliari","Apocynaceae","Dry",0.121366918394551,0.126507865792095,7.02523048763697
"Cynanchum_comorense","Apocynaceae","Dry",0.121449008245703,0.125211718635012,7.05451730164447
"Cynanchum_phillipsonianum","Apocynaceae","Dry",0.122530897224614,0.125664851898623,7.03376652771843
"Cynanchum_repandum","Apocynaceae","Dry",0.121367257204307,0.126511679040532,7.02521131186719
"Cynanchum_pearsonianum","Apocynaceae","Dry",0.121448709926189,0.125206983093725,7.05453551599366
"Cynanchum_viminale","Apocynaceae","Dry",0.122530198111631,0.125659974577147,7.03378761219794
"Schizostephanus_alatus","Apocynaceae","Dry",0.121337017494469,0.126283200841136,7.02655118263614
"Anemotrochus_viridivenius","Apocynaceae","Dry",0.121441584960113,0.125066297799299,7.05490526416088
"Matelea_bicolor","Apocynaceae","Dry",0.122516386106569,0.125528185662062,7.03416644886468
"Matelea_ekmanii","Apocynaceae","Dry",0.121356891585199,0.126367762037077,7.02573970040109
"Matelea_correllii","Apocynaceae","Dry",0.12144244093843,0.12507981071858,7.05485598478044
"Matelea_oblongata","Apocynaceae","Dry",0.122517398334978,0.125533998373566,7.03414237792288
"Matelea_nipensis","Apocynaceae","Dry",0.121357070475141,0.126369255285584,7.02572928821775
"Matelea_phainops","Apocynaceae","Dry",0.121441922567999,0.125072068622625,7.05488503532675
"Matelea_sintenisii","Apocynaceae","Dry",0.122515253786502,0.125520874983834,7.0341964908017
"Matelea_variifolia","Apocynaceae","Dry",0.121356094677712,0.126359864698845,7.02578013664252
"Macroscepis_hirsuta","Apocynaceae","Dry",0.121441109047687,0.125058982228031,7.05492497273416
"Schubertia_grandiflora","Apocynaceae","Dry",0.122513393580663,0.125513659441545,7.0342254026244
"Matelea_rubra","Apocynaceae","Dry",0.121354532573924,0.126346497261531,7.02585669524204
"Matelea_tamnifolia","Apocynaceae","Dry",0.121439805059316,0.125038636616704,7.0549973357849
"Dictyanthus_parviflorus","Apocynaceae","Dry",0.12251796415919,0.125533020331425,7.03414544152903
"Dictyanthus_reticulatus","Apocynaceae","Dry",0.121357781260878,0.126373800725744,7.02569736053374
"Matelea_gonoloboides","Apocynaceae","Dry",0.12144206855215,0.125072976940448,7.05488443273949
"Matelea_cordata","Apocynaceae","Dry",0.1225199758666,0.125547148206394,7.0340863790002
"Matelea_cordifolia","Apocynaceae","Dry",0.121359267145118,0.126388848302126,7.02562200295093
"Polystemma_virdiflorum","Apocynaceae","Dry",0.12144344831194,0.125093206387881,7.05480838159847
"Polystemma_guatemalense","Apocynaceae","Dry",0.122519945861336,0.125546922437771,7.03408736820345
"Matelea_lanata","Apocynaceae","Dry",0.121355815580303,0.126353305669122,7.02580770256565
"Matelea_reticulata","Apocynaceae","Dry",0.121441301083381,0.125059936702266,7.05492991395651
"Matelea_pubiflora","Apocynaceae","Dry",0.122512509337393,0.125502527245941,7.03427105176424
"Matelea_inconspicua","Apocynaceae","Dry",0.12135520835717,0.126349942419556,7.02582897411951
"Prosthecidiscus_guatemalensis","Apocynaceae","Dry",0.121440991901826,0.125057084308136,7.05493653377084
"Matelea_trachyantha","Apocynaceae","Dry",0.122512292004923,0.125503566725131,7.03426650101807
"Suberogerens_cyclophylla","Apocynaceae","Dry",0.121354142715225,0.12634079019609,7.02588144075685
"Matelea_pedalis","Apocynaceae","Dry",0.121439414449726,0.12503454631153,7.05501091788708
"Gonolobus_albomarginatus","Apocynaceae","Dry",0.122522231594426,0.125564277182682,7.03402471348212
"Gonolobus_fraternus","Apocynaceae","Dry",0.121360890610186,0.126407083150095,7.02554074385772
"Gonolobus_breedlovei","Apocynaceae","Dry",0.121444372808067,0.125107981364648,7.05476266853675
"Gonolobus_niger","Apocynaceae","Dry",0.122521877579186,0.125561663890222,7.03403581804162
"Gonolobus_iyanolensis","Apocynaceae","Dry",0.121360812077416,0.126405906589678,7.02554841125053
"Gonolobus_waitukubuliensis","Apocynaceae","Dry",0.12144455400787,0.125109549068137,7.05475633676276
"Gonolobus_jamaicensis","Apocynaceae","Dry",0.122522058686315,0.125563293349964,7.0340292672776
"Gonolobus_uniflorus","Apocynaceae","Dry",0.121360814088449,0.126405930730883,7.02554828462916
"Gonolobus_stephanotrichus","Apocynaceae","Dry",0.121444549302407,0.125109477609859,7.05475662136034
"Gonolobus_suberosus","Apocynaceae","Dry",0.122517966660213,0.125536323390056,7.03414225354349
"Gonolobus_arizonicus","Apocynaceae","Dry",0.121361509352509,0.126413243093907,7.02551070934058
"Gonolobus_gonoloboides","Apocynaceae","Dry",0.121445019711192,0.125116553096727,7.05472995819632
"Gonolobus_grandiflorus","Apocynaceae","Dry",0.122523140187139,0.125570879245964,7.03399719526789
"Gonolobus_jaliscensis","Apocynaceae","Dry",0.121361583321133,0.12641406280565,7.02550653555214
"Gonolobus_barbatus","Apocynaceae","Dry",0.121444843024861,0.125113708779278,7.05474096266701
"Gonolobus_bibarbatus","Apocynaceae","Dry",0.122522665327038,0.125567380909471,7.03401227725137
"Gonolobus_pectinatus","Apocynaceae","Dry",0.121361246330065,0.126410323326597,7.02552589004293
"Gonolobus_chloranthus","Apocynaceae","Dry",0.121444742175503,0.1251125945486,7.05474526719257
"Gonolobus_xanthotrichus","Apocynaceae","Dry",0.122522516198379,0.125566266313642,7.03401686860609
"Gonolobus_stenosepalus","Apocynaceae","Dry",0.121350248165837,0.126316320414665,7.02605525201801
"Diplolepis_biflora","Apocynaceae","Dry",0.12144251136492,0.125100783571388,7.05482745556302
"Diplolepis_mucronata","Apocynaceae","Dry",0.122514671211312,0.125555483622349,7.03412854025442
"Diplolepis_bulligera","Apocynaceae","Dry",0.121357980632804,0.126410644369049,7.02564383339474
"Diplolepis_nummulariifolia","Apocynaceae","Dry",0.1214434682616,0.125117279045759,7.05476594028525
"Diplolepis_descolei","Apocynaceae","Dry",0.122517109759626,0.125571710063442,7.03405921505161
"Diplolepis_diemii","Apocynaceae","Dry",0.121357979340247,0.126410649598671,7.02564374996605
"Diplolepis_pachyphylla","Apocynaceae","Dry",0.121443201503479,0.125113142498274,7.05478185701276
"Jobinia_formosa","Apocynaceae","Dry",0.122519886323156,0.12557999817687,7.03402468911611
"Jobinia_lindbergii","Apocynaceae","Dry",0.121359717976498,0.126422809962046,7.02556252761225
"Jobinia_streptantha","Apocynaceae","Dry",0.12144415816921,0.125127823884725,7.05473590607926
"Jobinia_tarmensis","Apocynaceae","Dry",0.122520155326779,0.125581821098313,7.03401683883705
"Orthosia_ellemannii","Apocynaceae","Dry",0.121360817606505,0.126434571156678,7.02550228922327
"Orthosia_kunthii","Apocynaceae","Dry",0.121444883670317,0.125138769212952,7.05469428032265
"Orthosia_urceolata","Apocynaceae","Dry",0.122521510787414,0.125591428939881,7.033976237052
"Orthosia_scoparia","Apocynaceae","Dry",0.1213603597735,0.126429493735859,7.02552855480258
"Scyphostelma_beckii","Apocynaceae","Dry",0.121443411880286,0.125116078761155,7.05477746528256
"Scyphostelma_microphyllum","Apocynaceae","Dry",0.12251808251015,0.125570318939987,7.03406536440221
"Scyphostelma_harlingii","Apocynaceae","Dry",0.121357863486177,0.126404345647927,7.02566372768521
"Tassadia_berteroana","Apocynaceae","Dry",0.121438214581923,0.125053183390441,7.05495407136521
"Tassadia_obovata","Apocynaceae","Dry",0.122501419408757,0.125509523632185,7.03430218402781
"Tassadia_guianensis","Apocynaceae","Dry",0.121347794442617,0.126335942738099,7.02607733657988
"Araujia_angustifolia","Apocynaceae","Dry",0.121444039028991,0.125112347505907,7.05479370220443
"Araujia_sericifera","Apocynaceae","Dry",0.122520793231977,0.125566206059952,7.03407065928022
"Araujia_odorata","Apocynaceae","Dry",0.121360469655455,0.126413380095938,7.02557610971376
"Araujia_plumosa","Apocynaceae","Dry",0.121444397840768,0.125117341822833,7.05477487892735
"Philibertia_boliviana","Apocynaceae","Dry",0.122526897130109,0.125603921806444,7.03391168628161
"Philibertia_discolor","Apocynaceae","Dry",0.12136407539105,0.126449317717356,7.02538182864559
"Philibertia_candolleana","Apocynaceae","Dry",0.121446899059798,0.125157036104431,7.05462969461545
"Philibertia_lysimachioides","Apocynaceae","Dry",0.122527819594144,0.125610131558156,7.03388477188294
"Philibertia_fontellae","Apocynaceae","Dry",0.121364848864014,0.126457649401474,7.02533755266916
"Philibertia_peduncularis","Apocynaceae","Dry",0.121446998261753,0.125158562213823,7.05462376717293
"Philibertia_gilliesii","Apocynaceae","Dry",0.122527980841999,0.125611333793494,7.03387959052197
"Philibertia_picta","Apocynaceae","Dry",0.121364817695679,0.126457326849527,7.02533915280871
"Philibertia_globiflora","Apocynaceae","Dry",0.121446991624715,0.125158426992522,7.05462429397781
"Philibertia_multiflora","Apocynaceae","Dry",0.122528003328023,0.125611505747847,7.03387889246451
"Philibertia_parviflora","Apocynaceae","Dry",0.121364654029421,0.126455500730537,7.02534865038993
"Tweedia_brunonis","Apocynaceae","Dry",0.121443873309163,0.125109547429455,7.05480404272144
"Oxypetalum_appendiculatum","Apocynaceae","Dry",0.122527586474118,0.125607028200007,7.03389798798677
"Oxypetalum_balansae","Apocynaceae","Dry",0.121364663469947,0.126454808746575,7.02534965976715
"Oxypetalum_banksii","Apocynaceae","Dry",0.121446822757674,0.125155832507153,7.05463528772638
"Oxypetalum_wightianum","Apocynaceae","Dry",0.122527846263685,0.12560890910071,7.03388982423028
"Oxypetalum_pentasetum","Apocynaceae","Dry",0.121364791721587,0.126456216252938,7.02534247545682
"Oxypetalum_sylvestre","Apocynaceae","Dry",0.121446904678459,0.125157066604152,7.0546304813955
"Oxypetalum_brachystemma","Apocynaceae","Dry",0.122526441408779,0.125599128191303,7.03393209704343
"Oxypetalum_dactylostelma","Apocynaceae","Dry",0.121363715371432,0.126444356713243,7.02540520516597
"Oxypetalum_capitatum","Apocynaceae","Dry",0.121446126874485,0.125144656215226,7.05467776081897
"Oxypetalum_solanoides","Apocynaceae","Dry",0.122526236503543,0.125597900193404,7.0339370966177
"Oxypetalum_pannosum","Apocynaceae","Dry",0.121361883092121,0.126425747228556,7.02550394889106
"Oxypetalum_warmingii","Apocynaceae","Dry",0.121445107100027,0.125128501966617,7.05473733550285
"Oxypetalum_lanatum","Apocynaceae","Dry",0.122525087992665,0.125591431155312,7.03396435953271
"Oxypetalum_minarum","Apocynaceae","Dry",0.121362816874559,0.126435863991757,7.02545156542427
"Oxypetalum_sublanatum","Apocynaceae","Dry",0.121445602169339,0.125136275637582,7.05470807718495
"Funastrum_arenarium","Apocynaceae","Dry",0.122506863732237,0.125515127967781,7.0342786049238
"Funastrum_odoratum","Apocynaceae","Dry",0.121351038020552,0.126348287338668,7.02596555143471
"Pattalias_palustre","Apocynaceae","Dry",0.12143880926668,0.125051179277113,7.05498356667737
"Funastrum_clausum","Apocynaceae","Dry",0.122504437150252,0.125500644584205,7.03433856646164
"Barjonia_chlorifolia","Apocynaceae","Dry",0.121361744886161,0.126387763163767,7.02553011040532
"Barjonia_erecta","Apocynaceae","Dry",0.121444617693734,0.125095724126404,7.05477469135413
"Barjonia_laxa","Apocynaceae","Dry",0.12252539891676,0.125548845096226,7.03403050022569
"Barjonia_glazioui","Apocynaceae","Dry",0.121362275674195,0.126393668499486,7.02549890077279
"Blepharodon_ampliflorum","Apocynaceae","Dry",0.121444162456803,0.125087222765605,7.05480615066445
"Blepharodon_lineare","Apocynaceae","Dry",0.122524119913995,0.125540494615402,7.03406628560539
"Gonolobus_parviflorus","Apocynaceae","Dry",0.121360919940052,0.126379064671587,7.02557617278579
"Petalostelma_martianum","Apocynaceae","Dry",0.121444056612007,0.125086074533973,7.05481034123146
"Petalostelma_sarcostemma","Apocynaceae","Dry",0.122523947980689,0.125539358488463,7.03407082324127
"Blepharodon_pictum","Apocynaceae","Dry",0.121359784120128,0.126368061044101,7.02563600210184
"Macroditassa_grandiflora","Apocynaceae","Dry",0.121443106633732,0.125070984624953,7.0548645461683
"Ditassa_auriflora","Apocynaceae","Dry",0.122525163787651,0.125546346547218,7.03404125169727
"Ditassa_cordeiroana","Apocynaceae","Dry",0.121362298813471,0.126393636663353,7.02549742419522
"Ditassa_tomentosa","Apocynaceae","Dry",0.121444533951293,0.125094696437707,7.05477942371199
"Ditassa_eximia","Apocynaceae","Dry",0.1225249617676,0.125544747917013,7.03404802321338
"Metastelma_myrtifolium","Apocynaceae","Dry",0.121362227314539,0.12639278370969,7.02550139889667
"Nephradenia_acerosa","Apocynaceae","Dry",0.121444475382136,0.125093865646205,7.05478276278504
"Ditassa_retusa","Apocynaceae","Dry",0.122524788201203,0.125543584485411,7.03405299448966
"Blepharodon_bicuspidatum","Apocynaceae","Dry",0.121360965118778,0.126392352286779,7.02553831672068
"Blepharodon_glaucescens","Apocynaceae","Dry",0.121444391495367,0.125096440273946,7.05476109714871
"Blepharodon_mucronatum","Apocynaceae","Dry",0.122522828093085,0.125549990682563,7.03402921899969
"Blepharodon_grandiflorum","Apocynaceae","Dry",0.121360786636445,0.126390379279846,7.02554847573851
"Blepharodon_manicatum","Apocynaceae","Dry",0.121444196555536,0.12509345267727,7.0547727229467
"Nephradenia_filipes","Apocynaceae","Dry",0.122521324801778,0.125539201536112,7.0340755957316
"Hemipogon_andinus","Apocynaceae","Dry",0.121359612421423,0.126377555100249,7.02561605982429
"Hemipogon_sprucei","Apocynaceae","Dry",0.121443463434323,0.125081384550475,7.05481862283779
"Blepharodon_costae","Apocynaceae","Dry",0.122517153052666,0.125514029187409,7.03417965540721
"Metastelma_giuliettianum","Apocynaceae","Dry",0.121357718720319,0.126360341512758,7.02570746998827
"Metastelma_harleyi","Apocynaceae","Dry",0.121442320585909,0.125065457955158,7.05487312104428
"Ditassa_hastata","Apocynaceae","Dry",0.122512348091651,0.125486774236908,7.0342904948997
"Ditassa_banksii","Apocynaceae","Dry",0.121365117922301,0.126410336764626,7.02537925704099
"Ditassa_capillaris","Apocynaceae","Dry",0.12144588368047,0.125108877962244,7.05473349133837
"Ditassa_crassifolia","Apocynaceae","Dry",0.122529481740216,0.125557974496026,7.03398655478384
"Ditassa_conceptionis","Apocynaceae","Dry",0.121365464689284,0.126413999316326,7.02535943848551
"Ditassa_niruri","Apocynaceae","Dry",0.1214460923337,0.125112402024817,7.05472047625663
