"","clade_i","ObsSt","Alpha","Sigma","Optim"
"Potentilla_thuringiaca","Rosaceae","Abiotic",0.438644560238318,0.267555203553104,6.56070727000282
"Potentilla_neumanniana","Rosaceae","Abiotic",0.438644560689646,0.267835023296613,6.56466143958244
"Potentilla_chrysantha","Rosaceae","Abiotic",0.438644560690271,0.267902068588807,6.56411901913906
"Potentilla_montenegrina","Rosaceae","Abiotic",0.438644557827076,0.267494484144388,6.56041963646677
"Potentilla_nepalensis","Rosaceae","Abiotic",0.438644558068698,0.267767211707508,6.5643193936959
"Potentilla_argentea","Rosaceae","Abiotic",0.438644558069313,0.267834070574423,6.56377567377867
"Potentilla_flabellifolia","Rosaceae","Abiotic",0.43864455541452,0.267436137920133,6.5601821072964
"Potentilla_pensylvanica","Rosaceae","Abiotic",0.438644556840161,0.267737405991633,6.56418988110799
"Potentilla_atrosanguinea","Rosaceae","Abiotic",0.438644557447224,0.267818849094364,6.56370635689314
"Potentilla_neumaniana","Rosaceae","Abiotic",0.438644558787853,0.267517986808858,6.56052751722028
"Potentilla_adscharica","Rosaceae","Abiotic",0.438644558827045,0.267785751722397,6.56440400928259
"Potentilla_recta","Rosaceae","Abiotic",0.438644558827662,0.267852639884405,6.56386049356624
"Potentilla_crantzii","Rosaceae","Abiotic",0.438644557923704,0.26749676734461,6.56042846205213
"Potentilla_pimpinelloides","Rosaceae","Abiotic",0.438644559456582,0.267803074220711,6.56449353780674
"Potentilla_hyparctica","Rosaceae","Abiotic",0.438644559457201,0.267870018114426,6.56395041056719
"Potentilla_concinna","Rosaceae","Abiotic",0.438644561657042,0.267596297734549,6.56095564648481
"Potentilla_hippiana","Rosaceae","Abiotic",0.438644561675668,0.267863681616154,6.5648326444758
"Potentilla_diversifolia","Rosaceae","Abiotic",0.438644561758714,0.267933246527071,6.56430643491491
"Potentilla_gracilis","Rosaceae","Abiotic",0.438644561739455,0.26759865303271,6.5609706088996
"Potentilla_nivea","Rosaceae","Abiotic",0.4386445599445,0.267814492116808,6.56453119330888
"Potentilla_tollii","Rosaceae","Abiotic",0.438644560347533,0.267892039029212,6.56404366840126
"Potentilla_multicaulis","Rosaceae","Abiotic",0.438644562415418,0.267618376199405,6.56109416456573
"Potentilla_discolor","Rosaceae","Abiotic",0.438644562434049,0.267885822520025,6.56497254460275
"Potentilla_chinensis","Rosaceae","Abiotic",0.438644562249594,0.267947137881375,6.56438833570033
"Potentilla_stipularis","Rosaceae","Abiotic",0.438644559817119,0.267544433660407,6.56064300883895
"Potentilla_kleiniana","Rosaceae","Abiotic",0.438644557132851,0.267744425128239,6.56422234949151
"Potentilla_thurberi","Rosaceae","Abiotic",0.438644557133465,0.267811261852615,6.56367847523013
"Potentilla_pulvinaris","Rosaceae","Abiotic",0.438644560129842,0.26754660357775,6.56066036798326
"Potentilla_villosa","Rosaceae","Abiotic",0.438644560148455,0.267813852245987,6.56453437311636
"Potentilla_bimundorum","Rosaceae","Abiotic",0.438644559748612,0.267869961700412,6.56394111637629
"Potentilla_bipinnatifida","Rosaceae","Abiotic",0.438644559729383,0.267535829811497,6.56061082450343
"Potentilla_uniflora","Rosaceae","Abiotic",0.438644555149483,0.267696520331631,6.56402827617765
"Potentilla_biennis","Rosaceae","Abiotic",0.438644548879208,0.267608076060267,6.56290613499754
"Ivesia_saxosa","Rosaceae","Abiotic",0.438644554034247,0.267397664989563,6.56008905131865
"Ivesia_lycopodioides","Rosaceae","Abiotic",0.43864455405286,0.26766490588733,6.56396288445757
"Sibbaldia_tetrandra","Rosaceae","Abiotic",0.438644550447052,0.267647491711816,6.56305130213697
"Potentilla_clandestina","Rosaceae","Abiotic",0.438644551049244,0.267328382068612,6.55977794666604
"Sibbaldia_purpurea","Rosaceae","Abiotic",0.438644551089878,0.267596095923651,6.56365266807927
"Potentilla_griffithii","Rosaceae","Abiotic",0.43864455109049,0.267662898757238,6.56310855758279
"Potentilla_articulata","Rosaceae","Abiotic",0.438644555638966,0.267437532043318,6.56021067391633
"Potentilla_biflora","Rosaceae","Abiotic",0.438644555657576,0.267704747207454,6.56408393745844
"Potentilla_curviseta","Rosaceae","Abiotic",0.438644554629818,0.267747183576846,6.56343135781569
"Potentilla_ancistrifolia","Rosaceae","Abiotic",0.438644551963851,0.267352158460794,6.55986274724146
"Potentilla_nitida","Rosaceae","Abiotic",0.438644559288708,0.267800994608342,6.56456055381917
"Potentilla_divina","Rosaceae","Abiotic",0.438644559289336,0.267868098313869,6.56401854054481
"Potentilla_clusiana","Rosaceae","Abiotic",0.438644555324259,0.267433439574582,6.56017242609112
"Potentilla_micrantha","Rosaceae","Abiotic",0.438644555342868,0.267700636926329,6.56404529536786
"Potentilla_grammopetala","Rosaceae","Abiotic",0.438644555310971,0.267766683815209,6.56349816106106
"Potentilla_alchemilloides","Rosaceae","Abiotic",0.43864455870442,0.267520504419366,6.56062699477091
"Potentilla_valderia","Rosaceae","Abiotic",0.438644558723041,0.267787840202939,6.56450292814399
"Potentilla_tabernaemontani","Rosaceae","Abiotic",0.43864455733659,0.26781628813221,6.56372896873089
"Potentilla_alba","Rosaceae","Abiotic",0.43864455731736,0.267482144225822,6.56039853278172
"Potentilla_caulescens","Rosaceae","Abiotic",0.438644555029094,0.267693162306856,6.56401602528061
"Fallugia_paradoxa","Rosaceae","Abiotic",0.438644524058548,0.266940676486911,6.56063226479225
"Sieversia_pusilla","Rosaceae","Abiotic",0.438644540651766,0.267020696062234,6.55888877075259
"Geum_pentapetalum","Rosaceae","Abiotic",0.438644540670384,0.267288000978916,6.56276402090757
"Geum_glaciale","Rosaceae","Abiotic",0.438644540229098,0.267381120599999,6.5621149322359
"Geum_bulgaricum","Rosaceae","Abiotic",0.438644541304119,0.267073757583146,6.55888208188378
"Geum_andicola","Rosaceae","Abiotic",0.438644541322727,0.267340950015856,6.5627548422809
"Geum_vernum","Rosaceae","Abiotic",0.438644536298586,0.267285118169699,6.56177720493466
"Geum_chiloense","Rosaceae","Abiotic",0.43864453840746,0.26700495839299,6.55863526195698
"Geum_macrophyllum","Rosaceae","Abiotic",0.438644538426068,0.2672721508219,6.56250802227
"Geum_reptans","Rosaceae","Abiotic",0.438644537149081,0.267307511561309,6.56185380443465
"Geum_montanum","Rosaceae","Abiotic",0.438644556936481,0.267465247178512,6.56032776987113
"Geum_canadense","Rosaceae","Abiotic",0.438644558220374,0.267765544523311,6.56438103183091
"Geum_urbanum","Rosaceae","Abiotic",0.438644558220995,0.267832521736627,6.56383813684501
"Geum_rivale","Rosaceae","Abiotic",0.438644557027755,0.267467455994859,6.56033794784509
"Geum_geniculatum","Rosaceae","Abiotic",0.438644556135454,0.267713166724472,6.56411569709651
"Geum_speciosum","Rosaceae","Abiotic",0.438644537347923,0.267312718105099,6.56187161559179
"Geum_aleppicum","Rosaceae","Abiotic",0.438644537328702,0.26697872364592,6.55854297135057
"Geum_rossii","Rosaceae","Abiotic",0.438644550211525,0.267564560264454,6.56372126498917
"Geum_triflorum","Rosaceae","Abiotic",0.438644550212153,0.267631666966586,6.56317927260259
"Coluria_elegans","Rosaceae","Abiotic",0.43864454502206,0.267168698278337,6.55921948597167
"Coluria_geoides","Rosaceae","Abiotic",0.438644545040668,0.267435891171042,6.5630922565505
"Acomastylis_elata","Rosaceae","Abiotic",0.43864453900268,0.267355322840084,6.56201817030304
"Geum_sikkimense","Rosaceae","Abiotic",0.438644537150624,0.266974030254834,6.55852692495537
"Geum_heterocarpum","Rosaceae","Abiotic",0.43864453584856,0.267206424700888,6.56228066946303
"Geum_calthifolium","Rosaceae","Abiotic",0.438644535131318,0.267254171399852,6.56167153756796
"Taihangia_rupestris","Rosaceae","Abiotic",0.438644543667295,0.267140542309796,6.55910548344692
"Geum_fragarioides","Rosaceae","Abiotic",0.438644544837576,0.267436319071102,6.56308042191259
"Geum_waldsteiniae","Rosaceae","Abiotic",0.43864454612852,0.267535015382107,6.56265039688672
"Geum_leiospermum","Rosaceae","Abiotic",0.438644552398807,0.267351686235319,6.55993725304322
"Geum_cockaynei","Rosaceae","Abiotic",0.43864455241742,0.267618932358878,6.56381120185155
"Rubus_lasiostylus","Rosaceae","Biotic",0.43864432435722,0.233116317311306,6.83012816369227
"Rubus_innominatus","Rosaceae","Biotic",0.438644324440499,0.233195290017445,6.82982283832362
"Rubus_pungens","Rosaceae","Biotic",0.438644324422117,0.232878717579783,6.82660641780691
"Rubus_acaulis","Rosaceae","Biotic",0.438644325804946,0.23311075897138,6.82967373285366
"Rubus_subtibetanus","Rosaceae","Biotic",0.438644335323356,0.233332487838624,6.83119417454862
"Rubus_coreanus","Rosaceae","Biotic",0.438644335439391,0.233014996166013,6.82798566983834
"Rubus_inopertus","Rosaceae","Biotic",0.43864433551474,0.233259647900353,6.83159572439009
"Rubus_mesogaeus","Rosaceae","Biotic",0.438644336167324,0.233346550944433,6.83138386910781
"Rubus_parvifolius","Rosaceae","Biotic",0.438644336148787,0.233026843270108,6.8281455944837
"Rubus_subinopertus","Rosaceae","Biotic",0.438644333404868,0.233225408494948,6.83113832290776
"Rubus_idaeus","Rosaceae","Biotic",0.438644329960518,0.233249249041064,6.83010564459633
"Rubus_phoenicolasius","Rosaceae","Biotic",0.438644329941988,0.232929686220592,6.82686837967325
"Rubus_stans","Rosaceae","Biotic",0.438644325646517,0.233108446828754,6.8296452501095
"Rubus_hoffmeisterianus","Rosaceae","Biotic",0.438644320300851,0.23310808854887,6.82836717276842
"Rubus_biflorus","Rosaceae","Biotic",0.438644325632256,0.232894130360772,6.82675269033885
"Rubus_alexeterius","Rosaceae","Biotic",0.438644325649156,0.23313392639469,6.83030316406979
"Rubus_niveus","Rosaceae","Biotic",0.438644323480379,0.233174055248569,6.82946364945637
"Rubus_ursinus","Rosaceae","Biotic",0.438644329793608,0.232917391307591,6.82646228672594
"Rubus_macraei","Rosaceae","Biotic",0.438644329810964,0.23316442178309,6.83009949346781
"Rubus_arizonensis","Rosaceae","Biotic",0.438644322418094,0.233125218489623,6.82823774443081
"Rubus_discolor","Rosaceae","Biotic",0.438644328922954,0.23289383517271,6.82605730896072
"Rubus_parvus","Rosaceae","Biotic",0.438644334432928,0.233225632599397,6.83077464902636
"Rubus_canescens","Rosaceae","Biotic",0.43864433443418,0.233300090803129,6.83038136554737
"Rubus_geoides","Rosaceae","Biotic",0.438644332534323,0.232947311627868,6.82672811759499
"Rubus_gunnianus","Rosaceae","Biotic",0.438644333352202,0.233208192684455,6.83054343099835
"Rubus_moorei","Rosaceae","Biotic",0.438644333353454,0.233282653025444,6.83015019482611
"Rubus_nivalis","Rosaceae","Biotic",0.438644325338725,0.23284336310446,6.82544793360026
"Rubus_roseus","Rosaceae","Biotic",0.438644335736664,0.233251733145774,6.83119315218461
"Rubus_glabratus","Rosaceae","Biotic",0.438644336193169,0.233334426964969,6.83091564953507
"Rubus_nubigenus","Rosaceae","Biotic",0.438644336174503,0.233012116083862,6.82765922930773
"Rubus_urticifolius","Rosaceae","Biotic",0.438644337122685,0.233260618643848,6.83111456757693
"Rubus_praecox","Rosaceae","Biotic",0.438644337260481,0.233336789206399,6.83073945257895
"Rubus_alpinus","Rosaceae","Biotic",0.438644337241738,0.233012937206877,6.82747229001506
"Rubus_trivialis","Rosaceae","Biotic",0.438644338403427,0.233279345128426,6.83134127720643
"Rubus_plicatus","Rosaceae","Biotic",0.438644338898529,0.233361066712365,6.83103817371456
"Rubus_canadensis","Rosaceae","Biotic",0.438644338879776,0.233037019424802,6.82776964989911
"Rubus_setosus","Rosaceae","Biotic",0.438644339520662,0.233297443755952,6.83158147468322
"Rubus_pensilvanicus","Rosaceae","Biotic",0.43864433952186,0.233371300353888,6.83117487506034
"Rubus_hispidus","Rosaceae","Biotic",0.43864434030991,0.233060023517991,6.82807621732308
"Rubus_flagellaris","Rosaceae","Biotic",0.438644340377018,0.233311058884698,6.83176264205779
"Rubus_argutus","Rosaceae","Biotic",0.438644340407654,0.233385399201632,6.83136249290667
"Rubus_cuneifolius","Rosaceae","Biotic",0.438644340388901,0.233061332443911,6.82809383337485
"Rubus_nessensis","Rosaceae","Biotic",0.438644338350326,0.233278517420219,6.83133055966348
"Rubus_sapidus","Rosaceae","Biotic",0.438644338270319,0.233351122062187,6.83090792625192
"Rubus_hochstetterorum","Rosaceae","Biotic",0.438644337322066,0.233012841134488,6.82745704497863
"Rubus_glaucus","Rosaceae","Biotic",0.43864433676963,0.233254213615953,6.83102059643254
"Rubus_allegheniensis","Rosaceae","Biotic",0.43864433553409,0.233309602779336,6.83038429895739
"Rubus_divaricatus","Rosaceae","Biotic",0.438644337134992,0.233011322826085,6.82746168701067
"Rubus_vigorosus","Rosaceae","Biotic",0.438644339877518,0.233304674063351,6.83170932347526
"Rubus_ulmifolius","Rosaceae","Biotic",0.438644340556892,0.233390020511439,6.83145986098176
"Rubus_sanctus","Rosaceae","Biotic",0.438644340538152,0.23306623126903,6.82819313586514
"Rubus_bifrons","Rosaceae","Biotic",0.43864433848822,0.23328217149455,6.83140877644825
"Rubus_sulcatus","Rosaceae","Biotic",0.438644339468085,0.233372010284973,6.8312160430586
"Rubus_caesius","Rosaceae","Biotic",0.438644339449345,0.233048217251215,6.82794929151445
"Rubus_pedemontanus","Rosaceae","Biotic",0.438644340376172,0.233313145823463,6.83182472475959
"Rubus_caucasicus","Rosaceae","Biotic",0.438644340377382,0.233387132854347,6.83142101218322
"Rubus_fruticosus","Rosaceae","Biotic",0.438644306307244,0.232600760969076,6.82289467459559
"Rubus_arcticus","Rosaceae","Biotic",0.438644317666757,0.23300571532003,6.82847759251481
"Rubus_pubescens","Rosaceae","Biotic",0.438644317668204,0.233082340586781,6.82813227553335
"Rubus_ellipticus","Rosaceae","Biotic",0.438644325094924,0.232872673271148,6.82624880659546
"Rubus_wallichianus","Rosaceae","Biotic",0.438644325112003,0.23311532274537,6.82983348994248
"Rubus_humulifolius","Rosaceae","Biotic",0.438644315728326,0.233044728396432,6.82755949297545
"Rubus_pectinellus","Rosaceae","Biotic",0.438644316930663,0.232737522671875,6.82438690320651
"Rubus_trianthus","Rosaceae","Biotic",0.438644326190023,0.233116656030642,6.82966286757538
"Rubus_crataegifolius","Rosaceae","Biotic",0.43864432619139,0.233192386138795,6.82929773685418
"Rubus_trifidus","Rosaceae","Biotic",0.438644321511325,0.232801060601369,6.82514660869674
"Rubus_macilentus","Rosaceae","Biotic",0.438644329144959,0.23316477085651,6.83032031226571
"Rubus_eustephanos","Rosaceae","Biotic",0.438644329146331,0.233240563867482,6.82995657385655
"Rubus_sumatranus","Rosaceae","Biotic",0.438644323458612,0.232832936627342,6.8255506192446
"Rubus_rosifolius","Rosaceae","Biotic",0.438644323475818,0.233077594354381,6.82915937933777
"Rubus_tsangii","Rosaceae","Biotic",0.438644327067522,0.233212688910094,6.82961369001878
"Rubus_amabilis","Rosaceae","Biotic",0.438644327048965,0.23289257518492,6.82637258502498
"Rubus_hirsutus","Rosaceae","Biotic",0.438644316415398,0.232972670238435,6.82783869897729
"Rubus_hongnoensis","Rosaceae","Biotic",0.438644322537877,0.233135381624133,6.8285207639431
"Rubus_croceacanthus","Rosaceae","Biotic",0.438644322519294,0.232814771040115,6.82527619560419
"Rubus_illecebrosus","Rosaceae","Biotic",0.438644320365797,0.233027784762824,6.82849279613968
"Rubus_ribisoideus","Rosaceae","Biotic",0.43864431814529,0.233075818047948,6.82785209283756
"Rubus_longisepalus","Rosaceae","Biotic",0.438644318126744,0.232755934483066,6.82461259217168
"Rubus_palmatus","Rosaceae","Biotic",0.438644315859053,0.232967131924601,6.82781675980267
"Rubus_corchorifolius","Rosaceae","Biotic",0.438644323748376,0.233165673575157,6.82906552871373
"Rubus_chingii","Rosaceae","Biotic",0.438644323729845,0.232846095486194,6.82582815736193
"Rubus_idaeopsis","Rosaceae","Biotic",0.438644333580625,0.233214142869928,6.83068300751732
"Rubus_saxatilis","Rosaceae","Biotic",0.438644333755778,0.233291617970841,6.83033176608135
"Rubus_leucodermis","Rosaceae","Biotic",0.438644336526522,0.233015218263347,6.82769270567611
"Rubus_occidentalis","Rosaceae","Biotic",0.438644336543911,0.233262768070179,6.83133613863041
"Rubus_lineatus","Rosaceae","Biotic",0.438644333442381,0.233282004377062,6.83011487937245
"Rubus_calophyllus","Rosaceae","Biotic",0.438644333423678,0.232958959389545,6.82685334207036
"Rubus_amphidasys","Rosaceae","Biotic",0.438644339809862,0.233306286575855,6.83178266930045
"Rubus_rufus","Rosaceae","Biotic",0.438644340112174,0.233385513494371,6.83145156336562
"Rubus_pluribracteatus","Rosaceae","Biotic",0.438644340093455,0.233062144967174,6.82818777083636
"Rubus_hunanensis","Rosaceae","Biotic",0.438644339925675,0.233308212009256,6.83180870008193
"Rubus_irenaeus","Rosaceae","Biotic",0.438644339885193,0.233381715608112,6.83140026826026
"Rubus_cochinchinensis","Rosaceae","Biotic",0.438644338432388,0.233036748968357,6.8278554818859
"Rubus_lambertianus","Rosaceae","Biotic",0.438644338449874,0.233285852901375,6.83151754710668
"Rubus_caudifolius","Rosaceae","Biotic",0.438644337178834,0.23333749818154,6.83079716575707
"Rubus_buergeri","Rosaceae","Biotic",0.438644338575817,0.233036494570148,6.82782836881963
"Rubus_assamensis","Rosaceae","Biotic",0.438644338650152,0.233286780410086,6.83150585901363
"Rubus_parkeri","Rosaceae","Biotic",0.438644338651375,0.233360915770524,6.83110542961321
"Rubus_ichangensis","Rosaceae","Biotic",0.438644338258931,0.233031374658569,6.82776036489158
"Rubus_tricolor","Rosaceae","Biotic",0.438644339312395,0.233297572993756,6.83165179852185
"Rubus_faberi","Rosaceae","Biotic",0.438644340105155,0.233385040716748,6.83143264295265
"Rubus_setchuenensis","Rosaceae","Biotic",0.438644340086431,0.233061566007878,6.82816811028607
"Rubus_yiwuanus","Rosaceae","Biotic",0.43864433915774,0.233295145783693,6.83161876776497
"Rubus_pirifolius","Rosaceae","Biotic",0.4386443392496,0.233370797037329,6.83123877025567
"Rubus_tephrodes","Rosaceae","Biotic",0.438644339230875,0.233047311220283,6.82797416015975
"Rubus_swinhoei","Rosaceae","Biotic",0.438644337298607,0.233265223186725,6.83122163197598
"Rubus_treutleri","Rosaceae","Biotic",0.438644336960921,0.233334189064128,6.83075515047722
"Rubus_pinnatisepalus","Rosaceae","Biotic",0.438644336942199,0.23301075064534,6.82749087076996
"Rubus_pentagonus","Rosaceae","Biotic",0.43864433633457,0.23325321930463,6.83111065156742
"Rubus_phengodes","Rosaceae","Biotic",0.438644336335812,0.233327568005844,6.83071494432309
"Rubus_fockeanus","Rosaceae","Biotic",0.438644336572894,0.233008702336431,6.82750939002558
"Rubus_pectinarioides","Rosaceae","Biotic",0.438644336590356,0.233257413775688,6.83116674967716
"Rubus_calycinus","Rosaceae","Biotic",0.438644332065232,0.233262154865819,6.8298803836928
"Rubus_sengorensis","Rosaceae","Biotic",0.438644336084153,0.233002519242884,6.82744497926551
"Rubus_thomsonii","Rosaceae","Biotic",0.438644336101602,0.233251022302146,6.83109984066975
"Rubus_hawaiensis","Rosaceae","Biotic",0.438644336784424,0.233336872346362,6.83086140013228
"Rubus_spectabilis","Rosaceae","Biotic",0.438644336765728,0.233013964310623,6.82760081744995
"Rubus_repens","Rosaceae","Biotic",0.438644316210763,0.232987735706395,6.82853659671446
"Rubus_chamaemorus","Rosaceae","Biotic",0.438644320252064,0.233124530733231,6.82894418228916
"Rubus_lasiococcus","Rosaceae","Biotic",0.438644322173328,0.232838321622675,6.8261097567813
"Rubus_pedatus","Rosaceae","Biotic",0.438644322190109,0.23307622496707,6.8296375392431
"Rubus_odoratus","Rosaceae","Biotic",0.438644327941719,0.233243765075132,6.83050145072638
"Rubus_parviflorus","Rosaceae","Biotic",0.438644327923375,0.232927955464871,6.82729034748354
"Rubus_deliciosus","Rosaceae","Biotic",0.438644329716028,0.233192873678951,6.8311697942933
"Rubus_neomexicanus","Rosaceae","Biotic",0.438644329865032,0.233273323217054,6.83088764386212
"Rubus_trilobus","Rosaceae","Biotic",0.438644329846685,0.232957464084332,6.8276761954239
"Dryas_drummondii","Rosaceae","Abiotic",0.438644543977649,0.267455085483086,6.56243583441384
"Dryas_octopetala","Rosaceae","Abiotic",0.438644543958425,0.267121045271341,6.55910664164957
"Cercocarpus_montanus","Rosaceae","Abiotic",0.438644547956811,0.267493837294751,6.56342572352925
"Cercocarpus_betuloides","Rosaceae","Abiotic",0.438644547957432,0.267560823218213,6.56288288925725
"Chamaebatia_foliolosa","Rosaceae","Abiotic",0.438644536647959,0.266949293150284,6.55845277232119
"Cercocarpus_ledifolius","Rosaceae","Abiotic",0.438644534749418,0.267166426666372,6.56215436735861
"Purshia_stansburyana","Rosaceae","Abiotic",0.43864454030772,0.267372296846929,6.56209942991756
"Purshia_tridentata","Rosaceae","Abiotic",0.438644540288499,0.267038302325982,6.5587707849358
"Solanum_chenopodinum","Solanaceae","Biotic",0.0704686433618174,0.0900169849816753,7.71047871764351
"Solanum_ferocissimum","Solanaceae","Biotic",0.0704686433618174,0.0900169849816753,7.71047871764351
"Solanum_stelligerum","Solanaceae","Biotic",0.0704591151437399,0.0901713218830614,7.70950456184736
"Solanum_latens","Solanaceae","Biotic",0.0704395182726688,0.090496981651199,7.70748956974407
"Solanum_chenopodium","Solanaceae","Biotic",0.0704115059222338,0.0909511868054223,7.70462101379632
"Solanum_gympiense","Solanaceae","Biotic",0.0703611154596332,0.0917414146861708,7.69948953113949
"Solanum_densevestitum","Solanaceae","Biotic",0.0704641793605532,0.0900787250764185,7.71003383956822
"Solanum_nemophilum","Solanaceae","Biotic",0.0704641793605532,0.0900787250764185,7.71003383956822
"Solanum_hapalum","Solanaceae","Biotic",0.0704515288483391,0.0902922289473351,7.70872911217824
"Solanum_innoxium","Solanaceae","Biotic",0.0704278214270935,0.0906824736913696,7.70629483009868
"Solanum_johnsonianum","Solanaceae","Biotic",0.0703975241651885,0.0911637107621049,7.703203098759
"Solanum_discolor","Solanaceae","Biotic",0.0703622115162339,0.0916480307555546,7.69968837435177
"Solanum_shirleyanum","Solanaceae","Biotic",0.0703622115162339,0.0916480307555546,7.69968837435177
"Solanum_corifolium","Solanaceae","Biotic",0.0703316367580464,0.0921594538239899,7.69653694320556
"Solanum_cookii","Solanaceae","Biotic",0.0702969122886759,0.0927002394499412,7.69300093788881
"Solanum_dissectum","Solanaceae","Biotic",0.0703284042080514,0.0921966334289712,7.69622272535665
"Solanum_stupefactum","Solanaceae","Biotic",0.0703284042080514,0.0921966334289712,7.69622272535665
"Solanum_furfuraceum","Solanaceae","Biotic",0.070358903019019,0.0916847924606155,7.69936556883592
"Solanum_rixosum","Solanaceae","Biotic",0.070358903019019,0.0916847924606155,7.69936556883592
"Solanum_incompletum","Solanaceae","Biotic",0.070408942668683,0.0909974910155668,7.70439204417037
"Solanum_sandwicense","Solanaceae","Biotic",0.070408942668683,0.0909974910155668,7.70439204417037
"Solanum_mitchellianum","Solanaceae","Biotic",0.0704163661410505,0.0908704338237553,7.70516001344623
"Solanum_semiarmatum","Solanaceae","Biotic",0.0704163661410505,0.0908704338237553,7.70516001344623
"Solanum_pancheri","Solanaceae","Biotic",0.0703763545087153,0.0915200998848778,7.70105687038573
"Solanum_vaccinioides","Solanaceae","Biotic",0.0703763545087153,0.0915200998848778,7.70105687038573
"Solanum_brownii","Solanaceae","Biotic",0.0703970774768474,0.091172206091151,7.70319371379087
"Solanum_viridifolium","Solanaceae","Biotic",0.0703970774768049,0.0911722060918271,7.70319371378661
"Solanum_macoorai","Solanaceae","Biotic",0.0703805026114415,0.0914577082715029,7.70147516072013
"Solanum_dimorphispinum","Solanaceae","Biotic",0.0703659701859726,0.0916907331101301,7.6999874035599
"Solanum_amblymerum","Solanaceae","Biotic",0.0704059604368587,0.090984433469653,7.70413412550386
"Solanum_limitare","Solanaceae","Biotic",0.0704059604368587,0.090984433469653,7.70413412550386
"Solanum_inaequilaterum","Solanaceae","Biotic",0.0703669358640194,0.0916393402182954,7.70011167583812
"Solanum_acanthodapis","Solanaceae","Biotic",0.0703902992499036,0.0912300872772092,7.70253798335493
"Solanum_serpens","Solanaceae","Biotic",0.0703902992499036,0.0912300872772092,7.70253798335493
"Solanum_neoanglicum","Solanaceae","Biotic",0.0703056949162927,0.0925848416014552,7.69388458901426
"Solanum_nobile","Solanaceae","Biotic",0.0701541657369947,0.0946184157441269,7.67883841223812
"Solanum_argopetalum","Solanaceae","Biotic",0.0701475038516111,0.094455855181686,7.67849239357055
"Solanum_papaverifolium","Solanaceae","Biotic",0.0701475038516111,0.094455855181686,7.67849239357055
"Solanum_lythrocarpum","Solanaceae","Biotic",0.0700517464300739,0.0958557828002378,7.66888580027636
"Solanum_ellipticum","Solanaceae","Biotic",0.0701654621622582,0.0942667386482729,7.68020470638466
"Solanum_dianthophorum","Solanaceae","Biotic",0.0701654621615745,0.0942667383626688,7.6802047064323
"Solanum_centrale","Solanaceae","Biotic",0.0701783928707015,0.0940637943581427,7.68151740318025
"Solanum_esuriale","Solanaceae","Biotic",0.0701783928707015,0.0940637943581427,7.68151740318025
"Solanum_prinophyllum","Solanaceae","Biotic",0.0700107890165783,0.0961219167859323,7.66518574138993
"Solanum_pungetium","Solanaceae","Biotic",0.0700107890165783,0.0961219167859323,7.66518574138993
"Solanum_ditrichum","Solanaceae","Biotic",0.0700055262825263,0.0962071106722936,7.66464126441728
"Solanum_vicinum","Solanaceae","Biotic",0.0700055262825263,0.0962071106722936,7.66464126441728
"Solanum_elachophyllum","Solanaceae","Biotic",0.0694541184430342,0.103150826990777,7.61079843558832
"Solanum_jucundum","Solanaceae","Biotic",0.0694541184430342,0.103150826990777,7.61079843558832
"Solanum_tetrathecum","Solanaceae","Biotic",0.069346739180133,0.104548054589945,7.60024590790214
"Solanum_nummularium","Solanaceae","Biotic",0.0693297239700021,0.104674073631161,7.59868553332626
"Solanum_orbiculatum","Solanaceae","Biotic",0.0693297239700021,0.104674073631161,7.59868553332626
"Solanum_hoplopetalum","Solanaceae","Biotic",0.0682608789786211,0.118168424414434,7.49401137180136
"Solanum_hystrix","Solanaceae","Biotic",0.0682608789786211,0.118168424414434,7.49401137180136
"Solanum_asymmetriphyllum","Solanaceae","Abiotic",0.0480509745922954,0.31734759718999,6.02743746819018
"Solanum_sejunctum","Solanaceae","Abiotic",0.0480509745922954,0.31734759718999,6.02743746819018
"Solanum_chippendalei","Solanaceae","Abiotic",0.0417393213926352,0.774213279010007,4.66955694189709
"Solanum_diversiflorum","Solanaceae","Biotic",0.058095793753351,0.257449790787557,6.48490861998515
"Solanum_phlomoides","Solanaceae","Biotic",0.0625634753434069,0.189820466924454,6.93605357922452
"Solanum_beaugleholei","Solanaceae","Biotic",0.0645915342738826,0.163818132417062,7.13534695207541
"Solanum_clarkiae","Solanaceae","Biotic",0.0669844022304899,0.13406667566449,7.36927254065471
"Solanum_melanospermum","Solanaceae","Biotic",0.0669844022304899,0.13406667566449,7.36927254065471
"Solanum_heteropodium","Solanaceae","Abiotic",0.0481181839489786,0.312882347539803,6.03910271340175
"Solanum_oedipus","Solanaceae","Abiotic",0.0481181839489786,0.312882347539803,6.03910271340175
"Solanum_cataphractum","Solanaceae","Abiotic",0.0494153239240785,0.221209569542088,6.30181457149315
"Solanum_petraeum","Solanaceae","Abiotic",0.0494153239240785,0.221209569542088,6.30181457149315
"Solanum_tudununggae","Solanaceae","Abiotic",0.049413010507225,0.221381059465465,6.30130583122447
"Solanum_vansittartense","Solanaceae","Abiotic",0.049413010507225,0.221381059465465,6.30130583122447
"Solanum_leopoldense","Solanaceae","Abiotic",0.0493277297726916,0.227404530107864,6.28438021271754
"Solanum_carduiforme","Solanaceae","Abiotic",0.0492598518823215,0.232166044511584,6.27096551878859
