"","Clade","ObsSt","Alpha","Sigma","Optim"
"Filipendula_vulgaris","Rosaceae","Abiotic",0.490854392537145,0.000394453515660786,5.63975879283362
"Agrimonia_eupatoria","Rosaceae","Abiotic",0.490853884070027,0.000393819529175246,5.6394020670356
"Agrimonia_procera","Rosaceae","Abiotic",0.490853884070027,0.000393819529175246,5.6394020670356
"Agrimonia_nipponica","Rosaceae","Abiotic",0.490853786960764,0.000393947854734841,5.63943687542246
"Agrimonia_gryposepala","Rosaceae","Abiotic",0.490853804098598,0.000393779713658774,5.63937691413576
"Agrimonia_parviflora","Rosaceae","Abiotic",0.490853804098598,0.000393779713658774,5.63937691413576
"Agrimonia_pilosa","Rosaceae","Abiotic",0.490853816670291,0.000393867648422618,5.63941091443906
"Leucosidea_sericea","Rosaceae","Abiotic",0.490854279332007,0.000394480632648124,5.63970343628483
"Sanguisorba_sitchensis","Rosaceae","Abiotic",0.490853898370045,0.00039418050863891,5.63953971194186
"Sanguisorba_japonensis","Rosaceae","Abiotic",0.490853903174171,0.000393630706714622,5.63933552367198
"Sanguisorba_hakusanensis","Rosaceae","Abiotic",0.490853903174171,0.000393630706714622,5.63933552367198
"Sanguisorba_albiflora","Rosaceae","Abiotic",0.490853900694346,0.000393637677971272,5.63933772462036
"Sanguisorba_stipulata","Rosaceae","Abiotic",0.490853866167679,0.000393699076231823,5.6393552602197
"Sanguisorba_obtusa","Rosaceae","Abiotic",0.49085395095588,0.000394229687237952,5.63956698008614
"Sanguisorba_canadensis","Rosaceae","Abiotic",0.490853863189124,0.000394128899776289,5.63951499961833
"Sanguisorba_officinalis","Rosaceae","Abiotic",0.490853936473983,0.000393909441645222,5.63944239458017
"Sanguisorba_tenuifolia","Rosaceae","Abiotic",0.490853936473983,0.000393909441645222,5.63944239458017
"Sanguisorba_filiformis","Rosaceae","Abiotic",0.490854930911549,0.000395018364419815,5.64003290193997
"Tetraglochin_cristatum","Rosaceae","Abiotic",0.490854091075966,0.000394304655650065,5.63960779705744
"Acaena_cylindristachya","Rosaceae","Abiotic",0.490854020903179,0.00039424259157066,5.63957479558162
"Acaena_magellanica","Rosaceae","Abiotic",0.490853887761993,0.000394090806050367,5.63949890093484
"Polylepis_tomentella","Rosaceae","Abiotic",0.4908539395809,0.000393739199287909,5.63937717136848
"Polylepis_hieronymi","Rosaceae","Abiotic",0.4908539395809,0.000393739199287909,5.63937717136848
"Polylepis_sericea","Rosaceae","Abiotic",0.490853935733179,0.000393743966875352,5.63937838893108
"Cliffortia_ferruginea","Rosaceae","Abiotic",0.490853786524208,0.000394090277198529,5.63949326178461
"Cliffortia_ramosissima","Rosaceae","Abiotic",0.490853811231251,0.000393776391845168,5.6393799762235
"Cliffortia_arcuata","Rosaceae","Abiotic",0.490853811231251,0.000393776391845168,5.6393799762235
"Cliffortia_castanea","Rosaceae","Abiotic",0.49085368923427,0.00039396057348106,5.63943277276406
"Cliffortia_montana","Rosaceae","Abiotic",0.490853687979692,0.000393856848523461,5.63939367783291
"Cliffortia_esterhuyseniae","Rosaceae","Abiotic",0.490853696999038,0.000393833872365755,5.63938631593558
"Cliffortia_weimarckii","Rosaceae","Abiotic",0.490853749375578,0.00039375403876553,5.63936350265292
"Cliffortia_dispar","Rosaceae","Abiotic",0.490853793522327,0.000393658663450208,5.63933416153124
"Cliffortia_eriocephalina","Rosaceae","Abiotic",0.490853793522327,0.000393658663450208,5.63933416153124
"Cliffortia_stricta","Rosaceae","Abiotic",0.49085370987068,0.000394005840873832,5.6394529560908
"Cliffortia_graminea","Rosaceae","Abiotic",0.490853707006312,0.000393986538341418,5.63944511667473
"Cliffortia_setifolia","Rosaceae","Abiotic",0.490853707006312,0.000393986538341418,5.63944511667473
"Cliffortia_rigida","Rosaceae","Abiotic",0.490853702663692,0.00039399150647194,5.6394465446391
"Cliffortia_brevifolia","Rosaceae","Abiotic",0.490853702663692,0.00039399150647194,5.6394465446391
"Cliffortia_cervicornu","Rosaceae","Abiotic",0.49085369176614,0.000393973537659627,5.6394383545893
"Cliffortia_complanata","Rosaceae","Abiotic",0.490853816246462,0.000393772329393502,5.63937923705878
"Cliffortia_propinqua","Rosaceae","Abiotic",0.490853816246462,0.000393772329393502,5.63937923705878
"Cliffortia_filicaulis","Rosaceae","Abiotic",0.490853685307997,0.000393955835243893,5.63943077788428
"Cliffortia_hantamensis","Rosaceae","Abiotic",0.490853684446554,0.00039394812622431,5.63942770337856
"Cliffortia_dracomontana","Rosaceae","Abiotic",0.490853759082499,0.000393825253713333,5.63939136079408
"Cliffortia_spathulata","Rosaceae","Abiotic",0.490853759082499,0.000393825253713333,5.63939136079408
"Cliffortia_crassinervis","Rosaceae","Abiotic",0.490853686874971,0.000393961693960167,5.63943322357555
"Cliffortia_micrantha","Rosaceae","Abiotic",0.490853687186008,0.000393962598304362,5.63943360853995
"Cliffortia_gracillima","Rosaceae","Abiotic",0.49085370311793,0.000393919478927906,5.63941927794406
"Cliffortia_dentata","Rosaceae","Abiotic",0.49085370311793,0.000393919478927906,5.63941927794406
"Cliffortia_browniana","Rosaceae","Abiotic",0.490853687096586,0.00039394703013069,5.63942756361131
"Cliffortia_monophylla","Rosaceae","Abiotic",0.490853744290171,0.000393846685965686,5.63939737091204
"Cliffortia_filicauloides","Rosaceae","Abiotic",0.490853744290171,0.000393846685965686,5.63939737091204
"Cliffortia_serpyllifolia","Rosaceae","Abiotic",0.490853692463655,0.000393974974774064,5.63943898732155
"Cliffortia_subsetacea","Rosaceae","Abiotic",0.490853697264406,0.000393984343831998,5.63944315174141
"Cliffortia_paucistaminea","Rosaceae","Abiotic",0.490853702261905,0.000393993320858474,5.6394472071873
"Cliffortia_curvifolia","Rosaceae","Abiotic",0.49085370400805,0.000393996304187701,5.63944856768166
"Cliffortia_linearifolia","Rosaceae","Abiotic",0.490853705023111,0.000393998005693113,5.63944934608316
"Cliffortia_anthospermoides","Rosaceae","Abiotic",0.490853678674973,0.000393873078883495,5.63939866681342
"Cliffortia_cristata","Rosaceae","Abiotic",0.490853861388815,0.000393625564637446,5.63933121997015
"Cliffortia_hexandra","Rosaceae","Abiotic",0.490853885348596,0.000393604753359972,5.63932671797608
"Cliffortia_polygonifolia","Rosaceae","Abiotic",0.490853885348596,0.000393604753359972,5.63932671797608
"Cliffortia_sericea","Rosaceae","Abiotic",0.490853880547713,0.000393608770383695,5.63932756871099
"Cliffortia_tenuis","Rosaceae","Abiotic",0.490853680798805,0.00039384615073366,5.63938927450939
"Cliffortia_marginata","Rosaceae","Abiotic",0.490853683902215,0.000393841898248509,5.63938808994213
"Cliffortia_phyllanthoides","Rosaceae","Abiotic",0.490853683902215,0.000393841898248509,5.63938808994213
"Cliffortia_obcordata","Rosaceae","Abiotic",0.490853801438812,0.00039371139528315,5.63935500110404
"Cliffortia_carinata","Rosaceae","Abiotic",0.490853801438812,0.00039371139528315,5.63935500110404
"Cliffortia_crenata","Rosaceae","Abiotic",0.490853671271143,0.000393888025260043,5.63940367609047
"Polylepis_tarapacana","Rosaceae","Abiotic",0.490853676041078,0.000393873645122685,5.6393988944918
"Cliffortia_incana","Rosaceae","Abiotic",0.490853676041078,0.000393873645122685,5.6393988944918
"Cliffortia_hirta","Rosaceae","Abiotic",0.490853675186565,0.00039387509204425,5.63939932633776
"Cliffortia_amplexistipula","Rosaceae","Abiotic",0.490853753446894,0.000393755286274718,5.63936494793097
"Cliffortia_glauca","Rosaceae","Abiotic",0.490853760594354,0.000393748469394296,5.63936336361277
"Cliffortia_pulchella","Rosaceae","Abiotic",0.490853760594354,0.000393748469394296,5.63936336361277
"Cliffortia_polita","Rosaceae","Abiotic",0.490853672880343,0.000393914945127132,5.63941391625838
"Cliffortia_obovata","Rosaceae","Abiotic",0.490853662252511,0.000393702621148474,5.63933324013126
"Cliffortia_varians","Rosaceae","Abiotic",0.490853662252511,0.000393702621148474,5.63933324013126
"Cliffortia_teretifolia","Rosaceae","Abiotic",0.49085366134894,0.000393706056810312,5.63933437287648
"Cliffortia_burgersii","Rosaceae","Abiotic",0.490853740493515,0.000393780342426812,5.63937212850435
"Cliffortia_alata","Rosaceae","Abiotic",0.490853740493515,0.000393780342426812,5.63937212850435
"Cliffortia_nivenioides","Rosaceae","Abiotic",0.490853761763741,0.000393749064688779,5.63936323540618
"Cliffortia_aculeata","Rosaceae","Abiotic",0.490853761763741,0.000393749064688779,5.63936323540618
"Cliffortia_longifolia","Rosaceae","Abiotic",0.490853774264089,0.000393803800280003,5.63938514953402
"Cliffortia_strobilifera","Rosaceae","Abiotic",0.490853774264089,0.000393803800280003,5.63938514953402
"Cliffortia_filifolia","Rosaceae","Abiotic",0.490853686396845,0.00039388859862971,5.63940531497907
"Cliffortia_erectisepala","Rosaceae","Abiotic",0.490853722953351,0.000393816401281643,5.63938320769541
"Cliffortia_burchellii","Rosaceae","Abiotic",0.490853771215844,0.000393765746143805,5.63937076967281
"Cliffortia_repens","Rosaceae","Abiotic",0.490853771215844,0.000393765746143805,5.63937076967281
"Cliffortia_tricuspidata","Rosaceae","Abiotic",0.490853695803003,0.000393947033715642,5.63942865559504
"Cliffortia_ericifolia","Rosaceae","Abiotic",0.490853695803003,0.000393947033715642,5.63942865559504
"Cliffortia_pterocarpa","Rosaceae","Abiotic",0.490853825505924,0.000393690658907178,5.63935015223941
"Cliffortia_multiformis","Rosaceae","Abiotic",0.490853825505924,0.000393690658907178,5.63935015223941
"Cliffortia_dodecandra","Rosaceae","Abiotic",0.490853717059653,0.000393830971438932,5.63938772668397
"Cliffortia_arborea","Rosaceae","Abiotic",0.490853784476846,0.000393770339690794,5.63937429607085
"Cliffortia_conifera","Rosaceae","Abiotic",0.490853784476846,0.000393770339690794,5.63937429607085
"Cliffortia_dichotoma","Rosaceae","Abiotic",0.490853693685849,0.000393877755119528,5.63940230742958
"Cliffortia_tuberculata","Rosaceae","Abiotic",0.490853745162862,0.000393789751827342,5.63937639229912
"Cliffortia_cruciata","Rosaceae","Abiotic",0.490853753109029,0.000393781696673975,5.63937445396726
"Cliffortia_atrata","Rosaceae","Abiotic",0.490853753109029,0.000393781696673975,5.63937445396726
"Cliffortia_densa","Rosaceae","Abiotic",0.490853679967411,0.000393941636280944,5.6394247850166
"Cliffortia_nitidula","Rosaceae","Abiotic",0.490853682858523,0.000393930001457295,5.63942073546357
"Cliffortia_cuneata","Rosaceae","Abiotic",0.490853682858523,0.000393930001457295,5.63942073546357
"Cliffortia_ruscifolia","Rosaceae","Abiotic",0.490853788484003,0.000393691215839411,5.63934534257948
"Cliffortia_ferricola","Rosaceae","Abiotic",0.490853797737479,0.000393652223520328,5.63933233450158
"Cliffortia_cymbifolia","Rosaceae","Abiotic",0.490853797737479,0.000393652223520328,5.63933233450158
"Cliffortia_hirsuta","Rosaceae","Abiotic",0.490853687472468,0.000393964094850014,5.63943422071177
"Cliffortia_recurvata","Rosaceae","Abiotic",0.490853755810312,0.000393707810066884,5.63934800592216
"Cliffortia_intermedia","Rosaceae","Abiotic",0.490853911850923,0.000393551536661727,5.63931125886094
"Cliffortia_oligodonta","Rosaceae","Abiotic",0.490853950709795,0.000393518371842349,5.63930415476668
"Cliffortia_strigosa","Rosaceae","Abiotic",0.490853950709795,0.000393518371842349,5.63930415476668
"Cliffortia_virgata","Rosaceae","Abiotic",0.490853944873677,0.000393523445122223,5.63930526033634
"Cliffortia_ovalis","Rosaceae","Abiotic",0.490853944873677,0.000393523445122223,5.63930526033634
"Cliffortia_denticulata","Rosaceae","Abiotic",0.490853901396956,0.000393560654796066,5.63931322739571
"Cliffortia_prionota","Rosaceae","Abiotic",0.490853650681804,0.000393769373603504,5.63935642807056
"Cliffortia_heterophylla","Rosaceae","Abiotic",0.490853650681804,0.000393769373603504,5.63935642807056
"Cliffortia_robusta","Rosaceae","Abiotic",0.490853671246715,0.000393872781424244,5.63939804322889
"Cliffortia_lanceolata","Rosaceae","Abiotic",0.490853683398735,0.0003938204454576,5.63938026648706
"Cliffortia_integerrima","Rosaceae","Abiotic",0.490853834544893,0.000393635657812615,5.63933164763364
"Cliffortia_theodorifriesii","Rosaceae","Abiotic",0.490853834544893,0.000393635657812615,5.63933164763364
"Cliffortia_dregeana","Rosaceae","Abiotic",0.490853788516702,0.000393672354934069,5.6393391393226
"Cliffortia_ceresana","Rosaceae","Abiotic",0.49085379427969,0.000393616793584852,5.63931937354052
"Cliffortia_acanthophylla","Rosaceae","Abiotic",0.49085379427969,0.000393616793584852,5.63931937354052
"Cliffortia_phillipsii","Rosaceae","Abiotic",0.490853704180914,0.000393785262520557,5.63936998837494
"Cliffortia_pungens","Rosaceae","Abiotic",0.490853704180914,0.000393785262520557,5.63936998837494
"Cliffortia_schlechteri","Rosaceae","Abiotic",0.490853866150593,0.000393601034317939,5.63932317302468
"Cliffortia_ilicifolia","Rosaceae","Abiotic",0.490853866150593,0.000393601034317939,5.63932317302468
"Cliffortia_grandifolia","Rosaceae","Abiotic",0.490853780534942,0.000393683982508657,5.63934258544207
"Cliffortia_reniformis","Rosaceae","Abiotic",0.490853765856875,0.000393699117453272,5.63934625611164
"Cliffortia_scandens","Rosaceae","Abiotic",0.490853711541274,0.0003937654264027,5.63936364820909
"Cliffortia_baccans","Rosaceae","Abiotic",0.490853700654672,0.000393782583568992,5.63936857237558
"Cliffortia_neglecta","Rosaceae","Abiotic",0.490853685218574,0.000393814322067844,5.63937827270843
"Cliffortia_acutifolia","Rosaceae","Abiotic",0.490853681842009,0.0003938275819691,5.63938264364808
"Cliffortia_odorata","Rosaceae","Abiotic",0.490853889257833,0.000393580440601685,5.63931858707406
"Cliffortia_viridis","Rosaceae","Abiotic",0.490853895943868,0.000393574627902334,5.63931732967567
"Cliffortia_pilifera","Rosaceae","Abiotic",0.490853924526437,0.000393549424746106,5.63931179637533
"Cliffortia_reticulata","Rosaceae","Abiotic",0.490853924526437,0.000393549424746106,5.63931179637533
"Cliffortia_juniperina","Rosaceae","Abiotic",0.49085371255467,0.000393794124055084,5.63937419033374
"Cliffortia_uncinata","Rosaceae","Abiotic",0.49085371255467,0.000393794124055084,5.63937419033374
"Cliffortia_falcata","Rosaceae","Abiotic",0.490853713590716,0.000394009781274481,5.63945491437927
"Cliffortia_apiculata","Rosaceae","Abiotic",0.490853713590716,0.000394009781274481,5.63945491437927
"Cliffortia_triloba","Rosaceae","Abiotic",0.490853706792938,0.00039387233340545,5.639401853011
"Cliffortia_pedunculata","Rosaceae","Abiotic",0.490853710170579,0.000393867491004181,5.63940049065532
"Cliffortia_lepida","Rosaceae","Abiotic",0.490853710170579,0.000393867491004181,5.63940049065532
"Cliffortia_exilifolia","Rosaceae","Abiotic",0.49085369181563,0.00039395965565249,5.63943277911759
"Cliffortia_drepanoides","Rosaceae","Abiotic",0.490853701362747,0.000393988253482863,5.63944500410082
"Bencomia_sphaerocarpa","Rosaceae","Biotic",0.492756747967292,0.000492917567936031,5.62664948517544
"Dendriopoterium_menendezii","Rosaceae","Abiotic",0.490717149958629,0.000721837384977553,5.75159963680016
"Bencomia_caudata","Rosaceae","Biotic",0.492794878770822,0.000495303868013372,5.62552905968233
"Dendriopoterium_pulidoi","Rosaceae","Abiotic",0.490719211803733,0.000728108966712183,5.75368843329782
"Bencomia_exstipulata","Rosaceae","Biotic",0.492797564735422,0.000495476242953734,5.62543920231507
"Bencomia_brachystachya","Rosaceae","Biotic",0.492797564735422,0.000495476242953734,5.62543920231507
"Marcetella_maderensis","Rosaceae","Abiotic",0.490719397235762,0.000728394956783945,5.75378970883929
"Marcetella_moquiniana","Rosaceae","Abiotic",0.490951123594986,0.000505809004159022,5.70031484756676
"Sanguisorba_minor","Rosaceae","Abiotic",0.490940098698165,0.000465465036383257,5.6827065302017
"Sanguisorba_ancistroides","Rosaceae","Abiotic",0.490924942569298,0.000450780058724711,5.67471757164864
"Sarcopoterium_spinosum","Rosaceae","Abiotic",0.490924495243235,0.000450407584867834,5.67451220684253
"Sanguisorba_annua","Rosaceae","Abiotic",0.490856168734781,0.000396097842802541,5.64077444355213
"Hagenia_abyssinica","Rosaceae","Abiotic",0.490855398936549,0.000395490654974785,5.64034676003587
"Rosa_persica","Rosaceae","Biotic",0.490821019107951,0.00034136485235931,5.65418961804778
"Rosa_zhongdianensis","Rosaceae","Biotic",0.490810756391101,0.000340686290274747,5.65443657026208
"Rosa_sikangensis","Rosaceae","Biotic",0.490810756391101,0.000340686290274747,5.65443657026208
"Rosa_mairei","Rosaceae","Biotic",0.490810823816805,0.000340691985951167,5.6544350860676
"Rosa_omeiensis","Rosaceae","Biotic",0.490810807982001,0.000340690670892269,5.6544354505891
"Rosa_sericea","Rosaceae","Biotic",0.490810807982001,0.000340690670892269,5.6544354505891
"Rosa_ecae","Rosaceae","Biotic",0.49081107658978,0.000340710865465578,5.65442965740936
"Rosa_primula","Rosaceae","Biotic",0.49081107658978,0.000340710865465578,5.65442965740936
"Rosa_laxa","Rosaceae","Biotic",0.490811559476672,0.000340748612879776,5.65441961288528
"Rosa_xanthina","Rosaceae","Biotic",0.490811559476672,0.000340748612879776,5.65441961288528
"Rosa_clinophylla","Rosaceae","Biotic",0.490811309774412,0.000340729657896115,5.65442445792401
"Rosa_bracteata","Rosaceae","Biotic",0.490811309774412,0.000340729657896115,5.65442445792401
"Rosa_banksiae","Rosaceae","Biotic",0.490811376711798,0.000340734476747318,5.65442319189245
"Rosa_cymosa","Rosaceae","Biotic",0.490811376711798,0.000340734476747318,5.65442319189245
"Rosa_foetida","Rosaceae","Biotic",0.490812900130612,0.000340841035363858,5.65439960245842
"Rosa_roxburghii","Rosaceae","Biotic",0.490811761722351,0.00034073029573353,5.65443215118631
"Rosa_hirtula","Rosaceae","Biotic",0.490811761722351,0.00034073029573353,5.65443215118631
"Rosa_laevigata","Rosaceae","Biotic",0.490812295996985,0.000340774029440644,5.65442050223159
"Rosa_chinensis","Rosaceae","Biotic",0.490811676365168,0.000340715547936463,5.65443821940371
"Rosa_brunonii","Rosaceae","Biotic",0.490811507132708,0.000340701779199824,5.65444208980651
"Rosa_moschata","Rosaceae","Biotic",0.490811507132708,0.000340701779199824,5.65444208980651
"Rosa_setigera","Rosaceae","Biotic",0.490812000076874,0.000340739202463937,5.65443251846957
"Rosa_arvensis","Rosaceae","Biotic",0.490812000076874,0.000340739202463937,5.65443251846957
"Rosa_corymbifera","Rosaceae","Biotic",0.49081188513337,0.000340730213488739,5.65443509927516
"Rosa_gallica","Rosaceae","Biotic",0.490811546905361,0.000340703068633241,5.65444254266397
"Rosa_villosa","Rosaceae","Biotic",0.49081152971663,0.000340701656746511,5.65444293339352
"Rosa_phoenicia","Rosaceae","Biotic",0.49081152971663,0.000340701656746511,5.65444293339352
"Rosa_sempervirens","Rosaceae","Biotic",0.490811536772679,0.00034070224204921,5.6544427732912
"Rosa_columnifera","Rosaceae","Biotic",0.490811260889939,0.00034068130136936,5.65444861165055
"Rosa_subcanina","Rosaceae","Biotic",0.49081123832062,0.000340679458801744,5.65444912110841
"Rosa_abietina","Rosaceae","Biotic",0.49081123832062,0.000340679458801744,5.65444912110841
"Rosa_montana","Rosaceae","Biotic",0.490811246003397,0.000340680095240315,5.65444894626367
"Rosa_pseudoscabriuscula","Rosaceae","Biotic",0.490811285666808,0.00034068328256608,5.65444805790583
"Rosa_canina","Rosaceae","Biotic",0.49081122031533,0.000340677820903602,5.65444953316154
"Rosa_obtusifolia","Rosaceae","Biotic",0.49081122031533,0.000340677820903602,5.65444953316154
"Rosa_stylosa","Rosaceae","Biotic",0.490811297383231,0.000340684176354278,5.65444778908502
"Rosa_lichiangensis","Rosaceae","Biotic",0.49081235580427,0.000340767982545816,5.65442491319393
"Rosa_longicuspis","Rosaceae","Biotic",0.490812326795979,0.000340765392041064,5.65442565816723
"Rosa_tonquinensis","Rosaceae","Biotic",0.490811966949215,0.000340734115241794,5.65443462665017
"Rosa_maximowicziana","Rosaceae","Biotic",0.490811966949215,0.000340734115241794,5.65443462665017
"Rosa_lucieae","Rosaceae","Biotic",0.490811998339462,0.000340736726310705,5.65443395289714
"Rosa_rubus","Rosaceae","Biotic",0.490811988727662,0.000340735934042634,5.65443417351295
"Rosa_sambucina","Rosaceae","Biotic",0.490811852746781,0.000340724895100058,5.65443712368346
"Rosa_helenae","Rosaceae","Biotic",0.49081172632858,0.000340714431653459,5.65443994560478
"Rosa_henryi","Rosaceae","Biotic",0.49081172632858,0.000340714431653459,5.65443994560478
"Rosa_weisiensis","Rosaceae","Biotic",0.490811973663255,0.000340734709711613,5.65443450604355
"Rosa_tunquinensis","Rosaceae","Biotic",0.490811980841984,0.000340735290963256,5.65443434976807
"Rosa_multiflora","Rosaceae","Biotic",0.490812023624575,0.00034073887737016,5.65443333316862
"Rosa_sp","Rosaceae","Biotic",0.490812389927595,0.000340771517497904,5.65442379475073
"Rosa_tomentosa","Rosaceae","Biotic",0.490811595554484,0.000340708009741172,5.65444066789198
"Rosa_sherardii","Rosaceae","Biotic",0.490811595554484,0.000340708009741172,5.65444066789198
"Rosa_agrestis","Rosaceae","Biotic",0.490811908952667,0.000340733461622031,5.65443387424984
"Rosa_mollis","Rosaceae","Biotic",0.490811231244164,0.000340680559873456,5.65444846230646
"Rosa_eglanteria","Rosaceae","Biotic",0.490811175217523,0.000340676116234544,5.65444973662618
"Rosa_rubiginosa","Rosaceae","Biotic",0.490811144804629,0.000340673692767785,5.65445041535028
"Rosa_glauca","Rosaceae","Biotic",0.490811092379394,0.000340669434036066,5.65445159357766
"Rosa_marginata","Rosaceae","Biotic",0.490811078706398,0.000340668294716647,5.65445190549204
"Rosa_subcollina","Rosaceae","Biotic",0.490811078706398,0.000340668294716647,5.65445190549204
"Rosa_micrantha","Rosaceae","Biotic",0.490811083829906,0.000340668722319838,5.65445178902448
"Rosa_odorata","Rosaceae","Biotic",0.490811158162841,0.000340674759829808,5.65445011802799
"Rosa_soulieana","Rosaceae","Biotic",0.490811197826276,0.000340677909050483,5.65444922710717
"Rosa_transmorrisonensis","Rosaceae","Biotic",0.490812488358837,0.000340781152311295,5.65442086483253
"Rosa_davidii","Rosaceae","Biotic",0.490811677875068,0.000340736985459152,5.65442788186472
"Rosa_caudata","Rosaceae","Biotic",0.490811624582176,0.000340732590516772,5.65442912095609
"Rosa_praelucens","Rosaceae","Biotic",0.490811616216785,0.000340731892385879,5.65442930878189
"Rosa_abyssinica","Rosaceae","Biotic",0.490811616216785,0.000340731892385879,5.65442930878189
"Rosa_persetosa","Rosaceae","Biotic",0.49081164172153,0.000340734003561566,5.65442873092581
"Rosa_acicularis","Rosaceae","Biotic",0.490812231020555,0.00034077405903909,5.65441924816761
"Rosa_majalis","Rosaceae","Biotic",0.490811618925328,0.000340724460897769,5.65443253740834
"Rosa_spinosissima","Rosaceae","Biotic",0.490811618925328,0.000340724460897769,5.65443253740834
"Rosa_macrophylla","Rosaceae","Biotic",0.490812668823961,0.000340808651050632,5.65441084474543
"Rosa_platyacantha","Rosaceae","Biotic",0.490812505590294,0.000340790088688693,5.65441686570918
"Rosa_moyesii","Rosaceae","Biotic",0.490811616062182,0.000340717850539895,5.65443612815811
"Rosa_willmottiae","Rosaceae","Biotic",0.490811379824761,0.000340698753063571,5.65444140100626
"Rosa_bella","Rosaceae","Biotic",0.490811379824761,0.000340698753063571,5.65444140100626
"Rosa_nipponensis","Rosaceae","Biotic",0.490811961669616,0.000340745317297969,5.65442888487649
"Rosa_pendulina","Rosaceae","Biotic",0.490811961669616,0.000340745317297969,5.65442888487649
"Rosa_woodsii","Rosaceae","Biotic",0.490812227151018,0.000340766791411483,5.65442314174404
"Rosa_beggeriana","Rosaceae","Biotic",0.490812382579391,0.000340777953904176,5.65442055368691
"Rosa_caesia","Rosaceae","Biotic",0.490811935834517,0.000340739402897637,5.65443119667789
"Rosa_palustris","Rosaceae","Biotic",0.490811935834517,0.000340739402897637,5.65443119667789
"Rosa_davurica","Rosaceae","Biotic",0.490812124573482,0.000340754843380101,5.654427268782
"Rosa_sertata","Rosaceae","Biotic",0.490811926065214,0.000340738443921584,5.65443166041555
"Rosa_virginiana","Rosaceae","Biotic",0.490811926065214,0.000340738443921584,5.65443166041555
"Rosa_sicula","Rosaceae","Biotic",0.4908114556732,0.000340701399048666,5.65444179429784
"Rosa_californica","Rosaceae","Biotic",0.490811351168006,0.000340692799033139,5.65444415171963
"Rosa_blanda","Rosaceae","Biotic",0.490811351168006,0.000340692799033139,5.65444415171963
"Rosa_nitida","Rosaceae","Biotic",0.490811435538139,0.000340699768129373,5.65444224385088
"Rosa_arkansana","Rosaceae","Biotic",0.490811500550901,0.000340705012146291,5.65444078009277
"Rosa_rugosa","Rosaceae","Biotic",0.490811861319597,0.000340733039432032,5.65443304489343
"Rosa_marretii","Rosaceae","Biotic",0.490811861319597,0.000340733039432032,5.65443304489343
"Rosa_carolina","Rosaceae","Biotic",0.490812219656789,0.000340763069192872,5.65442492148802
"Rosa_foliolosa","Rosaceae","Biotic",0.490812362985137,0.000340776118306985,5.65442109698135
"Rosa_multibracteata","Rosaceae","Biotic",0.490812752460005,0.000340819348539902,5.65440722444703
"Rosa_stellata","Rosaceae","Biotic",0.490814367922341,0.000340971057680419,5.65434153175289
"Sibbaldia_procumbons","Rosaceae","Abiotic",0.490854972637007,0.000395165292299658,5.64013399334954
"Potentilla_miyabei","Rosaceae","Abiotic",0.490854319362772,0.000394545306622626,5.63974694455935
"Sibbaldianthe_bifurca","Rosaceae","Abiotic",0.490854058730441,0.000394277293457507,5.6396044071252
"Sibbaldia_adpressa","Rosaceae","Abiotic",0.490854058730441,0.000394277293457507,5.6396044071252
"Sibbaldia_parviflora","Rosaceae","Abiotic",0.49085410986243,0.000394344037506855,5.63963698335336
"Sibbaldia_cuneata","Rosaceae","Abiotic",0.490854416704885,0.000394455638565711,5.63974137462571
"Sibbaldia_procumbens","Rosaceae","Abiotic",0.490854416704885,0.000394455638565711,5.63974137462571
"Alchemilla_rothii","Rosaceae","Abiotic",0.490854514549833,0.000394759114177638,5.63987663459719
"Alchemilla_rutenbergii","Rosaceae","Abiotic",0.490853694421721,0.000393823652004872,5.63938183808688
"Alchemilla_colura","Rosaceae","Abiotic",0.4908538692407,0.000393594533112533,5.63932137899811
"Alchemilla_elongata","Rosaceae","Abiotic",0.4908538692407,0.000393594533112533,5.63932137899811
"Alchemilla_woodii","Rosaceae","Abiotic",0.490853821748,0.00039363614101218,5.63933051082218
"Alchemilla_granvikii","Rosaceae","Abiotic",0.490853821874649,0.000393627759806818,5.63932773347539
"Alchemilla_hildebrandtii","Rosaceae","Abiotic",0.490853869974738,0.000393582795505125,5.6393175240742
"Alchemilla_ellenbeckii","Rosaceae","Abiotic",0.490853890169237,0.000393564513500145,5.63931342934456
"Alchemilla_volkensii","Rosaceae","Abiotic",0.490853939122323,0.0003935177379265,5.63930259387936
"Alchemilla_kiwuensis","Rosaceae","Abiotic",0.490853939122323,0.0003935177379265,5.63930259387936
"Alchemilla_microbetula","Rosaceae","Abiotic",0.490853866269435,0.000393586126390381,5.63931826438257
"Alchemilla_schizophylla","Rosaceae","Abiotic",0.49085386145681,0.000393590478724561,5.63931923251814
"Alchemilla_triphylla","Rosaceae","Abiotic",0.490853886919333,0.000393567912568099,5.6393141375243
"Alchemilla_argyrophylla","Rosaceae","Abiotic",0.490853886919333,0.000393567912568099,5.6393141375243
"Alchemilla_subnivalis","Rosaceae","Abiotic",0.490854003765873,0.00039346375437175,5.63929146314397
"Alchemilla_stuhlmannii","Rosaceae","Abiotic",0.490854007296281,0.000393442475671318,5.63928405489597
"Alchemilla_elgonensis","Rosaceae","Abiotic",0.490854007296281,0.000393442475671318,5.63928405489597
"Alchemilla_cryptantha","Rosaceae","Abiotic",0.490854018931083,0.00039344993485938,5.63928836022084
