"","species","n_temp","mean_temp","sd_temp","se_temp","within_sp_var_temp","species.1","n_prec","mean_prec","sd_prec","se_prec","within_sp_var_prec","species.2","n_pet","mean_pet","sd_pet","se_pet","within_sp_var_pet","species.3","n_aridity","mean_aridity","sd_aridity","se_aridity","within_sp_var_aridity"
"301","Rhododendron monanthum","2","5.625943","0.015287","0.01081","0.000109","Rhododendron monanthum","2","7.038254","0.780778","0.552093","0.0996","Rhododendron monanthum","2","6.703984","0.358522","0.253513","0.021713","Rhododendron monanthum","2","9.152435","0.313684","0.221808","0.080682"
"302","Rhododendron hippophaeoides","6","5.636932","0.011724","0.004786","3.6e-05","Rhododendron hippophaeoides","6","6.683886","0.299487","0.122265","0.0332","Rhododendron hippophaeoides","6","6.931953","0.151955","0.062035","0.007238","Rhododendron hippophaeoides","6","8.917672","0.085133","0.034755","0.026894"
"303","Gaultheria cuneata","10","5.656685","0.009527","0.003013","2.2e-05","Gaultheria cuneata","10","6.549218","0.315822","0.099872","0.01992","Gaultheria cuneata","10","7.009761","0.096422","0.030491","0.004343","Gaultheria cuneata","10","9.105479","0.192679","0.06093","0.016136"
"304","Gaultheria tetramera","4","5.668667","0.004001","0.002","5.4e-05","Gaultheria tetramera","4","6.871262","0.328469","0.164235","0.0498","Gaultheria tetramera","4","7.179883","0.063771","0.031886","0.010857","Gaultheria tetramera","4","9.253445","0.281579","0.14079","0.040341"
"305","Rhododendron williamsianum","3","5.648598","0.024465","0.014125","7.2e-05","Rhododendron williamsianum","3","6.835112","0.829939","0.479166","0.0664","Rhododendron williamsianum","3","6.804269","0.346385","0.199985","0.014475","Rhododendron williamsianum","3","9.23881","0.435731","0.251569","0.053788"
"306","Rhododendron lepidotum","5","5.611342","0.023168","0.010361","4.3e-05","Rhododendron lepidotum","5","6.939034","0.949203","0.424496","0.03984","Rhododendron lepidotum","5","6.746036","0.446373","0.199624","0.008685","Rhododendron lepidotum","5","8.72569","0.624783","0.279411","0.032273"
"307","Astroloma pinifolium","4","5.653737","0.013351","0.006676","5.4e-05","Astroloma pinifolium","4","6.932073","0.197065","0.098532","0.0498","Astroloma pinifolium","4","7.146898","0.115313","0.057656","0.010857","Astroloma pinifolium","4","9.038831","0.142876","0.071438","0.040341"
"308","Erica azorica","1","5.673151",NA,NA,"0.000217","Erica azorica","1","6.953684",NA,NA,"0.1992","Erica azorica","1","7.145196",NA,NA,"0.043426","Erica azorica","1","9.095154",NA,NA,"0.161363"
"309","Dracophyllum muscoides","6","5.618324","0.00721","0.002943","3.6e-05","Dracophyllum muscoides","6","7.097859","0.577749","0.235865","0.0332","Dracophyllum muscoides","6","6.956892","0.070213","0.028664","0.007238","Dracophyllum muscoides","6","10.156636","0.424384","0.173254","0.026894"
"310","Richea alpina","1","5.637821",NA,NA,"0.000217","Richea alpina","1","7.694393",NA,NA,"0.1992","Richea alpina","1","6.75227",NA,NA,"0.043426","Richea alpina","1","10.051821",NA,NA,"0.161363"
"311","Rhododendron cerasinum","4","5.629759","0.02285","0.011425","5.4e-05","Rhododendron cerasinum","4","6.867011","0.50904","0.25452","0.0498","Rhododendron cerasinum","4","6.812681","0.195637","0.097818","0.010857","Rhododendron cerasinum","4","9.170082","0.301713","0.150857","0.040341"
"312","Rhododendron championiae","13","5.680439","0.004389","0.001217","1.7e-05","Rhododendron championiae","13","7.240468","0.142395","0.039493","0.015323","Rhododendron championiae","13","7.158317","0.03279","0.009094","0.00334","Rhododendron championiae","13","9.414753","0.059166","0.01641","0.012413"
"313","Dracophyllum arboreum","1","5.653366",NA,NA,"0.000217","Dracophyllum arboreum","1","6.853299",NA,NA,"0.1992","Dracophyllum arboreum","1","6.802395",NA,NA,"0.043426","Dracophyllum arboreum","1","9.311633",NA,NA,"0.161363"
"314","Dracophyllum trimorphum","1","5.658959",NA,NA,"0.000217","Dracophyllum trimorphum","1","7.799343",NA,NA,"0.1992","Dracophyllum trimorphum","1","6.944087",NA,NA,"0.043426","Dracophyllum trimorphum","1","9.790767",NA,NA,"0.161363"
"315","Dracophyllum ophioliticum","1","5.64173",NA,NA,"0.000217","Dracophyllum ophioliticum","1","7.32251",NA,NA,"0.1992","Dracophyllum ophioliticum","1","6.916715",NA,NA,"0.043426","Dracophyllum ophioliticum","1","9.934986",NA,NA,"0.161363"
"316","Dracophyllum townsonii","1","5.653366",NA,NA,"0.000217","Dracophyllum townsonii","1","8.011023",NA,NA,"0.1992","Dracophyllum townsonii","1","6.942157",NA,NA,"0.043426","Dracophyllum townsonii","1","9.883387",NA,NA,"0.161363"
"317","Kalmiopsis fragrans","1","5.648446",NA,NA,"0.000217","Kalmiopsis fragrans","1","7.037028",NA,NA,"0.1992","Kalmiopsis fragrans","1","7.184629",NA,NA,"0.043426","Kalmiopsis fragrans","1","9.185945",NA,NA,"0.161363"
