"","species","n_temp","mean_temp","sd_temp","se_temp","within_sp_var_temp","species.1","n_prec","mean_prec","sd_prec","se_prec","within_sp_var_prec","species.2","n_pet","mean_pet","sd_pet","se_pet","within_sp_var_pet","species.3","n_aridity","mean_aridity","sd_aridity","se_aridity","within_sp_var_aridity"
"202","Salpinctes kalmiifolius","1","5.672464",NA,NA,"9.8e-05","Salpinctes kalmiifolius","1","8.517793",NA,NA,"0.168674","Salpinctes kalmiifolius","1","7.21524",NA,NA,"0.024032","Salpinctes kalmiifolius","1","10.016995",NA,NA,"0.217008"
"203","Asclepias candida","27","5.683189","0.010835","0.002085","4e-06","Asclepias candida","27","7.113466","0.410935","0.079084","0.006247","Asclepias candida","27","7.380821","0.114581","0.022051","0.00089","Asclepias candida","27","8.878955","0.46299","0.089102","0.008037"
"204","Asclepias subulata","61","5.688392","0.009125","0.001168","2e-06","Asclepias subulata","61","5.142346","0.578912","0.074122","0.002765","Asclepias subulata","60","7.72588","0.196567","0.025377","0.000401","Asclepias subulata","60","6.623686","0.622745","0.080396","0.003617"
"205","Cerbera odollam","47","5.70218","0.004401","0.000642","2e-06","Cerbera odollam","47","7.859161","0.272925","0.03981","0.003589","Cerbera odollam","45","7.375842","0.074741","0.011142","0.000534","Cerbera odollam","45","9.700506","0.307992","0.045913","0.004822"
"206","Tabernaemontana catharinensis","104","5.684944","0.006099","0.000598","1e-06","Tabernaemontana catharinensis","104","7.299542","0.193216","0.018946","0.001622","Tabernaemontana catharinensis","104","7.288638","0.132495","0.012992","0.000231","Tabernaemontana catharinensis","104","9.194721","0.23727","0.023266","0.002087"
"207","Asclepias longifolia","22","5.67824","0.003928","0.000837","4e-06","Asclepias longifolia","22","7.220362","0.125912","0.026845","0.007667","Asclepias longifolia","22","7.362554","0.043431","0.00926","0.001092","Asclepias longifolia","22","9.078429","0.145959","0.031119","0.009864"
"208","Ditassa obcordata","18","5.683974","0.006754","0.001592","5e-06","Ditassa obcordata","18","7.145695","0.229587","0.054114","0.009371","Ditassa obcordata","18","7.262762","0.091484","0.021563","0.001335","Ditassa obcordata","18","9.082362","0.284443","0.067044","0.012056"
"209","Mandevilla foliosa","38","5.677569","0.009175","0.001488","3e-06","Mandevilla foliosa","38","6.641614","0.3938","0.063883","0.004439","Mandevilla foliosa","38","7.52528","0.066471","0.010783","0.000632","Mandevilla foliosa","38","8.368575","0.423202","0.068652","0.005711"
"210","Asclepias mellodora","99","5.680015","0.010983","0.001104","1e-06","Asclepias mellodora","99","7.062573","0.376441","0.037834","0.001704","Asclepias mellodora","99","7.382","0.137758","0.013845","0.000243","Asclepias mellodora","99","8.850066","0.487732","0.049019","0.002192"
"211","Mandevilla laxa","28","5.663518","0.014346","0.002711","4e-06","Mandevilla laxa","28","6.690498","0.322555","0.060957","0.006024","Mandevilla laxa","28","7.416051","0.095372","0.018024","0.000858","Mandevilla laxa","28","8.371563","0.40411","0.07637","0.00775"
"212","Aspidosperma spruceanum","128","5.694694","0.00702","0.00062","1e-06","Aspidosperma spruceanum","128","7.606839","0.411249","0.03635","0.001318","Aspidosperma spruceanum","128","7.290866","0.121947","0.010779","0.000188","Aspidosperma spruceanum","128","9.526148","0.411457","0.036368","0.001695"
"213","Tabernaemontana cuspidata","11","5.697472","0.002556","0.000771","9e-06","Tabernaemontana cuspidata","11","7.600447","0.168907","0.050927","0.015334","Tabernaemontana cuspidata","11","7.202128","0.058238","0.017559","0.002185","Tabernaemontana cuspidata","11","9.577165","0.14968","0.04513","0.019728"
"214","Nephradenia acerosa","23","5.696173","0.006944","0.001448","4e-06","Nephradenia acerosa","23","7.258258","0.221055","0.046093","0.007334","Nephradenia acerosa","23","7.372493","0.061661","0.012857","0.001045","Nephradenia acerosa","23","9.125349","0.188759","0.039359","0.009435"
"215","Asclepias exaltata","95","5.641788","0.007497","0.000769","1e-06","Asclepias exaltata","95","6.829165","0.202121","0.020737","0.001776","Asclepias exaltata","94","6.965444","0.090883","0.009374","0.000256","Asclepias exaltata","94","9.096428","0.166605","0.017184","0.002309"
"216","Neocouma ternstroemiacea","14","5.695437","0.001356","0.000362","7e-06","Neocouma ternstroemiacea","14","8.093502","0.167378","0.044734","0.012048","Neocouma ternstroemiacea","14","7.167214","0.056068","0.014985","0.001717","Neocouma ternstroemiacea","14","10.086199","0.066833","0.017862","0.015501"
"217","Asclepias fascicularis","73","5.654281","0.014719","0.001723","1e-06","Asclepias fascicularis","73","5.928688","0.681525","0.079766","0.002311","Asclepias fascicularis","73","7.424738","0.210408","0.024626","0.000329","Asclepias fascicularis","73","7.845619","0.761442","0.08912","0.002973"
"218","Funastrum clausum","309","5.695579","0.008811","0.000501","0","Funastrum clausum","309","7.078079","0.623294","0.035458","0.000546","Funastrum clausum","304","7.45289","0.132176","0.007581","7.9e-05","Funastrum clausum","304","8.846478","0.683308","0.03919","0.000714"
"219","Asclepias labriformis","6","5.648363","0.007691","0.00314","1.6e-05","Asclepias labriformis","6","5.247038","0.459534","0.187604","0.028112","Asclepias labriformis","6","7.482473","0.111259","0.045421","0.004005","Asclepias labriformis","6","7.142385","0.541632","0.22112","0.036168"
"220","Tabernaemontana solanifolia","17","5.690494","0.005565","0.00135","6e-06","Tabernaemontana solanifolia","17","6.969364","0.25106","0.060891","0.009922","Tabernaemontana solanifolia","17","7.320723","0.084565","0.02051","0.001414","Tabernaemontana solanifolia","17","8.872935","0.318387","0.07722","0.012765"
"221","Orthosia urceolata","33","5.676167","0.008038","0.001399","3e-06","Orthosia urceolata","33","7.393703","0.18904","0.032908","0.005111","Orthosia urceolata","33","7.141645","0.110223","0.019187","0.000728","Orthosia urceolata","33","9.44791","0.20115","0.035016","0.006576"
"222","Tabernaemontana citrifolia","19","5.693776","0.01065","0.002443","5e-06","Tabernaemontana citrifolia","19","7.335576","0.408816","0.093789","0.008878","Tabernaemontana citrifolia","19","7.41633","0.072731","0.016686","0.001265","Tabernaemontana citrifolia","19","9.153476","0.397435","0.091178","0.011421"
"223","Araujia plumosa","38","5.679488","0.018925","0.00307","3e-06","Araujia plumosa","38","6.774986","0.651049","0.105614","0.004439","Araujia plumosa","38","7.443705","0.084395","0.013691","0.000632","Araujia plumosa","38","8.491489","0.772968","0.125392","0.005711"
"224","Asclepias texana","18","5.674851","0.008848","0.002085","5e-06","Asclepias texana","18","6.127585","0.368012","0.086741","0.009371","Asclepias texana","18","7.627594","0.074756","0.01762","0.001335","Asclepias texana","18","7.748397","0.390294","0.091993","0.012056"
"225","Tabernaemontana hystrix","38","5.688032","0.00676","0.001097","3e-06","Tabernaemontana hystrix","38","7.238424","0.132162","0.02144","0.004439","Tabernaemontana hystrix","37","7.215465","0.103317","0.016985","0.00065","Tabernaemontana hystrix","37","9.207138","0.189578","0.031166","0.005865"
"226","Asclepias macrotis","34","5.660425","0.009099","0.00156","3e-06","Asclepias macrotis","34","5.846858","0.24395","0.041837","0.004961","Asclepias macrotis","34","7.654505","0.097686","0.016753","0.000707","Asclepias macrotis","34","7.46007","0.223297","0.038295","0.006383"
"227","Mandevilla pycnantha","6","5.681577","0.006274","0.002561","1.6e-05","Mandevilla pycnantha","6","7.200587","0.253675","0.103562","0.028112","Mandevilla pycnantha","6","7.225195","0.064643","0.02639","0.004005","Mandevilla pycnantha","6","9.087876","0.276373","0.112829","0.036168"
"228","Ceropegia dichotoma","1","5.669364",NA,NA,"9.8e-05","Ceropegia dichotoma","1","5.560682",NA,NA,"0.168674","Ceropegia dichotoma","1","7.540622",NA,NA,"0.024032","Ceropegia dichotoma","1","7.447168",NA,NA,"0.217008"
"229","Oxypetalum sublanatum","10","5.670614","0.007557","0.00239","1e-05","Oxypetalum sublanatum","10","7.451519","0.195125","0.061704","0.016867","Oxypetalum sublanatum","10","7.085162","0.092155","0.029142","0.002403","Oxypetalum sublanatum","10","9.493591","0.206592","0.06533","0.021701"
"230","Oxypetalum wightianum","25","5.679133","0.006756","0.001351","4e-06","Oxypetalum wightianum","25","7.32728","0.197538","0.039508","0.006747","Oxypetalum wightianum","25","7.122888","0.082308","0.016462","0.000961","Oxypetalum wightianum","25","9.378046","0.193397","0.038679","0.00868"
"231","Oxypetalum capitatum","50","5.68778","0.008514","0.001204","2e-06","Oxypetalum capitatum","50","7.275261","0.228153","0.032266","0.003373","Oxypetalum capitatum","50","7.341854","0.11944","0.016891","0.000481","Oxypetalum capitatum","50","9.125344","0.225878","0.031944","0.00434"
"232","Nephradenia asparagoides","12","5.690956","0.00697","0.002012","8e-06","Nephradenia asparagoides","12","6.830826","0.580576","0.167598","0.014056","Nephradenia asparagoides","12","7.412624","0.067966","0.01962","0.002003","Nephradenia asparagoides","12","8.677758","0.505495","0.145924","0.018084"
"233","Cycladenia humilis","12","5.637456","0.009152","0.002642","8e-06","Cycladenia humilis","12","6.847668","0.634529","0.183173","0.014056","Cycladenia humilis","12","7.33591","0.20018","0.057787","0.002003","Cycladenia humilis","12","8.814249","0.707921","0.204359","0.018084"
"234","Asclepias meadii","2","5.658609","0.002959","0.002092","4.9e-05","Asclepias meadii","2","6.873434","0.031465","0.022249","0.084337","Asclepias meadii","2","7.315734","0.02445","0.017289","0.012016","Asclepias meadii","2","8.826604","0.028539","0.02018","0.108504"
"235","Asclepias emoryi","10","5.682869","0.008261","0.002612","1e-05","Asclepias emoryi","10","6.436748","0.244147","0.077206","0.016867","Asclepias emoryi","10","7.614215","0.072212","0.022835","0.002403","Asclepias emoryi","10","8.011162","0.245588","0.077662","0.021701"
"236","Raphionacme galpinii","12","5.674675","0.006859","0.00198","8e-06","Raphionacme galpinii","12","6.69712","0.290486","0.083856","0.014056","Raphionacme galpinii","12","7.454741","0.095389","0.027536","0.002003","Raphionacme galpinii","12","8.459223","0.290366","0.083821","0.018084"
"237","Oxypetalum pannosum","33","5.67532","0.005876","0.001023","3e-06","Oxypetalum pannosum","33","7.457583","0.16346","0.028455","0.005111","Oxypetalum pannosum","33","7.220347","0.112356","0.019559","0.000728","Oxypetalum pannosum","33","9.408519","0.153887","0.026788","0.006576"
"238","Periploca laevigata","23","5.674472","0.007038","0.001468","4e-06","Periploca laevigata","23","5.740676","0.533216","0.111183","0.007334","Periploca laevigata","23","7.467606","0.080896","0.016868","0.001045","Periploca laevigata","23","7.520895","0.527876","0.11007","0.009435"
"239","Cynanchum obtusifolium","13","5.674489","0.004571","0.001268","8e-06","Cynanchum obtusifolium","13","6.462855","0.407095","0.112908","0.012975","Cynanchum obtusifolium","12","7.358723","0.060394","0.017434","0.002003","Cynanchum obtusifolium","12","8.207188","0.44029","0.127101","0.018084"
"240","Chilocarpus rostratus","12","5.698128","0.007821","0.002258","8e-06","Chilocarpus rostratus","12","8.069434","0.303128","0.087506","0.014056","Chilocarpus rostratus","12","7.306779","0.080129","0.023131","0.002003","Chilocarpus rostratus","12","9.998028","0.2814","0.081233","0.018084"
"241","Kopsia pauciflora","6","5.700604","0.00399","0.001629","1.6e-05","Kopsia pauciflora","6","7.970848","0.22273","0.090929","0.028112","Kopsia pauciflora","6","7.401715","0.069238","0.028266","0.004005","Kopsia pauciflora","6","9.641319","0.234786","0.095851","0.036168"
"242","Cynanchum ovalifolium","15","5.69766","0.00746","0.001926","7e-06","Cynanchum ovalifolium","15","7.691561","0.268577","0.069346","0.011245","Cynanchum ovalifolium","15","7.425702","0.121945","0.031486","0.001602","Cynanchum ovalifolium","15","9.496523","0.305209","0.078805","0.014467"
"243","Asclepias subaphylla","2","5.694574","0","0","4.9e-05","Asclepias subaphylla","2","5.767617","0.053058","0.037518","0.084337","Asclepias subaphylla","2","7.73148","0.006826","0.004827","0.012016","Asclepias subaphylla","2","7.246663","0.015619","0.011044","0.108504"
"244","Orthanthera jasminiflora","22","5.68344","0.008085","0.001724","4e-06","Orthanthera jasminiflora","22","6.142752","0.334394","0.071293","0.007667","Orthanthera jasminiflora","22","7.768964","0.107604","0.022941","0.001092","Orthanthera jasminiflora","22","7.567974","0.384299","0.081933","0.009864"
"245","Aspidosperma excelsum","39","5.697403","0.005176","0.000829","3e-06","Aspidosperma excelsum","39","7.708695","0.332892","0.053305","0.004325","Aspidosperma excelsum","39","7.258329","0.112843","0.018069","0.000616","Aspidosperma excelsum","39","9.634815","0.361515","0.057889","0.005564"
"246","Tylophora sylvatica","94","5.694053","0.008304","0.000856","1e-06","Tylophora sylvatica","94","7.344264","0.411287","0.042421","0.001794","Tylophora sylvatica","93","7.372375","0.186597","0.019349","0.000258","Tylophora sylvatica","93","9.158005","0.518401","0.053756","0.002333"
"247","Asclepias boliviensis","8","5.683197","0.009881","0.003493","1.2e-05","Asclepias boliviensis","8","6.623199","0.286393","0.101255","0.021084","Asclepias boliviensis","8","7.45257","0.035717","0.012628","0.003004","Asclepias boliviensis","8","8.486884","0.206724","0.073088","0.027126"
"248","Asclepias welshii","1","5.647036",NA,NA,"9.8e-05","Asclepias welshii","1","6.073045",NA,NA,"0.168674","Asclepias welshii","1","7.553811",NA,NA,"0.024032","Asclepias welshii","1","7.742402",NA,NA,"0.217008"
"249","Ditassa blanchetii","4","5.696337","0.001848","0.000924","2.5e-05","Ditassa blanchetii","4","7.441944","0.226835","0.113418","0.042168","Ditassa blanchetii","4","7.293774","0.033987","0.016994","0.006008","Ditassa blanchetii","4","9.368171","0.225555","0.112778","0.054252"
"250","Ditassa mucronata","15","5.675409","0.008222","0.002123","7e-06","Ditassa mucronata","15","7.337836","0.179274","0.046288","0.011245","Ditassa mucronata","15","7.130559","0.090098","0.023263","0.001602","Ditassa mucronata","15","9.39279","0.213755","0.055191","0.014467"
"251","Gonolobus parviflorus","40","5.682482","0.010304","0.001629","2e-06","Gonolobus parviflorus","40","7.212671","0.291966","0.046164","0.004217","Gonolobus parviflorus","40","7.287175","0.142155","0.022477","0.000601","Gonolobus parviflorus","40","9.174732","0.348478","0.055099","0.005425"
"252","Hemipogon sprucei","18","5.689779","0.0088","0.002074","5e-06","Hemipogon sprucei","18","7.292536","0.32697","0.077068","0.009371","Hemipogon sprucei","18","7.329428","0.076061","0.017928","0.001335","Hemipogon sprucei","18","9.132009","0.323521","0.076255","0.012056"
"253","Blepharodon ampliflorum","23","5.684123","0.007397","0.001542","4e-06","Blepharodon ampliflorum","23","7.014676","0.342291","0.071373","0.007334","Blepharodon ampliflorum","23","7.271653","0.084282","0.017574","0.001045","Blepharodon ampliflorum","23","8.935726","0.410649","0.085626","0.009435"
"254","Mandevilla martiana","11","5.684008","0.006651","0.002005","9e-06","Mandevilla martiana","11","7.040573","0.230034","0.069358","0.015334","Mandevilla martiana","11","7.230542","0.078019","0.023524","0.002185","Mandevilla martiana","11","9.068014","0.311055","0.093787","0.019728"
"255","Adenium obesum","67","5.701121","0.008822","0.001078","1e-06","Adenium obesum","67","6.349445","0.814481","0.099505","0.002518","Adenium obesum","67","7.676903","0.21679","0.026485","0.000359","Adenium obesum","67","7.842214","1.04737","0.127957","0.003239"
"256","Strophanthus preussii","56","5.695974","0.00576","0.00077","2e-06","Strophanthus preussii","56","7.456735","0.303905","0.040611","0.003012","Strophanthus preussii","56","7.262497","0.134901","0.018027","0.000429","Strophanthus preussii","56","9.390018","0.342574","0.045778","0.003875"
"257","Voacanga psilocalyx","19","5.693768","0.007384","0.001694","5e-06","Voacanga psilocalyx","19","7.767675","0.317291","0.072792","0.008878","Voacanga psilocalyx","19","7.061672","0.090323","0.020722","0.001265","Voacanga psilocalyx","19","9.805863","0.206562","0.047389","0.011421"
"258","Ceropegia sordida","2","5.692718","0.003575","0.002528","4.9e-05","Ceropegia sordida","2","6.863188","0.323225","0.228555","0.084337","Ceropegia sordida","2","7.4684","0.039956","0.028253","0.012016","Ceropegia sordida","2","8.179294","0.333565","0.235866","0.108504"
"259","Strophanthus caudatus","28","5.701102","0.00468","0.000884","4e-06","Strophanthus caudatus","28","7.631945","0.307063","0.058029","0.006024","Strophanthus caudatus","29","7.408978","0.076122","0.014136","0.000829","Strophanthus caudatus","29","9.388367","0.379047","0.070387","0.007483"
"260","Cynanchum madagascariense","4","5.679304","0.006353","0.003176","2.5e-05","Cynanchum madagascariense","4","6.950903","0.392242","0.196121","0.042168","Cynanchum madagascariense","4","7.471039","0.091312","0.045656","0.006008","Cynanchum madagascariense","4","8.631329","0.333197","0.166599","0.054252"
"261","Cynanchum grandidieri","13","5.694109","0.007342","0.002036","8e-06","Cynanchum grandidieri","13","6.669037","0.458005","0.127028","0.012975","Cynanchum grandidieri","13","7.659934","0.07844","0.021755","0.001849","Cynanchum grandidieri","13","8.20797","0.429568","0.119141","0.016693"
"262","Epigynum griffithianum","6","5.701939","0.004479","0.001829","1.6e-05","Epigynum griffithianum","6","7.78961","0.370351","0.151195","0.028112","Epigynum griffithianum","6","7.427038","0.01601","0.006536","0.004005","Epigynum griffithianum","6","9.465366","0.425705","0.173793","0.036168"
"263","Tabernaemontana ciliata","20","5.68473","0.009103","0.002035","5e-06","Tabernaemontana ciliata","20","7.683659","0.292431","0.06539","0.008434","Tabernaemontana ciliata","18","7.381776","0.115823","0.0273","0.001335","Tabernaemontana ciliata","18","9.274178","0.333992","0.078723","0.012056"
"264","Tabernaemontana mocquerysii","10","5.688651","0.006254","0.001978","1e-05","Tabernaemontana mocquerysii","10","7.758164","0.259546","0.082076","0.016867","Tabernaemontana mocquerysii","9","7.448432","0.107551","0.03585","0.00267","Tabernaemontana mocquerysii","9","9.294418","0.389905","0.129968","0.024112"
"265","Tabernaemontana coffeoides","49","5.69268","0.009569","0.001367","2e-06","Tabernaemontana coffeoides","49","7.187328","0.492436","0.070348","0.003442","Tabernaemontana coffeoides","49","7.582978","0.141771","0.020253","0.00049","Tabernaemontana coffeoides","49","8.693711","0.491252","0.070179","0.004429"
"266","Calocrater preussii","12","5.694708","0.003476","0.001003","8e-06","Calocrater preussii","12","7.590704","0.18472","0.053324","0.014056","Calocrater preussii","12","7.005414","0.031234","0.009016","0.002003","Calocrater preussii","12","9.717786","0.113313","0.032711","0.018084"
"267","Tabernaemontana cerifera","1","5.687822",NA,NA,"9.8e-05","Tabernaemontana cerifera","1","7.451822",NA,NA,"0.168674","Tabernaemontana cerifera","1","7.393878",NA,NA,"0.024032","Tabernaemontana cerifera","1","9.51333",NA,NA,"0.217008"
"268","Cynanchum arenarium","12","5.693039","0.006594","0.001904","8e-06","Cynanchum arenarium","12","6.446765","0.275461","0.079519","0.014056","Cynanchum arenarium","12","7.658114","0.049868","0.014396","0.002003","Cynanchum arenarium","12","8.078013","0.187911","0.054245","0.018084"
"269","Tabernaemontana stellata","5","5.694418","0.00731","0.003269","2e-05","Tabernaemontana stellata","5","6.793642","0.467057","0.208874","0.033735","Tabernaemontana stellata","5","7.673394","0.037936","0.016965","0.004806","Tabernaemontana stellata","5","8.298183","0.403573","0.180483","0.043402"
"270","Strophanthus boivinii","25","5.695771","0.007403","0.001481","4e-06","Strophanthus boivinii","25","6.929901","0.518535","0.103707","0.006747","Strophanthus boivinii","25","7.631065","0.113078","0.022616","0.000961","Strophanthus boivinii","25","8.482779","0.416108","0.083222","0.00868"
"271","Tabernaemontana calcarea","18","5.697182","0.009457","0.002229","5e-06","Tabernaemontana calcarea","18","7.398379","0.381074","0.08982","0.009371","Tabernaemontana calcarea","18","7.616692","0.111205","0.026211","0.001335","Tabernaemontana calcarea","18","8.895125","0.394315","0.092941","0.012056"
"272","Cynanchum implicatum","9","5.696636","0.008015","0.002672","1.1e-05","Cynanchum implicatum","9","7.10471","0.408828","0.136276","0.018742","Cynanchum implicatum","9","7.636974","0.07735","0.025783","0.00267","Cynanchum implicatum","9","8.743067","0.292286","0.097429","0.024112"
"273","Parsonsia flexuosa","1","5.687145",NA,NA,"9.8e-05","Parsonsia flexuosa","1","7.638198",NA,NA,"0.168674","Parsonsia flexuosa","1","7.392032",NA,NA,"0.024032","Parsonsia flexuosa","1","9.366232",NA,NA,"0.217008"
"274","Pervillaea tomentosa","2","5.700108","0.002129","0.001505","4.9e-05","Pervillaea tomentosa","2","7.093759","0.135995","0.096163","0.084337","Pervillaea tomentosa","2","7.658684","0.008009","0.005663","0.012016","Pervillaea tomentosa","2","8.712843","0.202583","0.143248","0.108504"
"275","Alafia thouarsii","14","5.695405","0.004507","0.001205","7e-06","Alafia thouarsii","14","7.730802","0.343375","0.091771","0.012048","Alafia thouarsii","14","7.47403","0.143135","0.038254","0.001717","Alafia thouarsii","14","9.486091","0.389739","0.104162","0.015501"
"276","Pachypodium geayi","5","5.694497","0.004775","0.002135","2e-05","Pachypodium geayi","5","6.312691","0.298325","0.133415","0.033735","Pachypodium geayi","5","7.665913","0.038582","0.017254","0.004806","Pachypodium geayi","5","7.939319","0.148471","0.066398","0.043402"
"277","Cynanchum toliari","9","5.692055","0.005019","0.001673","1.1e-05","Cynanchum toliari","9","6.63097","0.544997","0.181666","0.018742","Cynanchum toliari","9","7.621643","0.099174","0.033058","0.00267","Cynanchum toliari","9","8.105785","0.47484","0.15828","0.024112"
"278","Cynanchum repandum","8","5.671713","0.006727","0.002378","1.2e-05","Cynanchum repandum","8","7.380781","0.238386","0.084282","0.021084","Cynanchum repandum","8","7.270534","0.09788","0.034606","0.003004","Cynanchum repandum","8","9.119709","0.217928","0.077049","0.027126"
"279","Tabernaemontana crassifolia","7","5.689692","0.006149","0.002324","1.4e-05","Tabernaemontana crassifolia","7","7.851","0.305913","0.115624","0.024096","Tabernaemontana crassifolia","7","7.451839","0.111788","0.042252","0.003433","Tabernaemontana crassifolia","7","9.480884","0.400731","0.151462","0.031001"
"280","Pachypodium baronii","2","5.692034","0.007393","0.005228","4.9e-05","Pachypodium baronii","2","7.681534","0.264604","0.187103","0.084337","Pachypodium baronii","2","7.594204","0.075777","0.053582","0.012016","Pachypodium baronii","2","8.952272","0.136625","0.096608","0.108504"
"281","Cynanchum phillipsonianum","1","5.699942",NA,NA,"9.8e-05","Cynanchum phillipsonianum","1","7.336937",NA,NA,"0.168674","Cynanchum phillipsonianum","1","7.681099",NA,NA,"0.024032","Cynanchum phillipsonianum","1","8.875846",NA,NA,"0.217008"
"282","Cynanchum perrieri","7","5.675536","0.006503","0.002458","1.4e-05","Cynanchum perrieri","7","6.994463","0.202821","0.076659","0.024096","Cynanchum perrieri","7","7.443684","0.137628","0.052018","0.003433","Cynanchum perrieri","7","8.711405","0.319399","0.120721","0.031001"
"283","Cynanchum natalitium","9","5.678649","0.007469","0.00249","1.1e-05","Cynanchum natalitium","9","6.677459","0.257989","0.085996","0.018742","Cynanchum natalitium","9","7.362002","0.093284","0.031095","0.00267","Cynanchum natalitium","9","8.484037","0.279245","0.093082","0.024112"
"284","Cynanchum abyssinicum","16","5.669938","0.010357","0.002589","6e-06","Cynanchum abyssinicum","16","7.191644","0.400352","0.100088","0.010542","Cynanchum abyssinicum","16","7.491688","0.112291","0.028073","0.001502","Cynanchum abyssinicum","16","8.787084","0.495009","0.123752","0.013563"
"285","Cynanchum boudieri","30","5.659833","0.016122","0.002943","3e-06","Cynanchum boudieri","30","7.002632","0.519432","0.094835","0.005622","Cynanchum boudieri","30","7.007952","0.189522","0.034602","0.000801","Cynanchum boudieri","30","9.259246","0.520293","0.094992","0.007234"
"286","Tabernaemontana eusepala","1","5.695918",NA,NA,"9.8e-05","Tabernaemontana eusepala","1","7.847372",NA,NA,"0.168674","Tabernaemontana eusepala","1","7.456455",NA,NA,"0.024032","Tabernaemontana eusepala","1","9.90748",NA,NA,"0.217008"
"287","Cynanchum polyanthum","12","5.690055","0.007118","0.002055","8e-06","Cynanchum polyanthum","12","7.360625","0.303083","0.087493","0.014056","Cynanchum polyanthum","12","7.275765","0.106198","0.030657","0.002003","Cynanchum polyanthum","12","9.230108","0.336812","0.097229","0.018084"
"288","Cynanchum angavokeliense","1","5.668673",NA,NA,"9.8e-05","Cynanchum angavokeliense","1","7.414573",NA,NA,"0.168674","Cynanchum angavokeliense","1","7.17012",NA,NA,"0.024032","Cynanchum angavokeliense","1","9.252633",NA,NA,"0.217008"
"289","Vincetoxicum floribundum","124","5.69363","0.008691","0.00078","1e-06","Vincetoxicum floribundum","124","5.719917","0.475149","0.04267","0.00136","Vincetoxicum floribundum","124","7.945151","0.106018","0.009521","0.000194","Vincetoxicum floribundum","124","7.006116","0.556887","0.05001","0.00175"
"290","Cynanchum erythranthum","3","5.691069","0.008123","0.00469","3.3e-05","Cynanchum erythranthum","3","7.462306","0.37836","0.218446","0.056225","Cynanchum erythranthum","3","7.603419","0.095249","0.054992","0.008011","Cynanchum erythranthum","3","8.909343","0.14163","0.08177","0.072336"
"291","Ochrosia elliptica","14","5.6917","0.004662","0.001246","7e-06","Ochrosia elliptica","14","7.226457","0.463752","0.123943","0.012048","Ochrosia elliptica","14","7.548102","0.070969","0.018967","0.001717","Ochrosia elliptica","14","8.979899","0.453485","0.121199","0.015501"
"292","Pachypodium lamerei","13","5.691023","0.007416","0.002057","8e-06","Pachypodium lamerei","13","6.665424","0.348478","0.09665","0.012975","Pachypodium lamerei","13","7.624671","0.092","0.025516","0.001849","Pachypodium lamerei","13","8.273676","0.354173","0.09823","0.016693"
"293","Asclepias notha","4","5.658768","0.00679","0.003395","2.5e-05","Asclepias notha","4","6.771009","0.146439","0.07322","0.042168","Asclepias notha","4","7.419151","0.105497","0.052748","0.006008","Asclepias notha","4","8.344095","0.272132","0.136066","0.054252"
"294","Wrightia dubia","6","5.700602","0.004638","0.001893","1.6e-05","Wrightia dubia","6","7.92062","0.364557","0.14883","0.028112","Wrightia dubia","5","7.425313","0.031616","0.014139","0.004806","Wrightia dubia","5","9.532462","0.263994","0.118062","0.043402"
"295","Ceropegia decaryana","2","5.689163","0.007175","0.005073","4.9e-05","Ceropegia decaryana","2","6.896068","0.050069","0.035404","0.084337","Ceropegia decaryana","2","7.593461","0.075477","0.05337","0.012016","Ceropegia decaryana","2","8.222103","0.443661","0.313716","0.108504"
"296","Camptocarpus mauritianus","12","5.687994","0.010851","0.003132","8e-06","Camptocarpus mauritianus","12","7.124038","0.654035","0.188804","0.014056","Camptocarpus mauritianus","12","7.525409","0.203166","0.058649","0.002003","Camptocarpus mauritianus","12","8.711302","0.500843","0.144581","0.018084"
"297","Cynanchum pachycladon","7","5.692194","0.007148","0.002702","1.4e-05","Cynanchum pachycladon","7","6.65571","0.540057","0.204122","0.024096","Cynanchum pachycladon","7","7.616125","0.153217","0.057911","0.003433","Cynanchum pachycladon","7","8.154146","0.404103","0.152737","0.031001"
"298","Tabernaemontana sessilifolia","13","5.678776","0.009677","0.002684","8e-06","Tabernaemontana sessilifolia","13","7.611747","0.256211","0.07106","0.012975","Tabernaemontana sessilifolia","13","7.355774","0.134629","0.037339","0.001849","Tabernaemontana sessilifolia","13","9.183233","0.293124","0.081298","0.016693"
"299","Parsonsia crebriflora","3","5.680309","0.010104","0.005834","3.3e-05","Parsonsia crebriflora","3","7.696144","0.317586","0.183358","0.056225","Parsonsia crebriflora","3","7.424665","0.126417","0.072987","0.008011","Parsonsia crebriflora","3","9.517989","0.298883","0.17256","0.072336"
"300","Spirolobium cambodianum","8","5.703194","0.003485","0.001232","1.2e-05","Spirolobium cambodianum","8","7.690975","0.32698","0.115605","0.021084","Spirolobium cambodianum","8","7.462444","0.040122","0.014185","0.003004","Spirolobium cambodianum","8","9.357608","0.300287","0.106167","0.027126"
"301","Cynanchum ampanihense","5","5.692755","0.001297","0.00058","2e-05","Cynanchum ampanihense","5","6.890097","0.509723","0.227955","0.033735","Cynanchum ampanihense","5","7.59821","0.102002","0.045617","0.004806","Cynanchum ampanihense","5","8.151858","0.640285","0.286344","0.043402"
"302","Tabernaemontana capuronii","1","5.69491",NA,NA,"9.8e-05","Tabernaemontana capuronii","1","8.217708",NA,NA,"0.168674","Tabernaemontana capuronii","1","7.363914",NA,NA,"0.024032","Tabernaemontana capuronii","1","9.710024",NA,NA,"0.217008"
