"","species","temp","prec","pet","aridity","lon","lat"
"13193","Spiraea thunbergii",113,1569,1135,13014,139.15,35.783333
"13194","Spiraea thunbergii",131,998,1471,6824,-95.2425,38.9614
"13195","Spiraea thunbergii",134,1051,1334,7356,-90.25,38.6
"13196","Spiraea thunbergii",133,940,1076,10483,140.412,37.757
"13197","Spiraea thunbergii",167,1124,1240,11806,133.933333,34.683333
"13198","Spiraea thunbergii",143,1023,1542,6540,-95.47487,37.51749
"13199","Spiraea thunbergii",112,723,1375,5719,-96.40391,41.00626
"13200","Spiraea thunbergii",128,1160,1290,9348,-75.597111,39.807083
"13201","Spiraea thunbergii",137,1249,1070,12351,140.293056,36.772778
"13202","Spiraea thunbergii",154,1274,1111,12466,140.28786,36.19059
"13203","Spiraea thunbergii",123,1781,1109,15568,139.040593,35.265776
"13204","Spiraea thunbergii",162,1479,1284,15475,137.55519,34.91903
"13205","Spiraea thunbergii",149,1172,1291,9742,-83.962959,35.751472
"13206","Spiraea thunbergii",85,730,1015,8169,-79.368602,43.732195
"13207","Spiraea thunbergii",116,1135,1227,9827,-73.27463,41.17835
"13208","Spiraea thunbergii",137,1307,1445,7948,-93.704139,36.399028
"13209","Spiraea thunbergii",86,1152,883,14244,141.194,43.13
"13210","Spiraea thunbergii",161,1866,1198,14765,134.078087,33.984593
"13211","Spiraea thunbergii",167,2195,1274,18013,133.033333,33.15
"13212","Spiraea thunbergii",151,1885,1211,18483,133.083333,33.4
"13213","Spiraea thunbergii",151,1395,1125,15430,134.66701,35.333302
"13214","Spiraea thunbergii",179,1456,1552,9050,-86.129167,32.039722
"13215","Spiraea thunbergii",184,1336,1575,8671,-86.53306,32.31805
"13216","Spiraea thunbergii",176,1417,1480,9750,-87.54723,33.20806
"13217","Spiraea thunbergii",157,1458,1432,10367,-87.12028,34.33111
"13218","Spiraea thunbergii",137,1137,1337,8352,-76.908205,38.989905
"13219","Spiraea thunbergii",107,1325,1162,10123,-72.50388,41.795
"13220","Spiraea thunbergii",93,402,1752,2527,-105.034484,39.552226
"13221","Spiraea thunbergii",89,1153,864,17349,137.79358,36.42883
"13222","Spiraea thunbergii",128,1098,1121,10289,138.21689,36.66555
"13223","Spiraea thunbergii",137,1818,1117,15598,-8.382941,42.751596
"13224","Spiraea thunbergii",114,1334,976,15062,140.4034,40.1779
"13225","Spiraea thunbergii",170,1717,1266,13539,130.47362,33.56233
"13226","Spiraea thunbergii",130,771,1372,5172,120.415961,36.107933
"13227","Spiraea thunbergii",171,1534,1280,12978,134.326395,34.068865
"13228","Spiraea thunbergii",167,1260,1552,7634,-80.287469,34.419491
"13229","Spiraea thunbergii",171,1096,1554,7559,-81.3718,34.2522
"13230","Spiraea thunbergii",178,1271,1550,8055,-79.068056,34.149444
"13231","Spiraea thunbergii",172,1256,1581,7481,-80.5304,33.8226
"13232","Spiraea thunbergii",160,965,1299,8186,118.797741,32.055645
"13233","Spiraea thunbergii",156,1190,1398,8388,-79.055844,35.9132
"13234","Spiraea thunbergii",157,1181,1388,8303,-78.697987,35.793081
"13235","Spiraea thunbergii",83,616,1372,3992,119.75,40.75
"13236","Spiraea thunbergii",175,1421,1290,10630,120.17,30.27
"13237","Spiraea thunbergii",133,872,1541,5866,-96.17848,38.41685
"13238","Spiraea thunbergii",115,729,1202,7619,-78.81447,38.79539
"13239","Spiraea thunbergii",119,883,1186,8817,-84.73,39.51
"13240","Spiraea thunbergii",99,948,1146,8575,-86.25,41.766667
"13241","Prunus buergeriana",158,1840,1236,12981,135.79846,34.40693
"13242","Prunus buergeriana",158,3010,1259,18002,135.582778,33.624167
"13243","Prunus buergeriana",158,1262,1219,11790,134.41501,34.91241
"13244","Prunus buergeriana",136,2287,1216,19908,132.60625,33.195833
"13245","Prunus buergeriana",132,2538,945,31384,130.9439,32.5393
"13246","Prunus buergeriana",154,1338,1256,12154,139.31556,35.574078
"13247","Prunus buergeriana",141,1151,1076,12250,140.36012,36.77835
"13248","Prunus buergeriana",48,1496,666,28320,138.3302,36.0334
"13249","Prunus buergeriana",152,1385,1129,11585,139.91995,36.23994
"13250","Prunus buergeriana",150,2497,1156,19354,136.242222,36.218333
"13251","Prunus buergeriana",125,1732,1142,15283,139.065591,35.24078
"13252","Prunus buergeriana",146,1506,1110,11510,139.680359,36.379815
"13253","Prunus buergeriana",88,1274,1011,13676,138.570903,36.376237
"13254","Prunus buergeriana",133,1816,1090,17829,126.571639,33.314111
"13255","Prunus buergeriana",109,3246,946,24658,133.833333,33.75
"13256","Prunus buergeriana",137,1985,1145,19701,133.016667,33.433333
"13257","Prunus buergeriana",156,1852,1169,16241,134.467,35.599998
"13258","Prunus buergeriana",109,2177,1051,20698,137.560932,35.206859
"13259","Prunus buergeriana",124,1317,1069,11477,140.83,38.28
"13260","Prunus buergeriana",135,2020,1117,17340,139.129722,37.774444
"13261","Prunus buergeriana",111,1252,953,13522,140.14014,37.54144
"13262","Prunus buergeriana",150,2398,1148,18959,136.425,36.3712
"13263","Prunus buergeriana",154,1419,1252,11677,133.640278,34.606667
"13264","Prunus buergeriana",140,1921,1198,14407,135.91206,34.61047
"13265","Prunus buergeriana",178,2693,1386,16439,135.94292,33.632
"13266","Rubus mesogaeus",124,1712,985,20761,132.175556,34.558056
"13267","Rubus mesogaeus",109,2559,962,26535,133.01875,33.479167
"13268","Rubus mesogaeus",134,607,1149,6930,108.314391,33.31033
"13269","Rubus mesogaeus",145,727,1092,11166,102.81464,30.368117
"13270","Rubus mesogaeus",123,1191,1077,10590,108.629497,31.824099
"13271","Rubus mesogaeus",12,981,657,11950,102.033333,30.049999
"13272","Rubus mesogaeus",140,1519,1222,12834,139.26289,35.48443
"13273","Rubus mesogaeus",98,1212,939,14771,141.45122,39.14083
"13274","Rubus mesogaeus",85,1430,863,15055,140.861,43.178
"13275","Rubus mesogaeus",105,1070,1100,11246,138.6775,36.3025
"13276","Rubus mesogaeus",86,1124,915,14511,141.61086,39.974
"13277","Rubus mesogaeus",120,2524,1170,17747,134.195991,34.017258
"13278","Rubus mesogaeus",121,1042,975,8935,103.5833,28.1833
"13279","Rubus mesogaeus",104,1653,932,16493,140.67528,39.60922
"13280","Rubus mesogaeus",61,822,830,12862,143.59088,43.67641
"13281","Rubus mesogaeus",75,2080,920,10377,98.5775,27.608889
"13282","Rubus mesogaeus",60,1593,860,19541,138.375,36.435417
"13283","Rubus mesogaeus",78,2467,752,35663,133.113261,33.770497
"13284","Rubus mesogaeus",88,1441,877,20433,139.558,36.935
"13285","Rubus mesogaeus",200,727,1423,11424,98.857727,25.841921
"13286","Rubus mesogaeus",141,1044,1196,7337,102.593465,25.869611
"13287","Rubus mesogaeus",167,706,1383,6330,100.307171,25.227208
"13288","Rubus mesogaeus",106,1431,1019,11225,98.757222,27.087778
"13289","Rubus mesogaeus",149,751,1217,12314,98.66582,27.740736
"13290","Rubus mesogaeus",150,1012,993,12012,107.26667,29.116667
"13291","Rubus mesogaeus",91,1132,839,12416,142.366667,42.333333
"13292","Rubus mesogaeus",75,1118,825,13504,143.1,42.7
"13293","Rubus mesogaeus",162,1310,1278,10471,135.033,34.833302
"13294","Rubus mesogaeus",96,2438,850,24039,134.5,35.35
"13295","Rubus mesogaeus",91,2386,770,21589,137.55,36.716667
"13296","Rubus mesogaeus",72,863,796,12877,142.36316,43.2383
"13297","Rubus mesogaeus",91,2170,911,21027,137.133333,36.35
"13298","Rubus mesogaeus",112,1291,1069,10814,138.35672,36.6118
"13299","Rubus mesogaeus",76,1605,854,10875,102.833344,29.5
"13300","Rubus mesogaeus",116,615,963,8605,103.583344,31.466667
"13301","Rubus mesogaeus",152,742,1323,6277,100.1833,25.7
"13302","Rubus mesogaeus",103,1180,1231,6380,100.8,27.333333
"13303","Rubus mesogaeus",28,728,838,9302,101.65,29.54
"13304","Rubus mesogaeus",72,721,933,7950,107.249372,33.976206
"13305","Rubus mesogaeus",141,600,1417,4429,112.1,34.49
"13306","Rubus mesogaeus",170,947,1143,12903,109.479425,30.295026
"13307","Rubus mesogaeus",170,857,1170,10086,109.62,31.37
"13308","Rubus mesogaeus",162,963,1122,12536,110.032936,29.887732
"13309","Rubus mesogaeus",140,1537,964,13411,107.61,29.35
"13310","Rubus mesogaeus",165,1352,1209,10597,111.02,29.69
"13311","Rubus mesogaeus",102,1149,935,13574,141.18521,41.29221
"13312","Rubus mesogaeus",136,2210,1095,17794,135.74881,34.20186
"13313","Rubus mesogaeus",114,1384,955,16679,140.52808,39.64339
"13314","Rubus mesogaeus",156,1531,1321,11236,139.71231,35.69986
"13315","Rubus mesogaeus",113,1925,1129,16224,137.9,35.32
"13316","Rubus mesogaeus",113,1903,964,16720,140.44237,39.60383
"13317","Rubus mesogaeus",176,690,1273,6829,103.15,24.9
"13318","Rubus mesogaeus",151,748,1166,8968,109.815677,32.089392
"13319","Rubus mesogaeus",150,505,1330,4510,109.772,34.51271
"13320","Rubus mesogaeus",164,1064,931,10574,103.933327,30.983334
"13321","Rubus mesogaeus",152,788,1114,7534,106.67304,33.15355
"13322","Rubus mesogaeus",58,523,976,5271,106.046122,35.555814
"13323","Rubus mesogaeus",106,360,1069,5787,105.178599,34.188997
"13324","Rubus mesogaeus",162,746,1072,9057,105.843358,32.435432
"13325","Rubus mesogaeus",151,577,1301,5194,109.065667,34.508007
"13326","Rubus mesogaeus",146,940,1009,10516,103.676251,28.685449
"13327","Rubus mesogaeus",165,955,1204,10830,104.337169,23.605727
"13328","Rubus mesogaeus",167,457,1107,8535,104.048284,27.625416
"13329","Rubus mesogaeus",121,1012,991,12734,140.2719,38.1936
"13330","Rubus mesogaeus",55,1943,761,21747,140.6198,38.4554
"13331","Rubus mesogaeus",82,2362,1295,9569,81.0625,29.349167
"13332","Rubus mesogaeus",145,1393,1153,11354,109.411178,31.05468
"13333","Rubus mesogaeus",168,1241,1103,10791,108.85,27.69
"13334","Rubus mesogaeus",166,1129,1153,12193,110.16,29.39
"13335","Rubus mesogaeus",135,575,1298,5122,111.04,34.05
"13336","Rubus mesogaeus",109,395,1188,5091,105.72,34.56
"13337","Rubus mesogaeus",79,362,1140,7268,95.76,29.85
"13338","Rubus mesogaeus",-11,962,574,13811,102.54,30.91
"13339","Rubus mesogaeus",152,877,1177,9564,110.78,31.33
"13340","Rubus mesogaeus",155,888,1394,6940,102.24,27.9
"13341","Rubus mesogaeus",181,837,1146,10617,108.49,31.25
"13342","Rubus mesogaeus",162,1037,1281,9107,115.4,31.79
"13343","Rubus mesogaeus",95,738,1069,6833,108.2,33.98
"13344","Rubus mesogaeus",122,2690,868,34062,121.345,24.385556
"13345","Rubus mesogaeus",128,334,1198,4364,104.926525,33.392394
"13346","Rubus mesogaeus",172,1125,1214,9200,113.166529,30.663372
"13347","Rubus mesogaeus",139,863,1233,7803,110.701804,32.583831
"13348","Rubus mesogaeus",41,2911,1124,7179,85.885833,27.973611
"13349","Sanguisorba hakusanensis",12,2576,317,66491,137.756667,36.791667
"13350","Sanguisorba hakusanensis",140,2184,1023,20395,136.9,36.5
"13351","Sanguisorba hakusanensis",118,1158,965,13575,141.23145,39.37525
"13352","Sanguisorba hakusanensis",72,1877,914,20073,138.809874,35.551307
"13353","Sanguisorba hakusanensis",107,1156,960,12545,141.20628,40.61333
"13354","Sanguisorba hakusanensis",56,1950,908,13774,128.108095,38.72206
"13355","Sanguisorba hakusanensis",92,1929,1119,14030,127.875379,35.361377
"13356","Sanguisorba hakusanensis",85,1301,970,13294,128.428547,38.067979
"13357","Sanguisorba hakusanensis",142,1644,1141,14370,134.983,35.150002
"13358","Sanguisorba hakusanensis",84,2999,916,23985,136.6013,35.9343
"13359","Sanguisorba hakusanensis",34,2265,582,35367,139.1732,36.9034
"13360","Sanguisorba hakusanensis",95,1329,1030,11999,128.355556,38.355556
"13361","Sanguisorba hakusanensis",69,1829,997,14152,127.548959,37.562304
"13362","Sanguisorba hakusanensis",63,1278,742,21821,140.4695,38.1372
"13363","Prunus subhirtella",149,1454,1174,12949,134.60913,35.02262
"13364","Prunus subhirtella",145,1600,1103,16917,134.56441,35.49415
"13365","Prunus subhirtella",160,1420,1259,11442,140.184236,35.536594
"13366","Prunus subhirtella",134,986,1329,7372,-90.258611,38.610833
"13367","Prunus subhirtella",103,916,1128,8925,-77.861317,40.79745
"13368","Prunus subhirtella",120,1171,1308,8946,-73.8769,40.8583
"13369","Prunus subhirtella",147,2528,1125,18608,136.6526,36.5684
"13370","Prunus subhirtella",68,1517,837,20682,138.145771,35.832853
"13371","Prunus subhirtella",156,1166,1399,8359,-79.049486,35.913013
"13372","Prunus subhirtella",123,883,1119,7171,-2.68,42.84
"13373","Prunus subhirtella",142,283,2100,1194,-106.618954,35.085141
"13374","Prunus subhirtella",140,890,1360,7642,-77.0575,38.8994
"13375","Prunus subhirtella",115,1086,1137,10513,-75.18597,41.0050699990657
"13376","Prunus subhirtella",140,1032,1384,7949,-76.555455,38.949581
"13377","Prunus subhirtella",109,1010,1188,8197,-79.952713,40.441931
"13378","Prunus subhirtella",134,884,1239,8939,-83.770645,38.662734
"13379","Prunus subhirtella",94,562,917,6754,21.23861,48.73556
"13380","Prunus subhirtella",173,1119,1588,7295,-81.081568,34.009161
"13381","Prunus subhirtella",137,1782,1030,14179,119.563567,30.425767
"13382","Prunus salicina",150,1520,1226,12105,134.42804,34.87666
"13383","Prunus salicina",169,1097,1199,10793,105.334672,24.68123
"13384","Prunus salicina",189,1386,1081,14439,112.833333,24.983333
"13385","Prunus salicina",129,613,1065,7311,107.99,33.52
"13386","Prunus salicina",217,1081,1391,10065,106.843575,23.721633
"13387","Prunus salicina",42,1177,1018,9626,125.241448,41.241126
"13388","Prunus salicina",174,1301,1266,10691,114.89414,30.389072
"13389","Prunus salicina",87,693,1216,5575,123.416408,41.827587
"13390","Prunus salicina",162,686,1204,7006,108.247744,33.037845
"13391","Prunus salicina",223,1606,1420,10548,110.462487,23.519195
"13392","Prunus salicina",201,1976,1242,14696,110.05,25.25
"13393","Prunus salicina",181,1114,1150,12442,110.85,26.43
"13394","Prunus salicina",164,926,1109,13211,109.48,29.99
"13395","Prunus salicina",195,1021,1118,10870,106.713306,25.431609
"13396","Prunus salicina",193,1357,1216,12190,111.945802,25.570976
"13397","Prunus salicina",123,523,1478,3475,116.176482,40.210532
"13398","Prunus salicina",229,1450,1430,11218,109.124837,22.320354
"13399","Prunus salicina",186,1533,1193,12211,112.729951,27.243947
"13400","Prunus salicina",184,1042,1102,11559,109.83,27.2
"13401","Prunus salicina",83,689,953,7752,107.24,33.97
"13402","Prunus salicina",171,1907,1132,14399,110.040007,25.742153
"13403","Prunus salicina",211,1491,1338,12943,114.93,24.44
"13404","Prunus salicina",173,891,1122,11204,108.503873,28.563925
"13405","Prunus salicina",177,1483,1133,12192,110.575848,27.06032
"13406","Prunus salicina",218,1759,1335,12987,113.415062,24.186045
"13407","Prunus salicina",88,941,1095,8390,124.03631,40.573023
"13408","Prunus salicina",69,1100,824,16128,141.152419,42.950305
"13409","Prunus salicina",138,1501,1191,12264,139.252696,35.653147
"13410","Prunus salicina",94,1439,958,12503,141.50625,40.3375
"13411","Prunus salicina",93,1252,875,16788,140.068611,37.671389
"13412","Prunus salicina",150,1332,1130,12330,140.7077,36.72992
"13413","Prunus salicina",162,1395,1286,11266,140.1,35.5
"13414","Prunus salicina",158,1638,1330,12721,139.553045,35.399104
"13415","Prunus salicina",151,1149,1238,12995,98.417976,25.830957
"13416","Prunus salicina",150,1317,1092,12689,140.37804,36.47987
"13417","Prunus salicina",117,1302,1178,10236,98.8,25.8
"13418","Prunus salicina",165,682,1384,7011,99.54124,25.464684
"13419","Prunus salicina",124,875,1293,6185,100.229945,26.876096
"13420","Prunus salicina",210,1300,1493,10732,98.58,24.45
"13421","Prunus salicina",157,923,1240,7446,102.7407,25.139
"13422","Prunus salicina",183,749,1322,8914,103.388085,23.36561
"13423","Prunus salicina",171,579,1386,6562,99.958012,25.670153
"13424","Prunus salicina",227,1192,1474,11837,101.56752,21.475834
"13425","Prunus salicina",123,771,1289,7550,99.2667,27.2167
"13426","Prunus salicina",165,955,1204,10830,104.337169,23.605727
"13427","Prunus salicina",145,830,1244,7722,103.578458,25.428131
"13428","Prunus salicina",242,1523,1335,12583,103.939279,22.529465
"13429","Prunus salicina",200,885,1279,10407,105.630906,23.625319
"13430","Prunus salicina",235,1042,1545,10831,100.799775,22.01071
"13431","Prunus salicina",175,836,1252,8726,105.055261,24.046484
"13432","Prunus salicina",141,1044,1196,7337,102.593465,25.869611
"13433","Prunus salicina",135,754,1026,10170,105.28,27.3
"13434","Prunus salicina",154,1551,1273,12714,98.23,25.36
"13435","Prunus salicina",184,1295,1197,12813,104.702829,23.125462
"13436","Prunus salicina",166,804,1364,7516,99.162598,25.116213
"13437","Prunus salicina",159,843,1257,7086,102.114347,24.698913
"13438","Prunus salicina",75,503,1160,6110,99.706013,27.82308
"13439","Prunus salicina",77,1491,906,16364,138.32648,36.537
"13440","Prunus salicina",146,1517,1101,16861,134.59502,35.47159
"13441","Prunus salicina",126,1239,1131,11512,126.990357,37.211842
"13442","Prunus salicina",70,1884,928,13127,128.100672,38.712647
"13443","Prunus salicina",108,1707,1121,12339,126.863508,35.457104
"13444","Prunus salicina",93,1093,1074,9125,124.65843,40.2528
"13445","Prunus salicina",80,764,943,7591,130.59806,42.31
"13446","Prunus salicina",71,819,994,9034,126.615092,40.9667
"13447","Prunus salicina",114,1304,1018,12726,127.177091,37.752165
"13448","Prunus salicina",53,1011,963,9900,126.4194,40.95001
"13449","Prunus salicina",125,492,1184,5589,105.73,33.73
"13450","Prunus salicina",98,640,1227,6403,100.84,28.15
"13451","Prunus salicina",94,2195,850,22729,137.133333,36.4
"13452","Prunus salicina",77,1177,1048,8317,101.52,27.79
"13453","Prunus salicina",141,463,1180,8649,102.23,29.91
"13454","Prunus salicina",97,846,979,7905,104.553645,32.445845
"13455","Prunus salicina",67,2036,890,10138,102.93,29.65
"13456","Prunus salicina",228,1720,1360,13542,114.4,23.1
"13457","Prunus salicina",227,1220,1385,9990,107.1,22.1
"13458","Prunus salicina",157,833,1176,9452,110.783718,31.331599
"13459","Prunus salicina",201,1420,1324,12566,115.650136,24.95476
"13460","Prunus salicina",175,1300,1199,10978,111.13,29.42
"13461","Prunus salicina",92,821,1361,4533,119.41,40.02
"13462","Prunus salicina",175,1421,1290,10630,120.17,30.27
"13463","Prunus salicina",72,384,1089,3589,104.11,35.84
"13464","Prunus salicina",105,1085,1134,10722,138.16096,36.00806
"13465","Prunus salicina",12,823,851,10236,134.404176,43.573801
"13466","Prunus salicina",122,1419,970,16976,140.47,39.43
"13467","Prunus salicina",114,1524,948,16400,140.62422,39.17292
"13468","Prunus salicina",108,1716,967,15106,140.31522,40.27436
"13469","Prunus salicina",201,2267,1424,22278,120.685707,22.967399
"13470","Prunus salicina",175,1487,1021,15043,103.73333,29.566668
"13471","Prunus salicina",172,936,927,10352,104.28243,30.976183
"13472","Prunus salicina",165,1031,1053,11018,107.44,28.55
"13473","Prunus salicina",158,1034,1314,7646,118.30841,32.308046
"13474","Prunus salicina",112,368,1197,5068,105.726028,34.568696
"13475","Prunus salicina",159,1143,1286,7912,118.567479,32.04727
"13476","Prunus salicina",170,1578,1209,11376,119.366283,30.196022
"13477","Prunus salicina",187,1027,1049,10967,106.395571,29.805032
"13478","Prunus salicina",207,1301,1341,11790,117.792739,26.397146
"13479","Prunus salicina",79,601,1350,3132,113.43,38.79
"13480","Prunus salicina",197,1785,1231,12534,108.842336,24.905949
"13481","Prunus salicina",158,855,1044,10448,107.190331,27.946853
"13482","Prunus salicina",119,1057,1085,10380,111.155751,31.731334
"13483","Prunus salicina",136,528,1302,5143,111.047906,34.054197
