"","species","n_temp","mean_temp","sd_temp","se_temp","within_sp_var_temp","species.1","n_prec","mean_prec","sd_prec","se_prec","within_sp_var_prec","species.2","n_pet","mean_pet","sd_pet","se_pet","within_sp_var_pet","species.3","n_aridity","mean_aridity","sd_aridity","se_aridity","within_sp_var_aridity"
"100","Miconia aliquantula","13","5.697153","0.003308","0.000917","6e-06","Miconia aliquantula","13","7.854219","0.206086","0.057158","0.009123","Miconia aliquantula","13","7.233877","0.092147","0.025557","0.000945","Miconia aliquantula","13","9.775471","0.124529","0.034538","0.008984"
"101","Henriettea spruceana","36","5.698124","0.002742","0.000457","2e-06","Henriettea spruceana","36","7.888995","0.208801","0.0348","0.003294","Henriettea spruceana","36","7.227291","0.102354","0.017059","0.000341","Henriettea spruceana","36","9.845176","0.21748","0.036247","0.003244"
"102","Memecylon oubanguianum","3","5.69244","0.001084","0.000626","2.5e-05","Memecylon oubanguianum","3","7.587262","0.378004","0.218241","0.039531","Memecylon oubanguianum","3","7.20618","0.14474","0.083566","0.004095","Memecylon oubanguianum","3","9.517832","0.395292","0.228222","0.038929"
"103","Siphanthera cordifolia","20","5.688792","0.009818","0.002195","4e-06","Siphanthera cordifolia","20","7.930424","0.249993","0.0559","0.00593","Siphanthera cordifolia","20","7.267517","0.08773","0.019617","0.000614","Siphanthera cordifolia","20","9.774531","0.208272","0.046571","0.005839"
"104","Marcetia harleyi","2","5.682898","0.002166","0.001532","3.7e-05","Marcetia harleyi","2","6.740743","0.220549","0.155952","0.059297","Marcetia harleyi","2","7.324154","0.005129","0.003627","0.006142","Marcetia harleyi","2","8.665813","0.08442","0.059694","0.058394"
"105","Miconia alternans","38","5.694589","0.009798","0.001589","2e-06","Miconia alternans","38","7.669463","0.795429","0.129036","0.003121","Miconia alternans","39","7.276233","0.126253","0.020217","0.000315","Miconia alternans","39","9.598543","0.839147","0.134371","0.002995"
"106","Memecylon durum","8","5.698214","0.005081","0.001796","9e-06","Memecylon durum","8","8.287705","0.201257","0.071155","0.014824","Memecylon durum","8","7.280671","0.03233","0.01143","0.001536","Memecylon durum","8","10.078873","0.169631","0.059974","0.014599"
"107","Monochaetum lineatum","32","5.666969","0.013239","0.00234","2e-06","Monochaetum lineatum","32","7.305339","0.476079","0.08416","0.003706","Monochaetum lineatum","32","7.108591","0.144286","0.025506","0.000384","Monochaetum lineatum","32","9.366525","0.458313","0.081019","0.00365"
"108","Clidemia pustulata","35","5.69579","0.006853","0.001158","2e-06","Clidemia pustulata","35","7.726234","0.24864","0.042028","0.003388","Clidemia pustulata","35","7.335609","0.092881","0.0157","0.000351","Clidemia pustulata","35","9.598626","0.265265","0.044838","0.003337"
"109","Miconia centrodesma","106","5.691183","0.009668","0.000939","1e-06","Miconia centrodesma","106","7.8625","0.411386","0.039957","0.001119","Miconia centrodesma","105","7.257688","0.130135","0.0127","0.000117","Miconia centrodesma","105","9.792415","0.36882","0.035993","0.001112"
"110","Miconia myriantha","82","5.69693","0.005674","0.000627","1e-06","Miconia myriantha","82","7.706705","0.266437","0.029423","0.001446","Miconia myriantha","82","7.279694","0.110304","0.012181","0.00015","Miconia myriantha","82","9.646727","0.288798","0.031892","0.001424"
"111","Memecylon rostratum","1","5.694574",NA,NA,"7.5e-05","Memecylon rostratum","1","8.127109",NA,NA,"0.118594","Memecylon rostratum","1","7.404279",NA,NA,"0.012284","Memecylon rostratum","1","10.134718",NA,NA,"0.116788"
"112","Dionycha bojerii","4","5.683281","0.010844","0.005422","1.9e-05","Dionycha bojerii","4","7.326877","0.070892","0.035446","0.029649","Dionycha bojerii","4","7.456041","0.204787","0.102394","0.003071","Dionycha bojerii","4","9.090342","0.131997","0.065998","0.029197"
"113","Leandra subseriata","55","5.668222","0.012775","0.001723","1e-06","Leandra subseriata","55","7.505292","0.405959","0.05474","0.002156","Leandra subseriata","55","7.261103","0.156906","0.021157","0.000223","Leandra subseriata","55","9.343653","0.41681","0.056203","0.002123"
"114","Chaetolepis lindeniana","6","5.665126","0.025045","0.010225","1.2e-05","Chaetolepis lindeniana","6","7.373735","0.153538","0.062682","0.019766","Chaetolepis lindeniana","6","7.209357","0.122004","0.049808","0.002047","Chaetolepis lindeniana","6","9.170119","0.295188","0.12051","0.019465"
"115","Miconia macrothyrsa","101","5.695348","0.006532","0.00065","1e-06","Miconia macrothyrsa","101","7.356111","0.283906","0.02825","0.001174","Miconia macrothyrsa","101","7.335823","0.075492","0.007512","0.000122","Miconia macrothyrsa","101","9.261183","0.280034","0.027864","0.001156"
"116","Miconia schlechtendalii","27","5.690648","0.007981","0.001536","3e-06","Miconia schlechtendalii","27","7.33636","0.341858","0.065791","0.004392","Miconia schlechtendalii","26","7.456507","0.070738","0.013873","0.000472","Miconia schlechtendalii","26","9.161345","0.353462","0.06932","0.004492"
"117","Memecylon fragrans","2","5.700443","0.001182","0.000836","3.7e-05","Memecylon fragrans","2","6.686247","0.030883","0.021838","0.059297","Memecylon fragrans","2","7.461046","0.048785","0.034496","0.006142","Memecylon fragrans","2","8.583171","0.179307","0.126789","0.058394"
"118","Miconia matthaei","101","5.695269","0.005819","0.000579","1e-06","Miconia matthaei","101","7.635643","0.324413","0.03228","0.001174","Miconia matthaei","101","7.328824","0.109752","0.010921","0.000122","Miconia matthaei","101","9.566574","0.356157","0.035439","0.001156"
"119","Clidemia aphanantha","9","5.698636","0.002934","0.000978","8e-06","Clidemia aphanantha","9","7.955163","0.241329","0.080443","0.013177","Clidemia aphanantha","9","7.365615","0.048237","0.016079","0.001365","Clidemia aphanantha","9","9.753485","0.129866","0.043289","0.012976"
"120","Henriettea ramiflora","37","5.695833","0.006659","0.001095","2e-06","Henriettea ramiflora","37","7.767739","0.316199","0.051983","0.003205","Henriettea ramiflora","37","7.326919","0.073232","0.012039","0.000332","Henriettea ramiflora","37","9.604998","0.275163","0.045237","0.003156"
"121","Miconia aspergillaris","2","5.637608","0.011836","0.008369","3.7e-05","Miconia aspergillaris","2","6.895381","0.204042","0.144279","0.059297","Miconia aspergillaris","2","6.830867","0.093094","0.065827","0.006142","Miconia aspergillaris","2","9.359517","0.220759","0.1561","0.058394"
"122","Catanthera pilosa","4","5.687543","0.008188","0.004094","1.9e-05","Catanthera pilosa","4","8.191559","0.151235","0.075618","0.029649","Catanthera pilosa","4","7.325633","0.029939","0.01497","0.003071","Catanthera pilosa","4","9.70016","0.05381","0.026905","0.029197"
"123","Memecylon klaineanum","6","5.696755","0.002448","0.000999","1.2e-05","Memecylon klaineanum","6","7.639755","0.301234","0.122978","0.019766","Memecylon klaineanum","6","7.033441","0.062649","0.025576","0.002047","Memecylon klaineanum","6","9.805007","0.138667","0.056611","0.019465"
"124","Acisanthera quadrata","135","5.694804","0.008887","0.000765","1e-06","Acisanthera quadrata","135","7.508106","0.382398","0.032912","0.000878","Acisanthera quadrata","134","7.384926","0.10816","0.009344","9.2e-05","Acisanthera quadrata","134","9.334541","0.389019","0.033606","0.000872"
"125","Miconia tinifolia","30","5.661045","0.020322","0.00371","2e-06","Miconia tinifolia","30","7.449222","0.4751","0.086741","0.003953","Miconia tinifolia","30","7.11549","0.173182","0.031619","0.000409","Miconia tinifolia","30","9.454699","0.444106","0.081082","0.003893"
"126","Miconia eriocalyx","23","5.688892","0.017925","0.003738","3e-06","Miconia eriocalyx","23","7.51467","0.307155","0.064046","0.005156","Miconia eriocalyx","23","7.159176","0.087941","0.018337","0.000534","Miconia eriocalyx","23","9.597909","0.315213","0.065726","0.005078"
"127","Nepsera aquatica","106","5.699536","0.004106","0.000399","1e-06","Nepsera aquatica","106","7.713727","0.392898","0.038162","0.001119","Nepsera aquatica","107","7.35131","0.106482","0.010294","0.000115","Nepsera aquatica","107","9.551268","0.379047","0.036644","0.001091"
"128","Anerincleistus macrophyllus","13","5.687608","0.018884","0.005237","6e-06","Anerincleistus macrophyllus","13","8.040247","0.389363","0.10799","0.009123","Anerincleistus macrophyllus","13","7.236932","0.228256","0.063307","0.000945","Anerincleistus macrophyllus","13","9.984788","0.348771","0.096732","0.008984"
"129","Osbeckia chinensis","152","5.682393","0.013307","0.001079","0","Osbeckia chinensis","152","7.347462","0.361648","0.029334","0.00078","Osbeckia chinensis","150","7.231552","0.1896","0.015481","8.2e-05","Osbeckia chinensis","150","9.35921","0.378653","0.030917","0.000779"
"130","Leandra mexicana","52","5.695084","0.008208","0.001138","1e-06","Leandra mexicana","52","7.779497","0.400425","0.055529","0.002281","Leandra mexicana","51","7.424935","0.079072","0.011072","0.000241","Leandra mexicana","51","9.573111","0.401817","0.056266","0.00229"
"131","Meriania sclerophylla","3","5.688607","0.00409","0.002361","2.5e-05","Meriania sclerophylla","3","7.649554","0.271089","0.156513","0.039531","Meriania sclerophylla","3","7.348697","0.040034","0.023114","0.004095","Meriania sclerophylla","3","9.556914","0.035159","0.020299","0.038929"
"132","Miconia nervosa","349","5.695243","0.008113","0.000434","0","Miconia nervosa","349","7.675522","0.382699","0.020485","0.00034","Miconia nervosa","347","7.260931","0.124472","0.006682","3.5e-05","Miconia nervosa","347","9.624013","0.3884","0.02085","0.000337"
"133","Tococa macrosperma","64","5.695024","0.00752","0.00094","1e-06","Tococa macrosperma","64","7.917452","0.258374","0.032297","0.001853","Tococa macrosperma","64","7.213589","0.111841","0.01398","0.000192","Tococa macrosperma","64","9.877606","0.203397","0.025425","0.001825"
"134","Miconia lonchophylla","42","5.677663","0.014981","0.002312","2e-06","Miconia lonchophylla","42","7.664367","0.53213","0.082109","0.002824","Miconia lonchophylla","42","7.264295","0.137347","0.021193","0.000292","Miconia lonchophylla","42","9.500513","0.526613","0.081258","0.002781"
"135","Miconia hypoleuca","35","5.695688","0.004378","0.00074","2e-06","Miconia hypoleuca","35","7.393099","0.426767","0.072137","0.003388","Miconia hypoleuca","36","7.303601","0.070463","0.011744","0.000341","Miconia hypoleuca","36","9.247345","0.364161","0.060694","0.003244"
"136","Leandra chaetodon","61","5.693661","0.007023","0.000899","1e-06","Leandra chaetodon","61","7.922464","0.325974","0.041737","0.001944","Leandra chaetodon","61","7.210739","0.120267","0.015399","0.000201","Leandra chaetodon","61","9.931745","0.329111","0.042138","0.001915"
"137","Blakea platypoda","1","5.687822",NA,NA,"7.5e-05","Blakea platypoda","1","7.811163",NA,NA,"0.118594","Blakea platypoda","1","7.271009",NA,NA,"0.012284","Blakea platypoda","1","9.311633",NA,NA,"0.116788"
"138","Clidemia piperifolia","10","5.690092","0.008275","0.002617","7e-06","Clidemia piperifolia","10","7.958044","0.215839","0.068254","0.011859","Clidemia piperifolia","10","7.181943","0.082718","0.026158","0.001228","Clidemia piperifolia","10","9.786363","0.288835","0.091338","0.011679"
"139","Marcetia taxifolia","53","5.686771","0.008379","0.001151","1e-06","Marcetia taxifolia","53","7.103278","0.315634","0.043356","0.002238","Marcetia taxifolia","53","7.2575","0.101678","0.013967","0.000232","Marcetia taxifolia","53","9.03841","0.338064","0.046437","0.002204"
"140","Salpinga margaritacea","5","5.686032","0.008316","0.003719","1.5e-05","Salpinga margaritacea","5","7.607661","0.18699","0.083624","0.023719","Salpinga margaritacea","5","7.113405","0.08707","0.038939","0.002457","Salpinga margaritacea","5","9.779704","0.202617","0.090613","0.023358"
"141","Clidemia septuplinervia","94","5.696421","0.005514","0.000569","1e-06","Clidemia septuplinervia","94","7.906743","0.342276","0.035303","0.001262","Clidemia septuplinervia","93","7.26161","0.157648","0.016347","0.000132","Clidemia septuplinervia","93","9.843143","0.36527","0.037877","0.001256"
"142","Miconia stenostachya","253","5.693707","0.008088","0.000508","0","Miconia stenostachya","253","7.422755","0.414955","0.026088","0.000469","Miconia stenostachya","252","7.336069","0.092543","0.00583","4.9e-05","Miconia stenostachya","252","9.290569","0.442659","0.027885","0.000463"
"143","Miconia sessilis","1","5.701279",NA,NA,"7.5e-05","Miconia sessilis","1","8.653471",NA,NA,"0.118594","Miconia sessilis","1","7.261225",NA,NA,"0.012284","Miconia sessilis","1","10.578853",NA,NA,"0.116788"
"144","Clidemia epiphytica","67","5.693309","0.00687","0.000839","1e-06","Clidemia epiphytica","67","8.020612","0.356016","0.043494","0.00177","Clidemia epiphytica","67","7.193703","0.143555","0.017538","0.000183","Clidemia epiphytica","67","9.990788","0.345997","0.04227","0.001743"
"145","Tibouchina alpestris","6","5.664622","0.006009","0.002453","1.2e-05","Tibouchina alpestris","6","6.874918","0.300424","0.122648","0.019766","Tibouchina alpestris","6","7.372319","0.035685","0.014568","0.002047","Tibouchina alpestris","6","8.514484","0.267088","0.109038","0.019465"
"146","Miconia affinis","237","5.694496","0.008759","0.000569","0","Miconia affinis","237","7.660021","0.386672","0.025117","5e-04","Miconia affinis","233","7.287364","0.124685","0.008168","5.3e-05","Miconia affinis","233","9.576634","0.362752","0.023765","0.000501"
"147","Leandra rufescens","54","5.697538","0.004315","0.000587","1e-06","Leandra rufescens","54","7.634418","0.415601","0.056556","0.002196","Leandra rufescens","54","7.320488","0.089036","0.012116","0.000227","Leandra rufescens","54","9.458724","0.391552","0.053283","0.002163"
"148","Tryssophyton merumense","1","5.674868",NA,NA,"7.5e-05","Tryssophyton merumense","1","8.127995",NA,NA,"0.118594","Tryssophyton merumense","1","7.247081",NA,NA,"0.012284","Tryssophyton merumense","1","9.419628",NA,NA,"0.116788"
"149","Graffenrieda limbata","39","5.692492","0.009498","0.001521","2e-06","Graffenrieda limbata","39","7.644712","0.48857","0.078234","0.003041","Graffenrieda limbata","39","7.176466","0.079956","0.012803","0.000315","Graffenrieda limbata","39","9.702465","0.436647","0.069919","0.002995"
"150","Macrocentrum cristatum","21","5.694333","0.008296","0.00181","4e-06","Macrocentrum cristatum","21","7.853315","0.304318","0.066408","0.005647","Macrocentrum cristatum","21","7.329161","0.051925","0.011331","0.000585","Macrocentrum cristatum","21","9.585358","0.191604","0.041811","0.005561"
"151","Rhynchanthera serrulata","33","5.701518","0.003057","0.000532","2e-06","Rhynchanthera serrulata","33","7.655056","0.291185","0.050689","0.003594","Rhynchanthera serrulata","33","7.366391","0.082166","0.014303","0.000372","Rhynchanthera serrulata","33","9.475893","0.297242","0.051743","0.003539"
"152","Rhynchanthera grandiflora","156","5.695455","0.007485","0.000599","0","Rhynchanthera grandiflora","156","7.474029","0.350034","0.028025","0.00076","Rhynchanthera grandiflora","157","7.335841","0.094505","0.007542","7.8e-05","Rhynchanthera grandiflora","157","9.362843","0.338543","0.027019","0.000744"
"153","Clidemia discolor","36","5.69506","0.008695","0.001449","2e-06","Clidemia discolor","36","8.032957","0.341218","0.05687","0.003294","Clidemia discolor","35","7.340172","0.104729","0.017702","0.000351","Clidemia discolor","35","9.846284","0.264789","0.044758","0.003337"
"154","Miconia floribunda","29","5.666569","0.009406","0.001747","3e-06","Miconia floribunda","29","7.67301","0.338493","0.062857","0.004089","Miconia floribunda","29","7.153445","0.108312","0.020113","0.000424","Miconia floribunda","29","9.517205","0.349306","0.064864","0.004027"
"155","Miconia dispar","91","5.696511","0.006953","0.000729","1e-06","Miconia dispar","91","7.699014","0.240671","0.025229","0.001303","Miconia dispar","91","7.238727","0.079754","0.00836","0.000135","Miconia dispar","91","9.64943","0.240083","0.025168","0.001283"
"156","Miconia erioclada","35","5.689338","0.013662","0.002309","2e-06","Miconia erioclada","35","7.598191","0.430888","0.072833","0.003388","Miconia erioclada","35","7.169381","0.090542","0.015304","0.000351","Miconia erioclada","35","9.692281","0.394675","0.066712","0.003337"
"157","Pterolepis polygonoides","35","5.697687","0.00712","0.001203","2e-06","Pterolepis polygonoides","35","6.936702","0.366062","0.061876","0.003388","Pterolepis polygonoides","35","7.393323","0.084685","0.014314","0.000351","Pterolepis polygonoides","35","8.765943","0.341673","0.057753","0.003337"
"158","Henriettea patrisiana","18","5.698239","0.004473","0.001054","4e-06","Henriettea patrisiana","18","7.665779","0.348289","0.082093","0.006589","Henriettea patrisiana","18","7.390732","0.060256","0.014202","0.000682","Henriettea patrisiana","18","9.490762","0.262029","0.061761","0.006488"
"159","Leandra purpurea","6","5.692371","0.005777","0.002358","1.2e-05","Leandra purpurea","6","7.756577","0.173367","0.070777","0.019766","Leandra purpurea","6","7.348689","0.062303","0.025435","0.002047","Leandra purpurea","6","9.462635","0.099768","0.04073","0.019465"
