"","species","n_temp","mean_temp","sd_temp","se_temp","within_sp_var_temp","species.1","n_prec","mean_prec","sd_prec","se_prec","within_sp_var_prec","species.2","n_pet","mean_pet","sd_pet","se_pet","within_sp_var_pet","species.3","n_aridity","mean_aridity","sd_aridity","se_aridity","within_sp_var_aridity"
"299","Eubotrys recurva","3","9.666667","0.873689","0.504425","5.539442","Eubotrys recurva","3","1837","454.722993","262.534442","74475.923835","Eubotrys recurva","3","1175.333333","62.428626","36.043184","11377.604115","Eubotrys recurva","3","13913.333333","2937.208595","1695.798173","9936957.584984"
"300","Oreanthes glanduliferus","1","20",NA,NA,"16.618325","Oreanthes glanduliferus","1","1264",NA,NA,"223427.771505","Oreanthes glanduliferus","1","1430",NA,NA,"34132.812346","Oreanthes glanduliferus","1","7123",NA,NA,"29810872.754952"
"301","Rhododendron monanthum","2","4.4","4.242641","3","8.309163","Rhododendron monanthum","2","1317.5","935.502272","661.5","111713.885752","Rhododendron monanthum","2","842","295.570635","209","17066.406173","Rhododendron monanthum","2","9670.5","2984.697723","2110.5","14905436.377476"
"302","Rhododendron hippophaeoides","6","7.466667","3.295249","1.34528","2.769721","Rhododendron hippophaeoides","6","830","251.157321","102.534547","37237.961917","Rhododendron hippophaeoides","6","1034.5","159.62174","65.165302","5688.802058","Rhododendron hippophaeoides","6","7485.5","647.296146","264.257545","4968478.792492"
"303","Gaultheria cuneata","10","13.06","2.722009","0.860775","1.661833","Gaultheria cuneata","10","732.1","247.073291","78.131435","22342.77715","Gaultheria cuneata","10","1111.9","102.839087","32.520575","3413.281235","Gaultheria cuneata","10","9151.6","1685.398548","532.969818","2981087.275495"
"304","Gaultheria tetramera","4","16.5","1.157584","0.578792","4.154581","Gaultheria tetramera","4","1007","366.91961","183.459805","55856.942876","Gaultheria tetramera","4","1314.75","83.312164","41.656082","8533.203086","Gaultheria tetramera","4","10732","2691.730422","1345.865211","7452718.188738"
"305","Rhododendron williamsianum","3","10.8","6.976389","4.02782","5.539442","Rhododendron williamsianum","3","1151","857.626376","495.150819","74475.923835","Rhododendron williamsianum","3","936","291.398353","168.238918","11377.604115","Rhododendron williamsianum","3","10931.666667","4464.606851","2577.641967","9936957.584984"
"306","Rhododendron lepidotum","5","0.42","6.357043","2.842956","3.323665","Rhododendron lepidotum","5","1426.8","1177.906066","526.775607","44685.554301","Rhododendron lepidotum","5","911.8","332.700616","148.788239","6826.562469","Rhododendron lepidotum","5","7354.2","5541.681396","2478.315262","5962174.55099"
"307","Astroloma pinifolium","4","12.225","3.816958","1.908479","4.154581","Astroloma pinifolium","4","1039.5","201.505169","100.752584","55856.942876","Astroloma pinifolium","4","1276.75","155.502144","77.751072","8533.203086","Astroloma pinifolium","4","8490.25","1258.417624","629.208812","7452718.188738"
"308","Erica azorica","1","17.8",NA,NA,"16.618325","Erica azorica","1","1047",NA,NA,"223427.771505","Erica azorica","1","1268",NA,NA,"34132.812346","Erica azorica","1","8912",NA,NA,"29810872.754952"
"309","Dracophyllum muscoides","6","2.283333","1.97931","0.80805","2.769721","Dracophyllum muscoides","6","1400.5","870.097178","355.215685","37237.961917","Dracophyllum muscoides","6","1052.5","72.693191","29.676871","5688.802058","Dracophyllum muscoides","6","27838","12332.398891","5034.680765","4968478.792492"
"310","Richea alpina","1","7.7",NA,NA,"16.618325","Richea alpina","1","2196",NA,NA,"223427.771505","Richea alpina","1","856",NA,NA,"34132.812346","Richea alpina","1","23198",NA,NA,"29810872.754952"
"311","Rhododendron cerasinum","4","5.5","6.428582","3.214291","4.154581","Rhododendron cerasinum","4","1059","547.530212","273.765106","55856.942876","Rhododendron cerasinum","4","923.25","196.745817","98.372908","8533.203086","Rhododendron cerasinum","4","9934.5","2923.395457","1461.697728","7452718.188738"
"312","Rhododendron championiae","13","19.930769","1.286717","0.356871","1.278333","Rhododendron championiae","13","1408.538462","216.370676","60.010428","17186.751654","Rhododendron championiae","13","1285.384615","42.153565","11.691295","2625.60095","Rhododendron championiae","13","12287.923077","729.807333","202.412135","2293144.058073"
"313","Dracophyllum arboreum","1","12.1",NA,NA,"16.618325","Dracophyllum arboreum","1","947",NA,NA,"223427.771505","Dracophyllum arboreum","1","900",NA,NA,"34132.812346","Dracophyllum arboreum","1","11066",NA,NA,"29810872.754952"
"314","Dracophyllum trimorphum","1","13.7",NA,NA,"16.618325","Dracophyllum trimorphum","1","2439",NA,NA,"223427.771505","Dracophyllum trimorphum","1","1037",NA,NA,"34132.812346","Dracophyllum trimorphum","1","17868",NA,NA,"29810872.754952"
"315","Dracophyllum ophioliticum","1","8.8",NA,NA,"16.618325","Dracophyllum ophioliticum","1","1514",NA,NA,"223427.771505","Dracophyllum ophioliticum","1","1009",NA,NA,"34132.812346","Dracophyllum ophioliticum","1","20640",NA,NA,"29810872.754952"
"316","Dracophyllum townsonii","1","12.1",NA,NA,"16.618325","Dracophyllum townsonii","1","3014",NA,NA,"223427.771505","Dracophyllum townsonii","1","1035",NA,NA,"34132.812346","Dracophyllum townsonii","1","19602",NA,NA,"29810872.754952"
"317","Kalmiopsis fragrans","1","10.7",NA,NA,"16.618325","Kalmiopsis fragrans","1","1138",NA,NA,"223427.771505","Kalmiopsis fragrans","1","1319",NA,NA,"34132.812346","Kalmiopsis fragrans","1","9759",NA,NA,"29810872.754952"
